gen,mean_score,compound,best_5_score,best_10_score,best_20_score
10,-12.444642857142858,0_6_231 0_2_10 0_2_34 4_3_106 2_2_52 4_2_278 1_2_51 0_2_398 2_3_40 3_3_398 1_0_27 3_3_40 2_2_179 0_2_172 0_0_303 4_3_47 0_2_261 0_4_89 4_3_220 4_0_278 3_2_34 0_5_40 6_1_409 2_0_40 0_5_276 2_1_280 2_3_172 0_2_106 6_2_398 1_1_34 3_4_398 6_3_278 1_1_156 4_4_40 2_2_328 5_2_175 0_0_152 0_3_229 0_1_108 4_3_296 0_2_278 0_1_40 1_5_106 0_2_52 5_2_137 5_2_10 0_3_40 5_3_40 0_2_40 0_3_398 6_3_398 0_1_398 ERROR_6_1_199 2_6_328 4_3_156 1_3_80,-14.973333333333334,-14.63,-14.206666666666669
11,-12.243030303030304,0_1_40 0_3_260 4_3_9 5_1_156 5_3_346 3_2_34 0_3_203 2_2_52 0_2_34 3_3_398 0_2_40 3_3_29 6_5_278 0_5_40 6_3_278 1_2_278 4_3_398 2_5_34 0_3_108 0_2_398 2_5_40 5_3_10 0_3_40 1_6_10 0_0_297 3_3_34 3_1_398 6_3_40 0_6_52 0_2_97 0_6_319 1_0_52 3_3_52 4_5_398 5_4_40 3_0_228 0_2_52 4_2_278 3_3_220 5_3_398 5_2_34 0_1_382 2_3_137 0_0_359 5_3_40 0_3_398 4_3_106 2_3_40 0_2_10 0_1_101 3_0_134 1_6_52 0_1_183 2_5_172 ERROR_0_1_343,-15.293333333333333,-14.90666666666667,-14.273333333333332
12,-12.269047619047617,0_2_21 5_3_278 0_1_40 5_2_161 0_2_398 0_1_382 0_0_40 0_6_22 3_2_398 3_1_40 0_4_346 0_6_40 0_3_34 0_3_40 5_6_34 5_3_181 5_3_108 3_2_172 6_3_44 0_1_52 1_2_10 0_6_398 3_1_398 3_2_97 0_2_99 0_3_398 6_3_1 0_2_203 0_3_60 3_3_34 0_3_225 0_5_135 3_2_34 5_5_34 6_5_404 0_3_157 0_1_372 0_2_40 4_2_185 0_3_278 0_1_49 0_2_353 5_2_40 0_3_108 6_3_40 5_3_40 0_2_34 4_3_106 2_3_40 0_4_319 3_2_307 2_0_220 2_2_97 2_5_162 3_1_328 2_5_52,-15.293333333333333,-14.936666666666667,-14.27
13,-12.490909090909094,0_3_40 0_3_108 0_3_398 0_3_1 5_2_40 0_2_49 5_2_256 0_2_398 4_2_79 4_2_106 3_2_107 3_5_34 0_2_220 6_3_1 2_2_398 6_1_108 0_2_333 0_2_34 2_3_40 0_1_361 3_2_257 5_4_106 5_3_34 6_1_382 6_1_49 0_3_156 0_3_34 3_1_106 0_5_40 3_2_398 0_0_1 5_2_398 5_4_197 5_2_60 0_1_40 4_3_108 2_1_34 5_6_34 6_3_40 5_3_40 0_2_40 5_3_108 4_3_106 5_1_269 3_4_57 5_6_186 3_3_197 0_1_329 0_1_193 0_6_57 4_6_22 0_6_42 4_2_259 ERROR_5_1_414 6_3_288,-15.293333333333333,-14.936666666666667,-14.349999999999998
14,-12.511494252873563,0_3_353 2_2_333 0_6_141 0_3_271 2_4_398 5_3_97 5_5_189 0_1_34 6_4_67 0_3_106 5_3_40 0_1_108 0_3_240 0_3_34 2_2_398 0_4_240 5_0_6 4_2_79 5_3_364 0_3_274 5_0_398 0_4_34 5_4_40 2_3_398 2_4_108 3_3_40 0_2_398 0_3_108 0_3_258 5_1_76 0_3_220 5_4_197 4_3_83 5_1_312 1_1_40 1_2_398 2_4_329 0_2_230 0_3_253 1_2_333 5_3_0 0_4_333 0_3_40 6_3_40 0_2_40 0_3_398 0_2_34 0_1_40 5_3_108 4_3_106 6_5_380 6_0_256 1_3_234 4_4_132 6_2_203 5_2_191 2_4_223 6_2_49,-15.3,-14.98333333333333,-14.403333333333332
15,-12.185964912280703,5_4_197 3_3_188 1_3_108 5_1_40 1_2_7 1_3_289 0_4_398 0_4_258 0_2_223 6_5_370 4_2_127 0_1_40 0_1_108 5_4_106 0_3_220 2_4_108 3_1_40 6_3_40 5_5_69 2_2_398 0_1_34 2_1_312 5_5_304 4_2_40 0_3_240 0_3_253 5_6_40 0_1_195 2_1_40 2_3_240 5_3_272 2_4_40 0_2_80 6_2_79 0_3_274 0_3_34 5_0_6 0_3_271 6_3_108 1_1_108 3_3_40 5_4_223 0_3_55 0_4_34 0_2_34 2_6_240 0_3_108 0_3_40 0_3_106 5_3_40 0_2_40 0_3_398 5_3_108 ERROR_0_2_384 4_4_79 0_6_23 ERROR_6_3_236,-15.3,-15.0,-14.434999999999997
16,-12.375438596491229,2_1_40 0_2_339 1_1_18 2_1_108 2_6_220 2_4_108 2_3_127 5_2_34 0_6_34 0_4_40 0_5_258 6_0_108 0_3_108 5_3_24 2_6_22 1_1_40 0_0_223 0_1_108 3_1_34 1_3_108 0_4_10 6_2_108 0_2_6 0_2_362 2_2_34 2_2_108 1_1_108 2_6_108 0_2_220 5_1_195 1_2_80 1_2_40 5_3_40 0_4_258 6_3_108 5_3_108 5_3_69 3_3_106 3_4_116 0_6_253 1_3_253 5_6_108 0_5_271 5_6_40 0_2_142 2_0_203 0_3_40 6_3_40 0_3_106 0_2_40 0_3_398 0_2_34 0_1_40 5_1_258 0_1_227 3_3_79 1_3_240,-15.3,-15.0,-14.376666666666665
17,-12.539393939393939,5_3_108 0_1_6 3_2_106 4_4_108 0_3_40 5_3_362 0_3_108 0_2_40 3_4_142 0_3_79 5_3_162 6_0_45 1_3_362 3_1_40 0_0_182 5_3_389 0_3_398 5_4_40 2_2_108 0_0_398 0_2_69 6_0_108 4_3_59 5_3_40 0_5_34 1_1_172 2_2_362 1_2_40 3_2_142 0_3_311 3_3_59 0_2_108 5_3_106 6_1_108 3_0_223 0_3_24 1_3_152 5_4_108 5_2_398 6_3_60 0_4_362 0_1_108 2_0_108 0_4_6 3_0_106 0_2_6 4_0_6 6_3_40 0_3_106 6_3_108 0_2_34 0_1_40 0_4_233 3_5_67 2_6_95,-15.3,-15.0,-14.381666666666666
18,-12.284795321637427,0_2_233 0_3_398 2_2_40 1_3_106 3_0_398 0_4_73 0_0_138 0_1_33 0_1_106 0_3_24 0_3_40 1_3_79 3_0_106 1_4_398 4_3_108 6_3_6 0_3_312 0_3_79 5_3_6 3_4_34 0_6_285 0_2_6 1_2_40 5_3_106 6_0_223 5_3_398 0_2_398 4_2_108 4_4_108 0_4_108 0_3_6 0_3_388 6_3_60 1_1_106 1_2_61 6_3_108 0_4_24 0_6_40 5_1_286 0_4_233 5_6_74 5_3_108 0_3_108 6_3_40 5_3_40 0_3_106 0_2_40 0_2_34 0_1_40 5_4_6 4_0_144 3_3_313 6_6_60 5_1_172 4_6_142 ERROR_0_1_314 0_4_388,-15.3,-15.0,-14.476666666666665
19,-12.5858024691358,4_0_108 4_3_108 5_3_108 0_3_108 6_3_108 1_3_79 6_2_138 0_0_40 5_3_383 6_3_40 0_2_398 1_0_106 0_3_281 5_5_40 6_5_40 0_3_268 0_3_187 2_0_108 1_3_106 0_2_106 0_1_33 5_3_253 0_0_108 2_4_106 4_0_398 4_3_261 0_3_398 6_2_349 0_2_138 0_1_40 4_3_79 2_6_40 0_3_233 0_6_106 1_3_108 5_4_40 0_2_62 0_6_6 0_3_106 5_3_398 0_1_55 5_3_33 0_3_206 6_5_232 0_1_271 0_3_40 5_3_40 0_2_40 0_2_34 0_6_397 1_1_400 1_0_140 6_1_6 4_3_144,-15.3,-15.0,-14.45
20,-12.765476190476193,4_3_79 0_3_79 6_6_108 0_0_28 2_3_40 4_4_36 0_3_108 5_2_40 3_4_108 0_1_106 6_2_34 5_4_108 6_3_289 6_0_108 5_4_40 5_2_38 1_3_173 0_6_108 0_3_330 6_2_106 0_3_1 6_3_108 4_1_265 0_2_53 4_1_321 0_1_388 0_0_398 5_0_38 0_3_106 0_3_40 5_3_120 3_2_34 0_5_108 2_3_253 6_4_40 6_3_349 2_1_106 2_3_108 6_3_398 6_6_40 1_0_40 1_3_40 0_5_40 6_3_317 0_0_40 5_3_79 4_3_108 6_3_40 5_3_40 0_2_40 0_3_398 0_2_34 0_1_40 5_2_209 0_1_145 5_5_33,-15.3,-15.013333333333332,-14.570000000000002
21,-12.269590643274855,2_3_108 0_5_40 3_2_34 0_1_40 0_3_8 5_2_257 5_2_40 0_4_40 1_4_108 5_3_128 3_3_189 6_1_0 0_1_398 0_1_348 0_2_108 2_3_40 2_4_398 4_3_365 6_3_40 6_0_246 0_2_40 2_2_40 4_5_108 4_3_40 5_0_38 2_1_40 6_2_94 5_2_209 6_6_170 1_3_106 0_1_108 4_3_321 0_1_184 2_5_106 6_3_141 1_3_11 4_3_398 6_4_40 5_5_106 5_4_87 0_3_79 5_3_40 5_4_108 4_3_79 0_3_108 0_3_40 0_3_106 6_3_108 1_3_40 0_3_398 0_2_34 3_0_38 ERROR_6_1_381 6_2_364 5_0_156 ERROR_6_3_199 3_5_192,-15.3,-15.013333333333332,-14.483333333333334
22,-12.499358974358975,0_2_220 4_3_40 0_3_153 2_3_40 5_0_40 5_3_40 4_4_40 1_1_264 6_3_108 0_2_147 2_3_298 0_3_40 2_2_40 0_3_79 5_3_351 1_4_119 5_3_257 0_3_8 0_0_115 0_3_398 1_3_106 1_5_108 4_3_79 0_6_40 2_4_40 1_2_112 2_5_108 0_4_164 0_3_108 0_1_40 5_5_393 1_3_40 6_1_108 1_4_40 3_3_108 0_2_254 6_2_79 0_1_348 2_1_40 3_3_106 6_3_40 0_2_40 0_5_40 0_0_40 0_3_106 0_2_34 5_3_19 2_1_257 ERROR_3_2_347 1_2_228 5_2_278 2_2_287,-15.3,-15.013333333333332,-14.305000000000001
23,-12.02037037037037,1_2_115 0_3_40 2_3_40 1_4_264 6_3_40 0_1_147 0_4_164 0_1_40 4_6_108 5_2_373 1_2_40 3_0_323 2_5_298 1_3_138 0_2_40 6_3_342 5_6_40 0_0_40 2_3_195 1_1_206 5_3_46 5_3_257 1_0_269 0_3_235 0_3_276 6_4_40 0_2_220 0_4_24 2_1_40 0_3_108 0_5_34 1_3_207 0_1_218 6_0_83 5_5_40 6_0_40 5_3_40 2_3_108 0_3_104 5_3_19 0_3_257 6_1_264 1_3_40 6_3_116 0_6_40 0_3_299 0_3_106 6_3_108 0_3_398 0_2_34 2_0_254 5_6_264 ERROR_6_3_384 6_6_390,-15.3,-15.013333333333332,-14.24666666666667
24,-12.487719298245613,0_3_40 6_3_46 3_1_220 0_2_106 6_0_108 3_0_40 0_1_58 0_2_40 0_6_398 6_1_164 1_3_250 1_2_40 0_0_40 0_1_164 0_2_330 4_1_325 0_5_108 4_1_34 1_0_269 1_4_123 6_3_40 5_3_302 5_1_40 0_3_195 0_4_40 5_2_108 2_3_195 2_3_40 0_4_267 0_6_40 4_3_16 1_1_398 5_2_34 0_3_26 1_3_68 5_1_206 5_2_115 1_3_107 2_4_34 0_3_164 0_1_34 0_4_269 1_5_264 0_1_40 5_3_195 6_0_40 0_3_108 5_3_40 0_3_106 6_3_108 1_3_40 0_3_398 0_2_34 2_5_195 2_1_282 4_0_269 6_0_268,-15.3,-15.013333333333332,-14.40333333333333
25,-11.237654320987653,0_3_195 6_0_108 4_2_106 1_3_264 0_3_108 0_4_40 1_2_40 5_3_40 5_3_259 0_1_40 4_3_40 0_1_58 6_3_108 2_4_40 1_3_256 6_3_40 3_1_41 0_3_124 5_3_297 0_3_106 6_4_1 2_3_40 2_3_173 0_1_206 2_3_367 0_3_40 0_3_63 0_4_161 1_0_108 0_3_377 6_1_359 0_6_40 0_1_164 0_4_108 0_4_301 2_3_206 2_1_108 0_3_164 0_2_40 1_3_40 0_3_398 0_2_34 0_3_171 ERROR_5_3_412 6_6_164 5_4_206 1_5_22 2_1_100 ERROR_5_4_338 ERROR_3_1_320 6_1_397 3_6_220 6_5_171 1_5_205,-15.6,-15.196666666666667,-14.495000000000001
26,-12.504938271604939,1_2_40 6_4_108 5_3_223 1_2_331 6_3_108 0_3_127 0_6_164 2_3_144 0_2_106 6_3_61 6_3_115 5_3_40 0_3_23 0_3_179 6_4_337 3_2_40 1_3_40 1_1_40 0_1_40 6_3_40 2_3_40 3_3_22 6_3_150 2_2_40 0_1_206 0_1_108 0_3_40 0_3_299 4_3_106 6_4_106 6_3_264 6_6_108 0_3_108 1_3_357 0_1_161 2_6_106 3_3_244 2_0_40 0_1_173 5_6_373 0_4_331 2_3_108 3_2_108 5_3_108 1_4_40 0_4_161 0_3_106 0_2_40 0_3_398 6_3_126 4_2_14 1_2_65 6_5_393 ERROR_4_4_415,-15.6,-15.196666666666667,-14.606666666666666
27,-11.84074074074074,6_3_40 1_0_40 0_1_173 0_3_270 1_3_97 3_1_108 6_3_98 5_5_40 6_3_108 3_1_40 6_3_315 0_3_40 3_6_297 2_3_75 4_4_106 0_3_161 5_6_40 5_6_86 1_4_40 2_1_40 1_3_333 6_1_40 0_3_173 6_3_179 4_3_264 2_3_150 4_0_40 0_3_246 6_3_196 0_3_108 1_1_40 0_3_404 6_3_325 0_3_17 5_3_292 2_1_311 3_2_40 1_3_40 0_4_40 0_1_398 0_3_264 6_1_172 0_3_398 0_4_161 5_3_40 0_3_106 0_2_40 6_1_125 3_1_61 5_3_332 6_4_238 ERROR_6_3_366 5_4_294 6_0_264,-15.6,-15.216666666666669,-14.458333333333332
28,-12.441212121212121,1_1_398 3_3_196 2_1_97 2_2_215 6_1_398 0_3_350 0_3_19 1_3_98 0_1_108 0_4_40 6_3_40 4_3_398 0_3_106 0_4_75 6_1_40 0_3_40 6_3_264 3_6_40 6_0_387 2_5_40 0_3_108 1_3_106 6_5_40 3_3_279 0_6_40 0_1_148 3_2_40 0_0_398 1_4_40 3_4_172 1_3_108 6_3_108 0_3_120 5_1_40 5_4_108 5_3_196 4_3_108 6_4_238 6_3_196 0_1_398 2_3_108 6_3_398 0_0_108 6_1_170 6_4_28 0_4_161 5_3_40 0_2_40 0_3_161 1_3_40 1_2_97 0_3_154 1_0_369 3_5_259 6_5_196,-15.6,-15.216666666666669,-14.595000000000002
29,-12.41309523809524,0_3_137 5_3_108 0_4_36 2_1_108 6_3_393 6_3_369 6_2_97 5_1_398 2_3_108 0_4_350 5_0_40 0_4_148 6_3_40 5_3_40 0_4_108 5_4_40 0_3_225 5_3_185 6_1_102 0_6_363 0_3_398 5_3_380 6_1_398 5_3_50 0_2_244 0_0_289 0_0_106 5_4_161 0_2_97 4_4_40 6_6_108 3_3_398 0_1_148 1_3_40 1_3_401 1_4_75 0_3_108 0_6_407 6_0_69 4_0_108 2_3_106 0_0_40 4_1_398 5_3_133 0_4_161 0_3_40 0_3_106 0_2_40 0_3_161 6_3_108 ERROR_6_3_343 6_4_377 3_4_75 0_4_334 4_4_238 4_3_123,-15.6,-15.216666666666669,-14.523333333333332
30,-11.806060606060607,5_0_108 1_1_148 5_3_40 6_0_40 6_3_40 0_3_108 0_3_50 5_3_369 0_0_289 5_3_129 1_5_108 0_3_380 0_3_398 1_3_108 5_3_50 5_3_108 0_1_148 1_3_40 0_0_108 5_3_97 0_6_94 3_3_330 0_3_23 5_3_380 6_3_177 5_3_398 3_1_265 3_3_380 5_6_108 4_3_369 5_3_289 0_3_393 6_4_380 5_3_21 6_4_106 5_1_106 6_3_50 2_0_130 0_1_161 0_3_40 0_5_361 5_5_40 5_0_365 0_3_377 2_3_108 0_4_161 0_3_106 0_2_40 0_3_161 6_3_108 ERROR_6_3_354 5_6_380 ERROR_1_3_413 4_3_97 ERROR_4_5_385,-15.6,-15.216666666666669,-14.551666666666668
31,-12.130357142857141,0_3_393 1_3_40 4_5_277 0_3_377 5_6_116 2_3_106 6_3_40 0_4_40 0_0_380 6_5_260 0_3_108 4_2_148 1_6_40 1_2_40 0_3_62 0_3_398 5_3_367 0_1_161 6_3_25 6_1_40 6_5_26 0_3_40 3_0_369 6_0_61 1_1_106 5_3_106 0_3_361 6_0_125 4_3_377 5_1_207 5_6_129 0_5_40 2_3_129 1_1_40 6_4_106 0_3_97 6_1_106 0_0_393 0_3_329 0_3_264 5_1_106 5_3_321 0_3_340 0_0_361 0_4_161 5_3_40 0_3_106 0_2_40 0_3_161 6_3_108 4_0_369 1_4_128 ERROR_0_3_366 3_1_167 ERROR_1_6_338 2_0_253,-15.6,-15.216666666666669,-14.436666666666667
32,-12.386904761904763,0_3_161 6_0_369 6_3_40 0_2_380 1_3_40 5_0_106 1_3_153 1_0_275 5_2_40 2_3_40 5_1_40 5_0_40 3_3_40 0_0_108 2_3_106 3_0_369 5_1_106 6_0_264 1_4_161 5_3_367 0_1_40 0_1_207 0_3_97 6_3_121 0_3_393 5_4_40 1_1_293 0_3_106 1_2_177 1_0_207 3_0_175 0_3_52 6_2_380 2_1_106 0_4_369 1_2_219 6_2_382 1_1_40 1_1_367 1_1_106 2_1_207 0_3_41 0_0_382 0_0_161 0_0_369 0_4_161 0_3_108 0_3_40 5_3_40 0_2_40 6_3_108 6_0_313 4_1_118 6_0_3 0_5_253 1_4_306,-15.653333333333336,-15.27,-14.63166666666667
33,-11.998870056497177,0_2_161 6_0_369 0_3_207 4_4_40 2_5_40 6_5_106 5_4_40 3_3_369 6_1_108 5_3_44 2_2_40 1_3_367 0_1_161 4_2_367 2_0_40 6_2_40 1_3_285 0_3_371 6_3_106 0_0_380 0_2_207 5_0_40 2_4_40 0_5_158 2_3_106 6_1_293 5_1_40 3_5_40 1_1_106 5_3_40 0_3_194 0_3_67 0_3_373 5_1_106 0_3_345 6_3_380 0_5_40 2_4_106 1_3_40 6_3_121 3_3_257 0_2_89 0_1_207 0_3_357 4_3_46 4_1_369 0_4_161 0_3_108 0_3_40 1_4_161 6_3_40 0_3_106 0_2_40 0_3_161 6_3_108 ERROR_0_3_415 3_0_207 ERROR_0_6_199 2_2_313,-15.653333333333336,-15.27,-14.453333333333337
34,-11.99655172413793,0_5_60 0_1_40 1_4_161 4_6_108 0_5_40 1_1_106 3_3_234 3_1_161 0_0_88 5_5_40 4_3_40 1_2_40 5_6_380 3_0_108 6_5_40 5_2_40 6_3_293 6_3_161 4_5_40 6_2_411 0_0_380 5_6_15 1_4_373 6_4_108 1_5_316 6_3_106 5_0_106 0_2_40 2_2_76 5_4_168 1_0_106 4_2_62 1_4_40 5_3_207 4_4_161 5_1_182 4_3_380 5_1_342 2_3_106 6_0_106 4_2_367 4_2_161 0_4_161 0_3_108 0_3_40 6_3_40 5_3_40 0_3_106 0_3_161 6_3_108 1_5_104 2_0_145 3_0_44 5_5_88 ERROR_2_3_413 1_0_107 ERROR_2_4_113 6_3_357,-15.653333333333336,-15.27,-14.436666666666671
35,-12.636309523809524,5_3_161 2_2_124 0_2_106 4_2_106 6_3_411 1_6_340 1_2_161 2_3_373 0_4_40 1_4_161 0_2_40 4_4_373 1_1_332 0_3_40 6_3_382 2_2_161 5_0_108 1_2_40 3_6_161 6_3_161 4_3_161 4_2_367 6_3_40 3_2_213 3_2_97 5_3_67 2_3_58 1_4_373 1_4_40 5_2_15 4_3_383 6_1_108 5_0_40 6_6_108 4_2_161 3_0_40 5_4_40 3_3_161 4_4_161 0_1_161 3_3_372 0_3_367 5_2_367 0_4_161 0_3_108 5_3_40 0_3_106 0_3_161 6_3_108 6_0_103 6_0_148 4_1_109 1_1_268 4_4_207 5_1_123 4_2_239,-15.673333333333336,-15.310000000000002,-14.558333333333334
36,-12.542261904761904,1_2_40 1_3_40 4_3_161 6_3_40 4_0_326 1_4_373 3_3_279 3_3_372 5_2_161 4_4_247 5_4_161 6_1_40 6_3_192 6_4_40 0_2_161 0_0_161 3_2_161 0_3_40 4_3_345 1_3_394 3_1_192 4_2_40 5_2_166 1_5_40 5_0_327 4_2_161 1_4_161 4_3_40 3_3_13 5_4_40 6_3_161 4_3_83 1_2_161 3_0_40 2_3_161 3_3_213 5_4_288 2_4_40 1_1_161 0_1_161 5_3_40 4_3_358 3_2_256 5_3_372 3_1_40 2_3_40 0_4_161 0_3_108 5_3_161 0_3_106 0_2_40 0_3_161 3_4_105 6_4_240 3_4_325 4_4_97,-15.673333333333336,-15.310000000000002,-14.433333333333334
