gen,mean_score,compound,best_5_score,best_10_score,best_20_score
10,-12.568484848484848,5_3_3281 0_0_9035 6_3_3281 3_2_3281 0_1_3281 4_5_3281 1_0_3281 4_3_3281 2_3_3281 0_0_8079 2_1_3281 0_3_3281 2_5_2515 1_0_4527 1_1_3281 4_0_3281 4_1_3281 0_0_3281 2_4_3281 6_2_3281 5_3_7491 0_3_4981 0_2_3281 4_2_3281 5_1_3281 1_2_3281 6_3_6075 0_2_7217 0_0_2346 0_0_1755 5_3_8100 6_0_4527 4_3_9208 1_0_8141 0_3_6259 6_3_9003 0_1_4489 6_5_4527 0_2_8141 0_2_5527 3_2_7831 0_3_5484 0_4_1881 3_1_6075 3_2_2705 0_0_7896 1_1_1196 1_4_4527 6_6_4527 4_1_8141 4_2_9272 3_3_6075 0_3_8366 0_3_4527 4_3_3340,-15.24,-14.976666666666665,-14.588333333333335
11,-11.450000000000001,0_1_3281 0_3_5484 4_1_3281 0_0_3281 6_6_4527 6_6_3281 2_3_3281 0_3_4527 4_3_3281 6_0_4527 0_0_4527 3_3_3281 0_0_8141 5_5_3281 0_2_3281 2_1_3281 6_0_3281 4_2_3281 5_1_3281 0_3_3281 6_2_3281 3_2_3281 1_2_3281 0_6_4527 5_2_4233 6_3_8079 1_5_1097 0_1_2346 4_3_3034 0_1_7539 6_4_481 4_0_3340 4_1_5507 5_2_5228 0_0_5225 1_4_2055 0_2_9145 4_3_4527 0_3_8079 3_5_1074 0_3_8582 4_3_5989 0_6_4238 6_5_1755 4_0_8580 3_3_7173 3_2_5365 6_3_3340 4_5_8141 0_4_3060 1_2_2346 5_0_9425 0_1_5012 0_0_2735 2_4_4527 0_5_4527,-15.24,-14.976666666666665,-14.206666666666667
12,-12.45246913580247,4_1_3281 1_0_8141 0_0_8141 5_3_3281 6_0_4527 0_0_2735 5_1_3281 6_2_3281 0_3_3281 6_3_4527 3_0_3281 2_4_3281 1_1_3281 4_3_3281 2_2_3281 0_0_3281 6_6_4527 0_4_4527 0_1_3281 0_0_8580 1_2_3281 2_0_3281 6_6_3281 0_2_3281 4_2_3281 3_2_3281 2_1_3281 4_3_3658 0_6_5012 4_2_8171 1_2_5750 0_2_4527 3_3_4527 3_4_8582 2_4_2718 4_6_8079 0_1_1644 4_2_1442 5_1_5228 4_2_8141 0_0_7873 1_0_1890 3_0_4223 0_1_2679 2_5_4527 4_5_4527 0_1_2451 0_1_4103 6_3_5484 1_6_8141 5_1_8141 0_1_7699 0_2_5484 0_0_6768,-15.24,-14.976666666666665,-14.396666666666667
13,-12.109090909090908,6_3_3281 4_2_1442 0_1_3281 0_0_1615 6_3_4527 4_4_3281 2_5_4527 5_6_3281 0_3_4527 5_4_3281 2_2_3281 6_1_3281 5_3_3281 4_3_3281 2_1_3281 0_0_3281 5_1_3281 6_5_3281 6_2_3281 4_1_4527 0_2_5484 4_1_3281 0_2_3281 4_2_3281 0_3_3281 1_2_3281 3_2_3281 4_3_7253 0_1_2038 3_2_5484 5_1_4224 2_1_7626 3_2_7641 4_2_7089 6_4_8625 3_2_9521 1_2_8141 1_2_6452 0_5_5484 1_2_8171 4_2_4527 0_0_8606 0_3_5917 6_0_8093 4_1_2451 0_1_4020 3_2_3795 2_2_8499 6_0_4223 3_2_8141 6_1_4527 6_1_5484 1_5_9462 6_2_6644 4_3_2771,-15.273333333333335,-15.026666666666666,-14.495000000000001
14,-11.858024691358024,6_2_3281 5_2_3281 0_2_3281 4_1_3281 1_2_3281 1_3_3281 3_2_3281 2_1_3281 0_4_3281 4_2_3281 6_2_4527 3_3_3281 5_1_3281 5_6_3281 0_1_3281 6_1_3281 0_0_3281 0_3_3281 6_1_8866 5_1_6586 3_5_7441 4_0_5484 2_1_8930 0_6_7211 3_2_5579 4_3_1594 2_1_4527 5_1_6644 3_0_1094 5_1_5168 2_3_2006 0_2_2038 5_6_5484 3_3_4714 0_2_1168 1_4_9573 5_2_6413 6_2_442 6_0_3441 4_2_7355 5_2_8607 0_4_1298 2_6_250 2_3_7436 5_5_1628 5_2_4494 0_1_6025 0_0_7795 1_6_4223 5_0_5484 0_3_9365 5_0_4223 4_4_7706 5_6_1047,-15.273333333333335,-15.026666666666666,-14.380000000000004
15,-12.056410256410256,1_2_3281 0_0_3281 5_2_211 5_1_3281 4_2_3281 3_2_3281 6_3_4527 0_2_3281 6_1_3281 0_4_3281 1_4_3281 4_1_3281 0_2_4527 0_1_3281 5_6_4527 0_5_3281 5_4_3281 4_4_3281 6_4_3281 0_3_3281 6_2_3281 1_4_8919 5_4_4117 5_3_7795 3_4_9573 3_2_5219 0_6_3726 6_2_1298 0_1_5484 4_3_7436 0_1_1168 4_3_4121 5_0_8543 6_2_7434 0_2_4494 5_1_487 4_4_9185 3_0_7795 4_2_3700 5_1_9573 0_1_2125 6_2_8569 2_0_5484 3_5_4714 0_1_6434 4_2_1594 5_2_8414 5_2_4067 6_4_4407 0_2_639 4_2_8645 1_4_7822,-15.273333333333335,-15.026666666666666,-14.330000000000002
16,-12.492592592592594,0_6_3281 4_1_3281 0_2_3281 4_4_3281 0_2_4527 5_2_3281 0_1_3281 4_2_3281 0_1_1168 1_2_3281 5_1_4527 5_4_3281 3_5_3281 6_2_3281 5_6_3281 2_0_3281 0_0_3281 4_2_9185 6_1_3281 5_1_3281 0_3_3281 3_2_3281 5_6_5990 3_1_1298 5_1_1438 4_0_7795 1_5_8848 2_0_5087 0_4_4691 0_3_5219 0_0_9185 6_3_9295 6_2_4067 4_2_8414 4_1_7436 3_0_5484 0_0_1072 3_3_9185 6_0_7795 1_3_8965 4_1_5068 3_4_9185 1_4_1298 5_1_4067 0_2_5219 0_4_4407 4_0_9185 2_2_7711 0_2_8437 4_3_4452 5_2_7589 1_4_9185 0_4_639 0_2_1996,-15.273333333333335,-15.026666666666666,-14.396666666666667
17,-12.477358490566036,0_2_3281 1_1_3281 3_0_3281 1_0_3281 1_6_3281 6_0_3281 6_1_3281 0_4_4407 3_2_3281 1_3_3281 4_0_3281 0_2_1168 1_2_3281 4_2_3281 0_1_3281 6_0_7795 6_2_3281 3_1_3281 3_6_3281 2_0_3281 0_5_3281 0_4_3281 0_0_3281 5_1_3281 0_3_3281 2_1_8001 4_2_7787 5_2_4452 0_4_7436 6_2_7795 3_1_1769 6_0_5219 0_5_8561 1_2_5733 0_2_2757 6_2_3313 1_2_1624 2_6_8466 2_2_7113 4_5_4452 4_5_639 0_2_2490 3_4_6560 0_3_1072 0_1_6730 5_4_2898 0_0_1661 1_3_3613 6_0_9185 1_2_3072 6_2_9215 0_2_5973 6_2_7638,-15.719999999999999,-15.279999999999998,-14.53666666666667
18,-12.163522012578618,4_5_3281 1_2_3281 0_2_3281 0_6_3281 0_0_3281 3_2_3281 6_2_3281 6_0_3281 6_2_3313 4_2_7787 0_5_3281 4_2_3281 5_2_4452 4_1_3281 0_3_1072 0_0_1661 4_0_3281 5_2_3281 5_1_3281 1_4_3281 0_1_3281 6_1_3281 0_3_3281 6_1_5691 1_6_5573 0_2_8566 0_2_8022 6_2_8500 6_0_7924 0_4_1072 4_2_4436 6_2_1168 1_3_1286 0_2_3674 4_2_6065 6_0_2471 0_6_3144 0_0_4696 5_1_7385 1_5_5219 2_6_9241 1_2_1723 6_2_2490 5_2_3313 1_2_7787 2_1_9195 4_2_4407 0_0_6756 0_1_8772 0_3_4452 4_2_3505 4_6_2664 1_1_2891,-15.719999999999999,-15.279999999999998,-14.556666666666667
19,-11.512500000000001,0_2_3281 5_1_3281 5_3_3281 3_1_3281 1_0_3281 3_6_3281 6_2_3281 3_2_3281 6_6_3281 0_0_4696 1_1_3281 4_0_3281 0_4_3281 4_2_3281 0_6_3281 0_0_1661 0_1_3281 6_1_3281 0_0_3281 0_3_3281 1_2_3281 6_0_3137 0_3_2217 5_6_3144 3_2_2975 0_2_4699 4_0_1661 2_3_3562 4_6_7924 4_2_1259 4_6_1661 5_2_4145 6_0_4696 0_6_1697 5_5_2891 4_2_8336 4_1_5691 0_2_2492 4_5_7464 5_6_6190 4_2_8022 0_0_9123 4_3_2537 4_0_6875 6_0_1661 0_4_4452 0_1_3500 6_5_5019 0_2_6867 3_2_6119 0_0_4452 6_2_8566 0_0_8014 5_1_3681 0_2_7588 5_1_2881,-15.719999999999999,-15.279999999999998,-14.563333333333333
20,-12.298076923076925,0_0_9123 4_2_8022 2_1_3281 0_2_3281 4_2_3281 1_1_3281 0_4_3281 6_2_3281 2_2_3281 5_1_3281 6_1_3281 6_4_3281 0_1_3281 4_4_3281 3_2_3281 6_6_3281 0_3_3281 0_1_3500 1_4_3281 5_1_2881 4_2_279 4_1_3281 0_6_3281 2_3_3281 0_0_1661 0_0_3281 5_1_2491 6_1_9123 6_1_4803 3_1_5722 6_3_2537 2_4_1661 3_6_6875 4_5_5691 0_3_3562 2_2_6229 0_5_6867 6_6_3909 0_0_7227 0_2_7017 6_2_2236 5_1_1522 0_1_2217 1_2_4337 0_2_1661 3_0_6875 3_2_2881 2_3_5612 6_3_5159 0_1_1398 4_1_2627 4_0_2007,-15.719999999999999,-15.279999999999998,-14.666666666666668
21,-12.392592592592596,2_1_3281 0_2_3281 6_2_3281 0_3_3281 0_1_3281 1_1_3281 4_1_3281 5_3_87 5_2_3281 6_0_3281 0_4_3281 6_1_200 0_1_3500 0_2_1661 1_2_3281 4_1_279 5_1_3281 5_1_1522 1_6_3281 5_5_3281 0_0_3281 0_5_3281 6_0_1661 0_0_1661 4_2_3281 6_1_3281 3_2_3281 3_6_9123 0_0_4768 0_3_3500 3_6_2217 0_2_3279 5_2_9471 1_0_1661 0_1_1661 3_2_8688 0_0_8724 5_5_5544 0_0_1522 1_1_8943 2_1_4769 4_0_1965 0_2_2217 6_1_2217 0_2_1301 0_4_1139 0_0_1024 0_5_6226 5_0_9519 2_2_1522 0_3_4270 6_1_225 3_6_8840 0_6_1068,-15.719999999999999,-15.296666666666667,-14.796666666666663
22,-12.61358024691358,0_2_3281 0_1_3281 6_1_3281 0_3_2217 4_0_1965 1_5_3281 5_4_3281 1_1_3281 0_0_3281 6_3_3281 3_4_3281 1_2_3281 2_4_87 5_1_3281 0_0_1024 5_5_9519 0_3_4270 5_0_3281 0_1_1661 2_0_3281 0_0_1661 4_2_3281 0_3_3281 6_2_3281 0_2_5774 0_3_3872 0_0_5164 0_0_7182 4_3_3249 3_2_7048 0_1_6628 4_2_3470 0_1_1522 0_1_7816 4_0_8970 0_4_8690 4_1_1965 5_6_9519 6_1_2505 1_0_1233 0_3_1661 4_3_6996 0_0_7295 3_2_2810 0_2_5913 0_3_1522 1_2_865 6_0_200 1_2_8398 1_1_1661 0_2_5833 0_3_4470 0_1_2767 0_0_4270,-15.719999999999999,-15.296666666666667,-14.594999999999999
23,-12.623899371069179,0_2_3281 0_3_645 0_1_3281 4_4_200 3_2_7048 6_3_3281 6_3_585 0_0_1661 2_1_3281 0_2_5913 4_2_3281 0_1_7816 5_1_1522 5_1_3281 0_2_5774 0_0_3281 0_0_279 0_5_3281 0_3_4270 4_3_6996 0_1_6628 5_0_200 4_4_3281 0_1_1661 4_0_1965 4_1_3281 0_1_1522 6_1_3281 0_3_3281 6_2_3281 5_3_6213 1_3_4666 4_3_1522 3_0_3583 5_2_5774 0_3_6628 0_0_5690 5_2_1965 2_0_883 5_3_2623 4_2_7048 6_1_2573 0_0_3984 0_3_2845 3_1_3470 0_1_5913 6_3_6628 5_1_6980 0_3_5774 6_1_5785 0_3_9355 0_1_2410 3_1_1661,-15.719999999999999,-15.296666666666667,-14.478333333333335
24,-12.22202380952381,4_2_3281 6_1_3281 6_3_3281 0_1_1522 4_5_3281 5_1_3281 0_0_4270 0_2_1661 4_1_3281 2_1_3281 1_2_3281 1_0_1661 2_2_3281 0_6_3281 4_4_3281 1_3_3281 0_5_3281 5_3_3281 5_2_3281 0_3_4270 0_0_1661 0_2_3281 0_1_3281 0_0_3281 0_3_3281 6_2_3281 5_0_3747 3_1_642 6_1_7048 0_2_8806 3_1_5690 4_1_5405 0_5_1965 4_3_7970 4_0_2521 2_0_1661 5_1_1965 2_1_2875 4_5_2410 0_2_5133 0_6_3862 0_2_9229 0_2_720 6_5_8007 3_0_1661 1_6_2426 4_6_8622 4_2_645 0_3_2522 3_2_2735 0_0_6605 0_0_5499 5_1_7048 0_4_4270 6_3_5774 0_6_1522,-15.719999999999999,-15.296666666666667,-14.795000000000002
25,-12.583928571428572,5_0_3281 6_1_3281 4_1_3281 3_1_3281 5_4_3281 0_5_3281 5_1_3281 5_2_1 5_2_3281 6_0_3281 0_2_3281 2_1_3281 6_3_3281 3_2_3281 3_2_2735 5_3_3281 4_0_3281 0_1_3281 1_0_3281 3_0_1661 4_3_1522 1_3_3281 2_0_3281 6_5_3281 0_0_1661 4_2_3281 0_0_3281 0_3_3281 0_3_4270 6_2_3281 4_2_3807 0_0_2288 0_1_6641 4_0_6605 0_2_8759 6_3_4270 0_2_9201 3_1_9337 0_2_7970 5_2_8844 5_3_4526 0_2_5048 3_4_8806 4_3_3833 2_0_5552 0_2_6605 0_2_7048 0_5_4270 0_0_720 2_2_8806 1_1_9257 6_3_9339 0_5_1228 5_3_4433 6_2_608 0_2_8003,-15.719999999999999,-15.296666666666667,-14.795000000000002
26,-12.72181818181818,0_2_3281 5_1_3281 0_4_3281 1_3_3281 4_0_3281 6_3_3281 3_3_3281 5_2_1 0_0_720 0_3_3281 6_5_3281 3_2_3281 2_3_3281 5_2_3281 6_2_1 6_2_3281 2_1_3281 1_4_3281 4_1_3281 0_1_3281 6_6_3281 4_6_3281 3_1_3281 0_0_1661 6_1_3281 4_2_3281 0_0_3281 0_3_4270 6_3_1522 4_3_720 0_3_1513 6_1_2644 6_1_4270 4_2_8680 1_4_1661 3_2_9322 6_2_6224 6_1_240 0_3_3191 0_1_2735 1_0_5424 4_1_1726 2_1_1486 6_2_1522 0_2_7472 6_1_1461 2_2_1835 6_4_4270 5_2_656 0_0_3642 0_1_4109 6_0_4270 2_0_720 4_1_1676 4_3_8075,-15.719999999999999,-15.296666666666667,-14.691666666666668
27,-12.791194968553459,1_5_3281 0_2_3281 5_0_3281 0_0_3281 6_1_2644 4_2_3281 6_1_358 6_2_1 0_1_1661 0_4_3281 6_5_3281 6_3_3281 5_2_3281 6_3_1 0_1_3281 1_3_140 4_3_3281 5_3_3281 6_1_3281 4_1_3281 2_3_3281 0_4_4270 4_3_1 0_3_3281 6_2_3281 1_2_3281 0_0_1661 5_1_3281 0_3_4270 1_4_2335 0_0_5424 2_3_7068 0_1_1080 0_3_8919 5_1_4270 5_1_1461 0_2_2399 0_0_2644 0_6_7637 4_5_1592 4_1_8496 5_2_720 1_1_858 6_2_1461 0_2_4270 0_5_9263 4_1_5424 1_3_7591 1_2_5424 6_3_5982 6_1_3308 3_3_2644 1_4_4015,-15.719999999999999,-15.296666666666667,-14.731666666666666
28,-12.581481481481482,0_4_3281 0_2_3281 4_3_3281 0_1_3281 4_2_1 0_3_3281 1_6_3281 0_3_9 1_2_1 1_3_3281 6_2_3281 5_3_141 0_0_3281 0_2_1 4_1_3281 6_3_1 4_5_3281 5_3_3281 6_5_3281 5_1_3281 5_2_3281 0_5_3281 0_0_1661 4_2_3281 6_1_3281 0_3_4270 4_4_5424 1_4_1891 4_6_8494 0_3_1082 6_2_5852 1_2_4722 4_2_4891 5_0_9501 0_1_5870 4_2_1445 0_4_2644 4_1_928 5_1_1661 5_3_5552 0_1_9416 4_1_7375 0_1_4270 4_0_5424 1_2_4939 0_1_1484 6_3_2960 6_6_5424 6_2_2157 5_1_720 4_1_8923 0_5_1461 0_1_5501 0_1_1461,-15.719999999999999,-15.296666666666667,-14.634999999999996
29,-12.203703703703706,0_1_3281 0_5_3281 5_1_3281 0_1_5501 1_3_3281 0_5_1461 0_4_3281 0_2_1 0_2_3281 0_1_1484 4_1_105 1_2_4722 1_1_1 0_3_3281 1_2_3281 4_2_3281 6_0_3281 6_1_3281 1_3_141 6_1_1461 0_6_3281 6_4_3281 5_3_3281 0_0_1661 0_0_3281 0_3_4270 6_2_3281 0_2_7174 4_0_8910 3_2_1849 4_6_1111 0_3_6494 3_1_1484 1_1_7240 4_5_1 0_2_1082 6_3_4514 0_1_9190 0_1_1609 4_6_3359 2_2_5865 5_1_6693 5_3_6653 5_5_3042 4_3_9013 5_2_5172 6_6_9134 0_4_862 0_2_1461 1_1_5501 0_0_6754 4_6_1 6_1_4530 0_2_6146,-15.719999999999999,-15.296666666666667,-14.540000000000001
30,-12.104166666666666,1_2_3281 4_1_6693 6_4_3281 6_3_4514 1_5_3281 0_6_3281 1_3_3281 0_2_1082 3_1_1484 6_0_3281 0_4_3281 0_1_3281 4_0_3281 0_2_3281 0_6_183 6_3_3281 0_5_3281 6_1_3281 6_2_3281 2_4_3281 3_1_3281 1_1_3281 6_6_3281 0_0_1661 4_2_3281 0_0_3281 5_1_3281 0_3_3281 0_3_4270 2_3_3846 0_5_2447 6_2_7174 6_1_6146 ERROR_6_6_2634 0_1_948 5_1_1745 0_3_7979 5_1_5172 0_1_6547 5_1_7240 6_1_1661 0_1_7767 0_1_7174 6_1_5602 1_3_4514 0_6_1872 5_5_9332 6_0_6146 0_2_910 6_6_5172 5_3_2020 5_6_6693 4_2_9356 0_0_1609 2_2_6693 0_3_7174,-15.719999999999999,-15.296666666666667,-14.693333333333337
31,-12.357575757575757,5_1_7240 3_4_3281 0_3_3281 1_5_3281 4_0_3281 6_3_3281 4_4_3281 6_1_5602 6_4_3281 6_0_3281 1_1_7174 6_1_3281 3_3_3281 0_5_3281 5_0_3281 5_3_3281 2_1_3281 1_0_3281 0_2_3281 3_0_3281 6_2_3281 0_0_1661 4_3_3281 2_4_1283 0_1_3281 4_2_3281 0_0_3281 5_1_3281 0_3_4270 1_1_6748 2_1_3973 5_1_6354 1_3_7117 5_1_7661 0_2_6271 5_0_1661 3_0_4010 0_2_3861 6_3_1661 1_2_910 6_1_1766 1_5_1420 5_0_7679 1_1_6289 0_1_8724 6_3_1644 5_0_7240 1_3_2311 0_3_1151 6_6_5222 0_0_8334 1_0_8762 0_5_7488 1_2_6028 6_1_5902,-15.719999999999999,-15.296666666666667,-14.661666666666667
32,-12.567251461988304,6_1_5602 5_2_3281 3_0_3281 2_1_3973 5_4_3281 3_1_3281 0_3_1151 5_1_7240 6_1_3281 4_3_3281 1_3_3281 3_3_3281 5_0_1661 6_3_1661 0_3_3281 0_0_1661 6_3_3281 6_0_225 5_1_7661 2_3_3281 5_1_4270 0_1_295 0_2_3281 0_1_3281 4_2_3281 0_0_3281 5_1_3281 0_3_4270 6_2_3281 6_3_7612 2_3_6983 0_6_1661 3_5_1661 6_0_3897 1_1_6719 4_3_1151 3_3_2193 5_3_1661 5_1_780 2_1_5602 0_0_4638 4_2_960 5_0_1772 6_5_6597 0_6_4270 0_0_3260 1_3_8334 0_1_7240 4_1_6429 6_3_5431 2_0_6354 0_0_8810 3_3_6271 6_4_7679 0_1_3973 0_6_7240 6_1_7240,-15.726666666666665,-15.343333333333334,-14.720000000000002
