gen,mean_score,compound,best_5_score,best_10_score,best_20_score
20,-12.827380952380953,1_3_295 2_5_34 0_0_208 0_2_401 0_4_40 6_3_267 1_3_411 3_1_389 0_0_10 0_2_197 0_3_159 0_1_295 5_0_40 0_5_295 0_1_38 1_2_173 0_6_295 0_2_330 3_2_326 6_3_108 4_1_265 6_2_53 4_3_321 0_2_295 0_1_388 6_2_108 6_2_38 0_3_295 3_4_10 0_3_106 2_2_389 6_2_40 1_5_295 5_3_108 2_1_295 2_5_295 6_3_295 3_2_389 0_3_267 0_5_40 6_3_317 1_3_237 0_2_122 6_3_122 0_3_108 0_3_40 6_3_40 5_3_40 0_2_40 1_3_40 6_0_71 6_3_1 3_3_120 6_2_10 1_3_274 1_2_78,-15.419999999999998,-15.14666666666667,-14.580000000000002
21,-12.194545454545457,5_2_135 6_2_40 0_2_401 0_3_317 5_3_8 6_3_257 3_2_389 2_4_295 1_4_40 6_2_128 3_2_189 0_3_0 1_3_40 0_1_348 0_2_295 6_3_40 2_5_40 5_3_40 4_3_365 5_2_295 6_0_246 3_1_108 2_2_295 4_5_108 6_0_317 0_2_364 0_1_106 0_2_94 0_0_389 6_0_71 6_6_170 1_2_295 0_2_10 6_4_40 1_1_40 0_1_184 2_5_295 5_3_141 1_3_11 0_3_295 0_5_71 3_3_192 0_3_40 0_3_87 0_2_411 5_1_295 6_3_317 0_3_108 1_3_295 0_3_106 0_2_40 6_3_108 ERROR_1_1_381 6_0_156 ERROR_6_3_199,-15.419999999999998,-15.14666666666667,-14.543333333333333
22,-12.14259259259259,6_2_10 2_5_295 5_2_327 5_3_141 0_3_389 6_3_24 1_3_295 0_4_295 5_3_289 5_2_295 6_4_295 1_3_40 1_5_40 4_1_108 0_1_211 2_3_40 0_4_18 4_5_295 0_2_295 6_3_365 5_5_40 0_2_40 2_4_108 0_5_71 6_4_40 5_2_141 2_4_40 2_3_153 3_3_295 1_4_40 6_1_40 4_3_14 6_3_411 0_1_106 6_0_40 0_3_106 3_3_41 0_3_295 4_3_365 5_3_40 0_3_65 2_1_284 0_3_108 0_3_40 6_3_40 6_3_108 5_6_403 5_0_71 ERROR_1_2_415 ERROR_1_3_338 2_3_254 2_3_114 3_5_0 0_0_364,-15.419999999999998,-15.14666666666667,-14.469999999999999
23,-12.116969696969695,5_3_327 3_3_141 5_4_53 5_1_40 2_3_295 2_2_76 5_3_221 0_1_21 0_3_108 6_4_40 0_1_295 1_6_295 0_3_373 1_3_295 2_0_40 0_5_295 1_3_138 0_2_40 0_3_342 5_6_40 6_1_40 0_3_195 6_3_46 0_0_18 0_0_269 4_3_14 0_3_235 5_6_295 6_3_108 5_3_220 5_4_24 2_2_295 0_5_106 2_2_207 6_4_108 1_3_83 5_5_40 5_3_40 5_3_141 0_3_104 0_3_40 0_3_295 6_3_40 0_3_106 0_2_295 4_0_71 2_3_104 6_1_289 3_0_323 1_0_206 0_5_276 ERROR_6_3_384 5_6_390 5_1_218 2_2_327,-15.419999999999998,-15.14666666666667,-14.306666666666667
24,-12.5875,2_4_108 2_2_168 0_2_40 6_2_233 2_4_18 6_2_108 3_3_18 1_4_108 1_2_40 0_3_108 4_4_271 0_3_21 6_3_108 5_6_40 4_3_295 0_1_53 0_3_250 4_2_40 0_0_40 1_1_295 0_3_268 0_5_295 4_1_40 0_0_18 2_3_295 0_3_302 5_3_108 5_3_71 1_4_40 0_2_220 1_0_206 2_2_108 0_4_267 6_6_207 4_5_16 1_3_40 5_3_295 0_5_68 6_3_14 5_1_40 1_3_295 0_3_40 0_3_295 6_3_40 5_3_40 0_3_106 0_2_295 1_6_345 2_5_276 2_3_71 3_0_380 4_0_282 0_1_330 4_4_325 1_4_123 5_3_26,-15.419999999999998,-15.14666666666667,-14.52166666666667
25,-12.81132075471698,0_3_40 6_4_40 1_3_213 0_5_71 4_3_295 3_3_108 4_3_271 1_3_382 0_5_295 6_2_108 1_1_108 1_1_409 6_2_295 1_3_92 5_0_371 1_3_108 0_5_41 4_3_40 0_3_406 0_3_295 1_3_295 0_3_282 0_3_108 5_1_256 4_3_71 1_3_271 6_3_108 4_3_11 1_3_40 6_4_108 3_4_108 3_1_40 4_2_404 0_4_40 0_2_295 2_3_89 4_2_40 6_2_21 0_2_96 6_3_377 0_0_40 5_3_71 5_3_63 0_4_161 1_0_71 5_3_40 6_3_40 0_3_106 0_2_40 2_6_282 2_2_84 5_2_145 2_1_367,-15.706666666666669,-15.319999999999999,-14.638333333333332
26,-12.660377358490567,0_2_295 6_4_108 0_2_108 0_3_295 1_3_310 0_3_108 6_2_96 6_0_71 1_6_145 0_3_106 5_3_40 1_3_190 2_3_108 3_3_295 0_6_108 0_4_161 5_1_11 4_3_390 3_0_40 6_4_115 3_2_96 0_3_23 1_3_179 6_1_337 3_2_108 1_3_40 1_2_71 1_1_145 0_0_371 6_3_150 2_3_11 1_3_295 4_5_393 0_2_92 4_3_106 1_2_40 0_6_161 1_3_357 0_1_161 2_6_40 3_4_244 0_3_40 6_3_40 0_2_40 2_4_282 4_6_196 4_6_395 2_1_19 0_0_90 0_4_14 0_2_65 4_3_299 6_2_71,-15.706666666666669,-15.319999999999999,-14.618333333333334
27,-12.281547619047618,6_4_78 0_2_108 1_3_295 3_3_58 2_3_108 3_2_108 2_4_119 5_1_161 5_3_108 6_0_161 6_4_108 6_3_40 2_5_108 0_3_106 6_3_150 1_6_269 3_1_161 1_5_108 1_1_106 2_4_282 6_0_371 6_3_108 0_3_108 1_3_108 2_3_75 3_3_65 3_3_106 5_2_332 2_1_108 6_6_108 3_4_40 2_4_108 6_3_179 6_3_295 0_3_333 6_3_106 4_1_161 4_0_106 5_4_196 0_0_371 0_2_404 0_3_325 0_4_161 0_3_40 0_3_295 5_3_40 0_2_40 0_2_295 0_4_65 0_5_393 1_3_19 2_2_49 3_6_297 1_6_86 2_3_246 0_4_17,-15.706666666666669,-15.319999999999999,-14.581666666666667
28,-12.200595238095238,5_5_40 1_5_106 0_4_88 0_5_108 3_2_49 1_3_108 1_0_295 4_3_270 6_3_108 6_3_348 0_3_387 3_1_106 6_3_405 0_0_371 0_1_40 1_2_251 6_1_79 0_0_108 6_6_119 0_3_371 1_3_184 6_2_106 2_5_108 5_4_196 2_2_49 2_3_108 6_5_40 5_4_108 6_3_70 0_3_295 0_2_401 0_3_40 1_3_371 0_5_40 0_3_108 0_0_279 4_0_148 6_3_119 6_0_106 0_3_106 2_3_120 2_3_49 2_5_40 6_3_295 0_4_161 1_3_295 6_3_40 5_3_40 0_2_40 0_2_295 6_5_179 1_2_313 6_6_150 3_4_172 2_2_154 5_5_393,-15.706666666666669,-15.319999999999999,-14.613333333333333
29,-12.407878787878788,5_4_276 4_1_40 5_4_106 2_6_295 4_0_108 2_3_49 0_3_40 5_0_257 0_2_295 6_5_108 4_3_295 4_4_108 0_2_251 0_0_88 4_4_172 4_1_295 0_3_209 3_4_295 0_0_371 0_3_15 6_3_119 0_1_40 0_3_231 5_1_79 0_0_2 0_1_357 0_3_295 1_3_295 2_2_40 0_3_387 0_3_279 0_2_211 3_5_108 0_1_295 0_0_108 3_5_251 4_2_88 3_0_172 6_3_182 6_3_295 5_0_380 0_3_108 5_3_50 0_3_244 0_0_289 6_1_79 6_0_79 0_4_161 6_3_40 0_3_106 5_3_40 0_2_40 2_1_49 5_0_106 0_6_363,-15.706666666666669,-15.319999999999999,-14.336666666666668
