gen,mean_score,compound,best_5_score,best_10_score,best_20_score
10,-11.698850574712644,1_0_12 0_1_86 3_3_183 5_2_34 5_2_116 0_2_165 4_2_407 6_1_305 0_1_110 0_2_159 1_1_110 0_1_34 1_2_51 0_2_34 2_3_351 6_4_165 5_0_250 3_1_310 1_3_179 0_1_47 0_2_261 1_4_10 0_4_220 0_0_150 0_5_137 2_3_328 5_5_250 2_1_280 0_1_106 0_1_165 5_2_40 3_4_34 6_3_156 0_4_309 5_1_156 1_3_159 5_2_175 0_2_152 1_3_229 6_1_378 1_1_108 0_2_40 0_1_40 0_5_106 0_2_52 0_2_10 0_3_310 6_2_34 0_0_34 4_1_23 ERROR_6_2_343 5_1_103 ERROR_0_1_199 1_0_303 4_1_93 2_4_407 2_1_159 4_4_310,-14.586666666666668,-14.260000000000002,-13.728333333333333
11,-12.05263157894737,0_2_34 1_4_304 6_5_179 1_2_10 2_1_159 3_4_309 0_1_40 0_2_165 0_1_85 1_6_310 2_3_159 6_4_34 1_1_12 6_3_307 6_2_110 2_2_143 2_0_22 1_4_10 6_3_156 6_3_179 1_2_51 3_2_52 0_4_310 0_4_10 0_1_129 1_0_40 0_4_309 0_4_289 0_1_34 0_1_310 1_1_229 6_2_97 0_6_319 1_0_106 5_4_34 0_1_137 3_4_228 0_2_309 4_0_108 1_5_108 0_2_40 0_5_106 0_1_106 0_2_52 0_2_10 0_3_310 5_2_40 0_1_407 2_1_26 0_5_309 2_6_212 1_1_315 3_1_245 4_6_137 6_1_58 1_0_110 4_5_86,-14.586666666666668,-14.260000000000002,-13.578333333333333
12,-12.16896551724138,0_1_228 0_2_101 3_1_10 5_0_40 3_4_10 0_6_108 3_4_228 1_1_40 1_0_110 0_2_161 0_1_137 0_5_106 0_4_34 2_4_319 3_4_34 0_4_106 3_2_307 0_6_106 0_1_129 2_4_309 0_0_40 2_0_12 0_6_289 0_2_10 6_3_181 5_1_12 4_0_108 6_2_172 6_1_44 0_0_110 1_1_34 3_1_328 6_2_12 0_1_99 1_4_51 6_1_1 0_2_310 1_2_60 0_4_225 1_2_10 0_2_40 0_2_34 0_1_40 0_1_106 0_2_52 0_3_310 0_1_34 5_2_40 1_4_289 1_4_307 1_6_22 4_0_85 5_2_162 0_6_137 2_5_143 3_1_129 2_5_135 3_5_26,-14.586666666666668,-14.313333333333333,-13.831666666666667
13,-12.579761904761904,0_2_310 0_1_8 1_1_373 0_6_40 1_5_106 3_2_40 0_1_106 0_2_228 1_1_129 0_4_57 0_3_101 0_4_108 0_2_34 0_0_40 0_2_137 5_2_12 0_0_256 0_1_228 5_2_79 0_2_329 0_1_40 0_0_107 0_5_310 3_4_137 6_2_40 0_1_193 6_1_108 0_2_333 5_1_12 2_1_228 0_1_361 5_4_40 4_4_106 0_6_137 5_1_307 0_1_12 4_2_52 5_2_310 0_5_156 0_6_42 4_5_259 0_3_161 0_3_110 0_0_310 0_2_40 0_5_106 0_2_52 0_2_10 0_3_310 0_1_34 0_5_110 0_6_10 5_2_186 3_5_197 2_4_51 0_6_257,-14.7,-14.41,-13.988333333333333
14,-12.049999999999999,0_3_137 3_2_10 5_2_79 6_3_101 4_2_40 4_0_52 5_4_40 0_1_101 0_4_243 0_1_12 0_2_52 3_2_106 5_2_248 0_2_333 0_1_307 5_2_186 5_0_159 0_2_310 0_1_8 0_1_228 6_4_67 0_2_10 0_2_79 0_4_240 5_2_40 0_0_6 4_4_132 5_2_364 0_1_274 4_0_101 0_4_106 5_4_310 0_3_333 2_4_40 6_1_203 0_2_256 0_0_256 0_1_258 1_2_76 0_3_106 0_1_106 0_2_83 0_1_312 1_2_310 5_2_191 0_2_40 0_3_161 0_2_34 0_1_40 0_5_106 0_4_108 ERROR_0_6_347 2_1_8 ERROR_0_6_410 1_5_189 3_2_186,-14.786666666666667,-14.51,-13.925000000000002
15,-11.873684210526315,3_1_253 0_1_34 1_1_203 6_3_0 5_4_79 0_2_310 0_5_83 0_1_396 0_1_288 2_1_8 3_2_10 6_2_203 0_3_173 0_3_258 5_1_333 5_2_7 0_4_289 4_2_106 0_4_83 0_3_106 6_5_370 0_2_127 0_1_101 2_4_79 2_3_137 0_2_256 3_3_101 6_2_8 0_5_69 0_1_312 0_5_304 0_2_333 5_2_79 0_6_333 0_2_195 2_1_12 2_3_40 5_4_272 0_5_333 6_2_34 0_2_79 0_2_34 0_2_40 0_3_161 0_1_40 0_5_106 0_1_106 0_2_52 0_2_10 3_2_59 3_6_10 ERROR_0_2_412 5_4_312 5_1_203 3_6_23 3_2_80 3_1_186,-14.786666666666667,-14.533333333333331,-13.943333333333333
16,-12.214367816091952,0_1_312 0_2_10 0_2_310 4_3_323 2_4_335 2_2_161 4_1_39 2_2_294 0_4_106 0_4_376 1_0_203 0_4_127 0_0_225 5_1_310 1_2_289 2_2_348 6_2_19 1_2_10 3_5_10 0_1_396 1_2_8 0_2_83 0_3_74 2_1_312 0_5_293 4_0_106 0_1_8 0_1_106 2_2_106 0_2_161 0_2_7 0_1_333 0_1_102 0_4_34 0_1_12 4_6_106 3_3_57 0_0_396 0_2_8 0_3_310 4_1_34 3_4_116 0_3_106 0_2_40 0_3_161 0_2_34 0_1_40 0_5_106 2_3_40 0_2_52 3_5_7 0_5_59 5_2_195 1_0_79 1_0_122 ERROR_0_2_402 0_5_50 4_1_101,-14.786666666666667,-14.533333333333331,-13.986666666666668
17,-12.127485380116958,0_2_233 1_2_83 2_0_79 0_5_52 3_4_106 2_1_382 2_2_40 0_1_151 2_3_302 5_0_12 4_5_346 2_6_335 1_4_146 0_3_106 1_0_10 0_5_59 0_3_59 4_2_52 0_1_356 0_1_106 6_0_45 3_3_362 0_3_122 1_0_389 0_2_52 0_4_106 2_2_106 2_0_40 0_1_108 4_3_59 0_2_10 4_5_335 1_2_172 3_2_294 2_2_83 0_3_74 1_2_40 0_2_294 0_3_311 0_0_225 0_5_7 5_0_225 6_0_225 0_2_40 0_3_161 0_2_34 0_1_40 0_5_106 2_3_40 0_2_310 4_0_203 1_0_186 ERROR_0_0_402 3_2_289 1_0_182 1_5_67 3_1_59,-14.786666666666667,-14.533333333333331,-13.84666666666667
18,-12.114942528735634,0_3_151 5_5_311 0_5_308 3_0_106 2_0_161 1_0_186 0_0_69 0_3_106 3_2_356 4_3_40 2_2_106 6_2_52 4_4_106 2_2_79 0_1_59 0_0_82 1_2_267 0_5_59 1_2_294 0_3_52 0_0_186 6_0_331 5_2_225 0_3_156 4_1_311 0_1_106 0_0_326 1_5_186 1_0_407 0_0_357 0_6_106 0_1_294 4_5_52 6_5_106 0_2_312 0_1_151 0_0_225 1_5_83 3_4_40 0_6_285 1_0_45 3_2_294 6_0_10 5_1_108 0_3_10 0_2_40 0_3_161 0_2_34 0_1_40 0_5_106 2_3_40 0_2_310 0_2_52 4_0_196 5_1_122 2_0_348 1_5_358 2_2_311,-14.786666666666667,-14.533333333333331,-13.858333333333334
19,-12.005847953216374,0_5_40 0_0_225 0_0_358 0_5_106 0_3_105 0_3_161 0_6_208 0_0_106 1_2_267 6_2_331 2_4_388 0_2_52 0_6_106 0_5_191 6_6_106 0_2_201 1_2_186 3_1_358 0_3_156 0_3_45 0_3_34 0_1_411 4_4_225 1_0_101 1_3_10 3_2_326 2_3_106 5_6_310 4_2_341 0_2_21 6_5_349 6_0_331 2_4_106 4_3_40 0_2_106 6_5_106 1_1_106 5_0_253 1_0_186 2_4_82 4_0_261 2_4_79 0_6_397 0_1_349 0_3_106 0_2_40 0_2_34 0_1_40 2_3_40 0_1_106 0_2_310 0_0_319 2_5_150 0_5_348 1_1_122 2_0_98 0_4_163,-14.786666666666667,-14.533333333333331,-13.856666666666666
20,-12.198333333333334,4_3_40 1_0_395 1_0_186 2_2_40 0_1_122 0_1_358 0_2_225 0_5_411 0_0_225 0_3_326 4_0_121 6_2_122 0_4_358 2_0_106 0_2_277 2_0_36 2_3_105 0_3_30 0_5_195 3_1_358 4_3_156 0_5_40 3_2_267 0_3_71 4_0_52 4_4_36 0_4_40 1_2_122 0_6_310 0_2_411 5_2_209 6_1_40 5_4_106 5_0_145 1_2_10 6_0_106 1_4_101 0_2_38 1_3_173 0_5_330 0_2_358 0_0_1 6_3_156 4_1_265 1_2_53 0_3_106 0_2_40 0_3_161 0_2_34 0_1_40 0_5_106 2_3_40 0_1_106 0_2_310 0_2_52 1_1_31 6_5_331 3_4_358 1_1_289 1_6_101,-14.786666666666667,-14.533333333333331,-13.90666666666667
21,-12.25574712643678,1_0_40 1_5_310 2_1_358 6_1_40 2_1_212 0_2_106 0_2_1 0_2_161 0_6_40 0_5_40 6_6_34 0_2_40 0_4_310 0_2_277 2_0_34 1_3_173 0_3_265 2_2_78 4_2_121 4_3_122 1_0_12 0_5_310 0_0_161 3_2_267 3_2_271 1_2_340 0_4_34 0_2_34 0_1_1 0_5_411 0_3_40 5_1_218 0_3_156 2_2_106 5_3_206 0_4_358 2_0_106 0_0_411 1_2_321 1_3_290 0_4_9 4_2_411 0_3_106 0_3_161 0_1_40 0_5_106 2_3_40 0_1_106 0_2_310 0_2_52 4_2_122 2_2_388 0_6_358 1_2_24 6_0_263 ERROR_0_5_199 4_6_19 1_1_204,-15.013333333333332,-14.696666666666664,-14.043333333333333
22,-11.660233918128657,5_5_411 5_1_123 1_2_311 0_2_179 3_2_277 0_3_52 6_1_263 0_1_184 2_5_40 4_2_212 0_2_141 4_2_106 6_0_263 0_5_411 3_1_192 2_1_106 5_1_87 0_2_310 5_3_106 0_4_34 1_3_173 2_3_358 1_4_12 5_1_218 0_5_117 3_2_337 0_2_106 4_3_66 0_3_40 0_0_285 6_5_9 1_5_310 0_5_12 0_5_40 3_1_358 2_5_374 0_6_310 0_5_106 3_3_139 4_0_173 4_1_358 1_0_78 6_0_264 0_3_106 0_2_40 0_3_161 0_2_34 0_1_40 2_3_40 0_1_106 1_5_11 ERROR_6_0_199 5_0_396 2_6_407 6_6_0 ERROR_3_5_320 4_5_121,-15.013333333333332,-14.696666666666664,-13.926666666666668
23,-12.046666666666665,0_5_68 0_2_264 6_1_378 0_0_193 2_6_12 0_5_315 0_6_112 0_0_123 6_4_387 0_1_184 1_5_411 5_3_173 5_0_123 5_5_40 0_2_40 3_3_263 0_2_310 2_2_287 2_3_106 4_3_66 6_1_263 0_5_106 0_0_310 5_1_87 6_0_310 4_4_12 0_3_106 3_4_34 4_1_358 0_1_104 0_4_53 2_2_121 2_2_76 2_3_221 5_1_263 1_1_40 5_4_411 0_1_40 4_2_373 1_2_106 2_0_106 3_0_323 0_5_184 1_0_138 0_3_40 0_3_161 0_2_34 2_3_40 0_1_106 4_4_321 4_2_336 2_2_299 ERROR_0_1_381 1_0_21 6_6_212,-15.013333333333332,-14.696666666666664,-13.811666666666667
24,-12.216363636363637,2_2_232 0_1_184 0_2_87 0_5_53 0_0_76 0_3_40 0_1_40 3_3_263 0_0_310 2_3_180 6_2_203 4_3_167 3_3_173 0_0_106 3_6_40 6_1_264 1_4_12 2_1_106 5_2_94 0_2_57 4_4_12 0_4_138 2_1_121 0_2_310 5_2_399 0_5_372 2_3_40 0_3_305 3_3_40 2_4_184 0_2_40 6_3_233 2_4_106 3_2_263 2_3_106 4_2_106 0_2_106 3_2_380 4_1_271 1_1_282 0_6_310 4_5_184 0_3_250 0_1_310 0_3_106 0_3_161 0_2_34 0_5_106 0_1_106 2_0_264 2_3_44 3_1_122 ERROR_0_2_414 0_5_168 2_5_315,-15.013333333333332,-14.696666666666664,-14.031666666666663
25,-12.185632183908046,6_4_106 0_4_34 2_0_282 0_6_57 0_2_96 2_5_232 0_4_12 0_3_271 1_0_168 0_1_162 0_2_263 3_5_262 2_1_122 6_0_264 3_1_167 0_2_196 3_2_263 0_0_57 0_1_164 6_1_204 0_3_305 2_3_106 0_0_106 0_2_34 6_3_233 3_4_12 3_2_40 1_5_382 2_5_40 0_2_106 2_1_106 0_1_409 6_5_372 1_1_92 0_6_203 3_1_76 4_5_41 6_2_233 0_3_406 0_0_184 0_1_40 1_4_12 0_2_256 0_3_40 0_3_106 0_2_40 0_3_161 0_5_106 2_3_40 0_2_310 0_1_106 5_5_233 ERROR_5_2_236 3_6_121 4_0_310 3_0_371 0_0_84 5_2_305,-15.013333333333332,-14.696666666666664,-14.143333333333334
26,-11.989655172413794,6_2_279 2_5_232 1_3_282 3_1_40 0_2_256 0_4_12 0_3_360 2_2_106 0_3_409 0_1_263 0_4_106 1_0_271 6_3_233 5_3_256 0_1_168 5_3_361 0_4_290 2_3_233 0_0_106 0_3_305 3_1_76 0_5_184 1_2_382 2_3_282 0_1_76 0_3_256 1_4_12 4_3_271 2_0_310 0_3_271 2_1_84 3_1_263 0_3_40 4_6_196 4_6_395 2_3_161 3_1_106 0_6_106 0_3_161 2_5_76 0_2_390 3_0_40 3_1_19 0_2_90 0_3_106 0_2_40 0_2_34 0_1_40 0_5_106 2_3_40 0_2_310 0_1_106 6_1_162 ERROR_2_4_343 5_6_84 2_5_104 0_6_233 1_0_190,-15.013333333333332,-14.696666666666664,-13.931666666666667
27,-11.986440677966101,1_1_382 1_5_120 0_3_282 6_2_274 2_2_76 1_2_233 1_2_256 0_5_184 0_3_305 5_1_12 1_5_184 2_3_40 5_1_40 6_6_90 1_3_108 1_0_357 0_1_233 3_3_244 2_0_282 0_1_382 2_0_106 5_4_12 0_1_282 5_6_373 2_2_106 2_1_84 0_2_331 2_3_271 5_3_161 1_5_12 6_2_279 3_1_40 1_5_247 6_0_76 0_2_90 2_5_161 1_3_76 0_6_269 3_1_90 1_1_310 0_2_49 1_3_282 0_2_76 0_3_40 0_3_106 0_2_40 0_3_161 0_2_34 0_1_40 0_5_106 0_2_310 0_1_106 5_5_84 0_1_313 2_1_256 2_6_84 3_2_233 ERROR_4_1_415 6_0_184,-15.113333333333333,-14.793333333333337,-14.126666666666669
28,-12.095833333333333,5_3_233 5_3_161 5_0_161 0_3_305 0_2_106 5_3_32 0_2_278 6_5_184 0_2_34 0_2_49 5_2_106 0_2_247 5_3_196 2_3_40 0_2_90 1_2_404 0_2_325 3_3_106 2_2_17 2_3_238 1_3_305 5_3_292 0_4_294 6_1_161 2_1_311 3_2_84 5_0_12 2_0_106 1_3_310 0_4_184 0_0_282 0_2_172 2_1_106 1_5_247 3_2_278 3_5_161 4_2_270 3_3_175 3_3_40 2_2_106 5_3_215 0_3_161 0_3_40 0_3_106 0_2_40 0_1_40 0_5_106 1_3_108 0_5_322 5_2_341 2_1_181 1_5_76 ERROR_0_3_366 5_6_282 3_6_247 6_0_378,-15.113333333333333,-14.793333333333337,-14.086666666666668
29,-12.344047619047618,5_0_161 1_2_278 6_5_322 4_4_270 0_0_40 0_3_70 0_2_278 0_2_401 0_3_161 0_2_215 0_3_279 0_2_148 0_2_161 0_3_106 4_3_270 3_4_172 1_2_106 5_3_161 5_3_292 2_3_233 5_2_120 5_0_32 5_1_106 5_4_282 0_0_369 3_5_259 5_3_233 5_3_40 3_4_84 4_1_106 5_2_215 0_3_233 0_2_172 2_3_32 5_3_270 0_0_106 0_2_34 2_4_28 5_3_186 0_3_40 0_2_40 0_1_40 0_5_106 1_3_108 2_3_40 1_4_84 0_5_282 0_6_49 0_2_154 2_5_278 6_5_17 5_5_32 5_6_32 5_2_170 1_3_215 4_3_32,-15.14,-14.870000000000001,-14.23166666666667
30,-12.354237288135593,0_0_369 0_2_161 5_0_40 4_2_106 0_1_270 0_0_261 6_0_261 5_0_233 0_0_186 3_3_40 0_5_34 1_4_377 5_5_106 5_4_40 3_3_32 5_0_225 5_1_185 0_2_102 0_3_369 5_3_380 5_2_120 0_3_50 0_4_244 0_0_289 2_3_233 0_0_161 0_1_106 4_4_172 0_6_106 0_5_334 3_3_233 0_3_186 1_1_40 1_2_401 4_4_84 5_5_32 4_2_401 0_6_407 0_0_123 0_0_69 0_1_282 0_0_40 4_0_32 0_3_161 4_3_161 2_3_133 5_5_233 0_3_40 5_3_161 0_3_106 5_3_40 0_2_40 0_2_34 0_1_40 0_5_106 4_1_106 2_6_233 4_6_363 2_0_233,-15.14,-14.870000000000001,-14.178333333333333
31,-11.58452380952381,0_0_369 0_1_40 5_6_32 0_5_34 5_3_161 3_3_40 5_2_129 5_2_102 1_3_40 0_4_244 1_3_161 0_0_106 0_1_106 2_6_94 3_3_330 0_0_23 0_6_106 2_3_233 4_3_186 0_3_177 0_3_233 0_1_265 3_2_32 0_6_186 4_3_161 5_3_40 4_2_369 6_0_102 0_3_21 6_3_40 0_0_401 0_3_32 2_0_130 0_4_186 0_0_161 5_5_361 0_5_270 0_0_365 0_1_377 5_3_123 1_6_106 3_0_317 4_1_106 0_6_360 0_3_40 0_3_106 0_2_40 0_3_161 0_2_34 0_5_106 6_3_186 ERROR_6_3_354 1_5_401 ERROR_1_2_413 5_0_69 ERROR_0_5_385,-15.160000000000002,-14.946666666666667,-14.275000000000002
32,-12.002976190476192,0_1_401 0_3_186 0_2_163 1_3_161 2_2_253 0_3_108 0_1_170 3_1_106 6_3_186 1_2_339 1_5_34 2_1_106 6_2_32 5_3_40 0_3_106 5_0_23 1_0_106 0_6_106 5_2_161 3_1_317 2_3_257 1_0_377 4_0_106 ERROR_0_1_381 0_1_106 5_3_161 4_1_369 5_1_167 4_3_40 0_2_34 5_1_106 6_2_186 4_6_106 0_5_106 6_1_106 4_6_161 2_1_253 0_1_264 1_6_106 4_1_321 0_3_340 6_0_186 0_3_40 6_3_40 0_2_40 0_3_161 1_3_40 0_1_40 4_0_186 0_0_166 3_0_186 6_1_125 ERROR_1_6_338 3_6_207 2_0_23 0_0_329,-15.333333333333334,-15.073333333333332,-14.345000000000002
33,-11.64074074074074,4_1_40 5_3_34 2_3_106 5_2_26 3_2_339 0_2_340 0_3_373 4_2_358 4_5_344 1_1_334 1_3_194 2_6_106 2_3_401 1_0_106 0_3_40 0_1_401 3_0_253 6_3_40 1_2_340 4_4_40 3_3_104 0_1_106 2_3_50 4_1_55 0_2_40 0_3_161 0_6_161 0_1_96 4_2_106 6_4_86 0_3_106 5_2_106 6_1_386 5_3_40 0_3_401 0_2_253 0_6_40 0_0_166 0_5_340 5_0_226 4_0_106 5_1_253 1_5_106 2_1_106 0_3_108 5_3_161 1_3_40 0_2_34 4_1_184 2_1_378 ERROR_3_1_384 ERROR_1_3_343 1_3_227 1_5_152,-15.333333333333334,-15.073333333333332,-14.098333333333334
34,-12.115789473684211,5_3_152 2_3_40 1_6_106 5_2_40 4_2_35 4_4_401 6_3_40 0_5_106 4_3_285 5_2_339 2_3_340 0_2_34 5_0_166 3_3_50 1_3_168 4_2_358 0_1_315 1_0_294 6_0_334 0_2_348 0_4_86 1_3_180 5_6_40 6_0_92 0_1_184 5_1_253 0_1_253 0_1_401 5_4_253 1_2_372 5_4_55 2_0_106 2_2_106 4_4_106 0_3_163 4_3_40 6_6_358 0_0_106 3_2_340 2_3_228 5_2_273 0_3_40 0_3_108 5_3_161 0_3_106 5_3_40 0_2_40 0_3_161 1_3_40 3_6_253 3_1_274 4_2_327 2_0_401 1_0_336 5_2_226 ERROR_0_6_415 6_6_46,-15.333333333333334,-15.073333333333332,-14.276666666666666
35,-11.67683615819209,5_5_396 0_4_86 1_3_404 5_2_152 4_1_401 1_2_372 5_3_40 3_2_339 0_2_88 5_0_339 3_0_44 5_6_40 3_0_40 6_5_106 1_5_88 5_4_401 2_4_106 4_3_348 4_5_86 6_2_411 0_1_253 0_5_106 5_6_15 1_3_161 5_4_253 1_3_316 4_3_401 1_6_107 6_0_106 0_1_372 0_1_339 2_2_76 5_4_168 5_0_166 5_0_401 4_2_62 0_4_106 1_2_163 4_4_55 4_2_182 4_3_40 0_4_342 5_3_152 1_1_106 0_2_334 0_3_108 0_3_40 5_3_161 6_3_40 0_3_106 0_2_40 0_3_161 1_3_40 0_2_34 ERROR_1_1_414 5_4_334 4_5_273 ERROR_5_0_413 ERROR_2_2_113,-15.333333333333334,-15.073333333333332,-14.184999999999999
