gen,mean_score,compound,best_5_score,best_10_score,best_20_score
10,-11.747701149425287,0_1_7431 6_3_7323 0_5_8902 0_4_6538 0_2_7323 6_4_4073 1_1_7431 1_2_6538 1_1_7323 6_2_6538 0_2_6185 0_2_8902 0_2_1092 6_2_2469 0_1_1837 6_2_1002 0_2_6538 4_6_4073 1_2_8327 1_0_2325 5_2_6185 1_2_3526 6_0_7323 5_2_2135 0_1_4073 0_1_7323 0_2_1002 0_1_405 0_2_4073 0_1_2325 6_2_7323 0_2_3653 1_2_7323 6_3_6029 6_5_2325 2_5_6152 5_0_5523 2_0_1002 6_3_4073 6_4_1681 1_5_3526 0_4_5519 6_2_7414 1_2_2135 5_5_3420 6_1_2325 3_2_1495 5_2_4073 1_2_4073 1_2_9350 2_4_4005 1_1_7403 1_2_2325 0_3_7168 0_5_7323 2_3_1249 5_5_6152 6_2_3427,-14.406666666666666,-14.176666666666668,-13.786666666666667
11,-12.316666666666666,6_6_7323 0_1_6538 6_2_6538 5_2_851 6_3_6029 1_0_9500 1_1_2469 2_2_7323 6_3_7323 0_2_6185 0_1_1837 5_2_4073 0_2_7323 0_1_7431 0_2_1002 0_1_3613 1_4_7431 0_4_7323 6_2_7414 6_2_1002 0_6_1837 6_1_2325 6_2_4073 0_2_722 2_3_4040 0_1_5500 0_1_7323 0_1_405 0_2_4073 0_1_2325 6_2_7323 0_2_3653 1_2_7323 0_2_6538 3_1_6538 0_2_2584 1_2_8888 6_2_6770 6_4_3841 2_2_6029 1_2_7414 0_1_6029 0_5_1837 0_0_2423 0_1_573 2_2_4908 0_1_2524 6_0_9025 1_2_4797 1_2_8952 6_6_5506 6_3_9211 2_2_5105 1_6_5100 3_4_8902 0_3_6152 0_5_1360 5_2_7431,-14.486666666666668,-14.253333333333336,-13.883333333333335
12,-12.567283950617284,0_2_2325 0_1_6538 0_1_405 0_2_4073 6_3_6029 0_2_1945 0_1_1691 0_2_6029 0_0_7323 0_3_6152 0_2_1002 2_2_7323 0_2_7323 6_2_6185 0_4_4073 0_1_5500 0_2_6538 0_6_149 0_4_5139 0_2_2584 0_1_2325 0_1_7323 0_1_2524 6_2_7323 0_2_3653 3_3_9490 0_3_7323 3_5_1002 0_2_6770 6_1_7263 5_2_4033 0_0_8219 0_1_6152 6_2_3653 6_3_2325 0_5_4623 1_1_3613 1_4_5593 0_2_6152 0_1_2474 3_3_7323 2_0_3296 1_2_3653 1_2_6029 1_4_7323 2_1_7232 0_2_3220 0_5_2053 0_3_5598 0_1_9182 3_2_6842 1_5_4073 0_4_2584 3_5_1837,-14.526666666666667,-14.333333333333334,-14.008333333333331
13,-12.492857142857142,6_2_7323 6_2_9307 0_2_6770 5_2_9376 0_2_6304 0_2_6029 0_2_4623 1_5_6538 1_2_7323 0_1_9182 1_5_4073 0_2_405 0_5_1002 0_0_6770 3_2_405 5_2_4033 0_1_2524 0_2_4570 0_2_1002 2_1_7323 0_5_4623 0_4_6538 2_3_7323 1_3_7323 0_2_9182 0_3_405 0_1_405 0_3_1002 0_1_7323 0_2_7323 0_3_7323 0_2_2584 0_2_4073 0_1_2325 0_2_4852 0_2_9041 0_3_2524 0_1_6439 0_0_6487 1_2_7046 3_1_7323 1_1_6152 0_1_6927 5_2_7323 3_5_2584 0_2_8333 4_2_2584 6_1_2524 1_2_5500 6_4_3660 6_3_7263 3_6_3296 0_2_6842 3_6_7323 0_2_2125 0_1_6770,-14.526666666666667,-14.37,-14.080000000000002
14,-11.996969696969698,0_3_4073 6_4_35 0_1_2524 0_2_8333 0_2_2325 6_3_8176 0_2_3387 0_2_9176 0_2_4570 3_1_6152 6_2_7323 2_1_1002 1_2_7046 0_3_405 0_2_7323 1_2_7030 0_2_8562 0_2_6770 0_1_405 0_1_4467 0_1_7323 0_1_4073 0_2_6538 0_2_1002 0_3_7323 0_2_2584 5_2_7323 0_2_9041 0_1_6063 4_2_6029 4_1_2245 0_1_3660 1_2_4675 0_2_8498 1_1_2524 1_4_4683 3_2_6029 5_1_7897 0_0_7638 0_2_7470 1_2_4830 6_4_7652 5_2_1420 0_3_8326 6_5_5138 1_5_2524 6_4_2325 6_5_405 6_2_4570 4_5_4973 6_2_9093 0_2_7111 0_3_850 6_2_8126 5_4_1355,-14.526666666666667,-14.37,-13.933333333333332
15,-12.21030303030303,1_2_7046 0_3_7323 2_2_4570 3_0_4481 0_3_405 0_1_3071 0_1_405 2_1_7323 0_6_2465 0_2_9041 0_1_2524 0_2_7323 0_3_8126 0_1_7323 0_2_1002 0_2_2584 0_2_6770 5_2_7323 2_2_8058 0_2_8698 0_3_7822 3_2_2325 5_2_3387 0_0_2584 5_1_7667 0_2_850 0_0_7206 2_2_1219 0_0_4570 6_3_850 0_1_5794 2_1_5094 0_5_9041 5_6_2524 6_2_2584 2_0_8396 2_6_7323 5_3_8333 4_2_6770 2_1_7897 5_4_7897 0_2_2524 0_1_809 0_1_2743 2_6_6770 5_1_3221 6_2_6970 2_2_4073 0_3_2092 0_3_4570 2_6_4320 1_5_9041 4_3_7323 2_0_4493 5_2_6770,-14.526666666666667,-14.379999999999999,-13.98166666666667
16,-12.415432098765434,0_2_2584 0_2_6770 2_1_5094 1_3_7323 0_1_405 5_2_1002 0_2_9041 0_2_7323 0_2_2524 4_3_7323 5_6_2524 6_3_6770 0_2_1002 2_6_7323 5_2_6770 2_2_7323 4_1_405 5_1_1002 0_6_7323 6_2_6770 0_1_2524 2_1_4073 0_2_8662 2_2_4570 0_1_7323 0_3_7323 5_2_7323 0_0_2584 0_6_9292 0_1_9041 0_2_1964 2_3_4570 0_5_1818 0_1_338 1_1_2771 0_5_5624 0_2_4593 0_2_9175 0_2_5794 0_1_3221 2_2_5094 0_3_8393 3_3_850 0_6_2188 3_5_9041 0_2_6862 4_1_809 0_3_1574 0_4_5794 0_6_2584 6_2_2524 5_2_1539 4_1_8143 2_5_2524,-14.526666666666667,-14.379999999999999,-13.988333333333333
17,-11.99382716049383,0_2_405 0_2_7323 0_4_2584 0_0_7323 2_1_4073 0_2_1002 0_2_6770 0_2_5794 2_2_5094 3_1_8143 0_3_331 5_2_7323 0_3_7323 5_4_1002 1_5_2524 2_0_5094 0_1_405 0_3_688 0_5_7323 0_2_9041 3_3_405 0_1_9153 6_3_7323 5_1_1002 0_6_8111 0_6_7323 0_1_7323 0_2_2584 0_1_2524 0_0_2584 2_6_7500 0_2_3237 0_3_6991 0_4_9041 5_2_809 0_5_7876 5_2_8752 3_2_2524 4_2_9041 4_5_6064 5_4_443 6_2_9041 6_2_2254 4_2_7323 0_5_5094 5_1_8143 0_5_7205 5_6_5860 2_3_8013 0_2_3221 0_2_6056 1_6_1181 0_3_2584 2_3_2524,-14.526666666666667,-14.386666666666667,-14.068333333333332
18,-12.652201257861634,2_2_7323 3_1_2643 0_2_1002 0_1_7323 0_1_405 0_3_3270 5_2_7323 4_2_9153 0_2_405 0_2_2524 3_2_2524 5_2_1002 5_2_7889 6_2_7323 0_2_6976 0_3_6991 1_5_9153 0_1_1002 3_1_5401 0_2_7323 5_1_1002 2_4_3854 0_2_6770 0_2_6056 3_2_1410 0_4_1002 6_2_1002 0_1_2524 3_1_7323 0_2_4264 0_0_7323 0_3_7323 0_2_2584 0_1_9153 3_5_8288 0_1_8409 0_3_9041 1_3_3051 3_1_4089 5_3_809 5_1_3428 5_1_4106 0_4_9375 3_0_4697 6_6_2584 4_1_5562 0_4_1579 4_1_986 0_1_6086 5_3_2584 3_2_8469 0_2_5431 3_2_4523,-14.526666666666667,-14.386666666666667,-14.093333333333334
19,-12.569642857142856,0_1_5431 0_2_2524 0_2_7323 0_2_6056 4_1_986 5_2_1002 3_1_1002 5_4_7323 5_1_1002 5_0_7323 0_2_2584 2_4_7903 1_4_7323 6_1_1002 0_3_1002 0_1_2524 3_1_405 0_1_8409 0_1_7323 0_3_2584 3_2_9153 6_6_1002 0_3_2524 6_4_1002 0_3_9041 0_0_6546 0_1_5562 0_2_1002 0_3_7323 5_2_7323 0_2_6770 0_1_9153 0_1_405 4_2_8576 5_4_2193 3_2_5024 4_1_7323 5_1_977 2_3_9041 5_1_3051 1_1_5562 3_3_1410 4_1_8152 5_1_6345 5_1_7323 0_1_3060 0_2_2588 5_1_5255 0_1_3854 0_1_2116 0_5_2524 3_1_3589 1_5_3051 5_2_2524 4_1_6056 3_2_2508,-14.526666666666667,-14.386666666666667,-14.056666666666663
20,-12.251461988304094,0_2_8228 3_1_1002 5_2_7323 0_4_7323 0_1_5843 0_1_5431 4_4_729 0_6_7323 4_1_1002 5_6_2524 5_1_5255 5_2_1002 0_1_2524 6_2_7323 2_1_7323 2_4_7323 5_2_2524 0_1_6770 1_1_2524 0_3_2524 0_5_2524 2_2_2997 0_2_7323 4_3_1002 2_2_7323 5_1_977 0_3_1002 0_1_7323 0_2_1002 0_3_7323 0_2_2584 0_2_6770 0_1_9153 0_1_405 5_3_1002 6_1_405 1_2_2524 0_5_977 1_1_2584 0_2_6345 0_0_8137 3_6_9112 0_2_1172 4_4_5761 0_2_6662 3_2_6193 0_1_977 2_1_8730 2_2_5431 0_2_9353 2_3_1459 0_5_6345 0_6_6770 5_2_8898 5_6_5255 5_1_7054 4_1_977,-14.526666666666667,-14.386666666666667,-13.99
21,-12.208333333333332,0_2_2524 0_5_7323 0_2_6345 0_4_7323 0_2_7323 2_3_2524 0_1_1002 5_1_2997 6_6_2584 2_1_7323 0_0_405 0_2_2584 5_3_7323 4_1_7323 3_3_7323 1_1_3254 5_2_2997 0_1_2631 0_4_1002 0_1_5843 0_1_2524 5_2_4048 0_1_9153 3_2_7323 5_2_405 0_1_7323 0_2_1002 0_3_7323 5_2_7323 0_2_6770 0_1_405 2_1_4943 2_2_3406 1_2_3416 0_2_9212 3_6_329 0_2_3736 5_5_5255 0_1_5447 0_2_9398 0_4_6770 1_1_7054 0_2_2321 2_2_4241 2_1_7431 6_2_1172 4_2_1172 1_5_3292 3_2_1172 1_5_977 5_2_2678 0_1_4559 4_1_7054 1_3_5843 5_1_5843 0_1_2658,-14.526666666666667,-14.386666666666667,-13.95
22,-12.216049382716049,0_2_7323 0_4_6770 0_1_9153 5_2_2045 0_4_405 3_5_31 0_1_7323 0_1_4842 0_4_1002 4_1_7323 4_1_7054 0_1_5302 0_1_7285 4_2_7323 5_2_7323 0_2_2524 1_1_7323 3_2_7323 1_4_7323 0_1_5843 0_4_6486 0_2_9153 6_6_7323 0_6_1002 5_1_2997 0_2_2584 0_2_6345 0_1_2524 0_0_7323 6_0_7970 2_4_7323 3_2_1172 0_5_2524 0_2_1002 0_3_7323 0_2_6770 0_1_405 6_6_4673 5_3_1172 1_1_7349 3_0_5628 0_2_9580 0_6_4131 3_3_6331 0_1_2584 6_5_2678 0_6_405 0_1_2746 0_2_7054 0_3_2631 6_1_946 0_5_2466 3_3_1172 0_2_3649,-14.593333333333334,-14.440000000000003,-14.131666666666666
23,-11.98827160493827,4_2_7323 6_1_7970 0_2_2584 0_2_9153 5_1_7323 6_2_7323 0_6_7323 1_1_7323 0_3_7323 0_1_405 0_2_7323 0_4_7323 0_5_7323 5_0_7323 0_1_2524 0_1_5843 3_2_9153 1_6_9153 0_0_7323 5_2_7323 2_3_7323 3_2_7323 0_1_2746 6_4_405 2_6_7323 0_3_1002 0_1_7323 3_0_7323 1_1_2524 4_2_2584 1_2_7323 0_1_2584 0_2_1002 0_1_9153 0_2_6770 0_4_2113 3_3_9487 1_2_8400 4_3_1414 0_5_8919 0_1_5628 4_1_4842 0_1_5565 1_3_3163 5_1_3169 0_1_227 6_1_7323 4_1_5302 0_3_730 0_6_1009 2_1_5843 4_0_7323 2_6_2701 1_2_1945,-14.593333333333334,-14.440000000000003,-14.161666666666667
24,-12.31358024691358,0_5_8919 0_1_7323 0_0_7323 0_1_9153 0_2_1403 5_0_7323 4_3_9487 2_2_7323 5_2_9153 0_1_2584 0_2_8400 2_1_234 4_2_2584 0_6_405 0_4_5628 5_2_7323 0_3_8919 0_4_7323 0_0_1002 6_1_2524 0_2_7323 3_3_7323 0_6_2584 1_4_7323 1_2_7323 1_2_9153 0_3_7323 0_6_5302 3_3_9487 6_4_9153 0_2_1002 0_2_2584 0_2_6770 0_1_405 6_0_2584 0_5_8824 0_6_2524 3_5_9153 1_1_6278 2_0_5565 3_4_5565 6_5_7323 2_3_9487 4_4_6943 2_2_2584 4_2_8452 1_3_5628 0_1_5745 3_3_8338 0_5_2584 3_5_7323 5_0_5333 1_4_2584 5_2_9175,-14.593333333333334,-14.440000000000003,-13.98166666666667
25,-12.125157232704403,5_3_7323 0_1_6770 0_1_2687 0_3_7323 0_2_7323 1_1_7323 6_1_7323 0_0_1002 0_6_2524 3_3_1002 3_3_7323 0_2_6770 1_3_7323 0_1_9153 0_1_2584 0_1_7323 0_3_3806 0_2_2584 4_1_2584 1_2_7323 0_2_2524 3_4_9487 2_1_392 6_3_7323 0_2_1002 5_2_7323 0_2_8400 3_4_7323 6_3_1265 5_1_2584 0_0_3651 6_4_3297 0_2_8645 4_1_7037 1_2_7456 6_4_2584 4_2_3209 5_5_7323 0_1_8162 4_1_2639 0_6_8177 0_1_754 5_2_8452 2_2_4234 0_0_1610 0_2_2245 0_4_2524 3_6_9487 0_1_5935 1_2_4533 0_0_1005 1_2_7876 1_3_827,-14.593333333333334,-14.440000000000003,-14.061666666666667
26,-12.667901234567898,0_1_2584 1_1_7858 0_1_7323 0_6_7323 0_2_8645 0_1_973 0_3_7733 0_2_1023 0_2_2245 0_2_8400 0_1_7142 0_2_1002 0_1_9153 0_4_2584 0_0_3806 5_3_7323 0_3_3806 2_3_7323 0_3_2524 4_2_6770 1_3_7323 5_3_8452 0_2_317 6_1_6770 0_0_1610 0_0_9153 0_2_2584 6_2_6770 0_5_2086 5_1_2687 5_1_7323 0_2_9153 0_2_7323 0_3_7323 0_2_6770 5_2_7323 4_5_7323 4_5_8 0_3_2178 6_4_7323 5_1_8452 1_0_1002 6_2_6521 0_6_5806 1_6_6770 0_2_827 0_1_5221 4_4_2524 2_1_6837 6_2_8645 6_2_4039 5_2_2584 4_0_2584 1_3_4176,-14.593333333333334,-14.440000000000003,-14.081666666666667
27,-12.486419753086423,0_2_1002 0_2_2687 0_2_4392 0_1_2584 0_5_7323 1_1_9153 4_1_7323 0_1_8906 5_1_2584 6_2_7323 6_2_1002 3_5_9153 5_3_2584 0_2_7323 0_1_9153 2_2_7323 0_3_2601 0_2_6770 0_3_6770 1_6_9153 1_2_1002 0_5_9153 4_2_6770 4_1_2584 4_2_2584 0_2_8645 0_1_1940 0_2_9153 6_2_5148 0_2_865 1_6_6770 0_2_2584 0_6_6770 0_6_2584 0_1_7323 0_3_7323 5_2_7323 0_2_8400 4_5_3806 4_2_3676 0_1_5569 3_1_2524 0_2_4382 4_2_7319 6_4_2687 0_2_9522 1_2_6770 1_0_2584 0_2_6521 1_1_9114 0_5_2245 2_1_8400 0_5_1725 0_2_5635,-14.593333333333334,-14.440000000000003,-14.051666666666666
28,-12.212962962962965,0_2_1002 0_2_2601 0_1_3984 0_3_2584 2_2_7323 5_3_289 5_2_2584 0_2_4837 0_1_7323 0_6_2584 0_1_4847 4_2_3676 0_1_2584 1_2_7323 0_2_6717 3_1_7323 1_1_9153 0_1_9153 0_2_7323 0_2_1303 0_2_6770 0_2_639 4_1_2584 0_3_7323 0_2_2584 5_2_7323 5_1_2584 3_1_5569 3_1_7343 0_2_9138 0_3_6497 6_5_5547 3_2_5569 1_1_4111 5_2_6851 4_5_508 2_2_8794 0_1_7399 2_6_2855 0_4_6257 2_5_2584 4_2_9439 0_6_2601 0_2_449 6_1_6617 4_2_1497 5_1_642 0_0_3428 0_3_8604 5_1_8906 1_2_3676 1_2_5615 0_0_7286 4_1_7350,-14.806666666666667,-14.566666666666663,-14.056666666666667
29,-12.567261904761905,0_6_2584 4_2_6617 0_2_7323 6_6_7323 0_1_9153 1_1_7323 1_2_6770 4_3_2312 1_2_4837 0_2_6717 5_2_2584 4_1_2584 0_2_8431 1_5_7323 0_1_6040 0_1_7323 4_1_9153 4_3_7323 1_3_6770 4_1_7323 0_2_9153 0_0_2584 0_1_2584 1_2_9153 5_1_6809 0_1_1303 3_4_5448 5_1_642 0_2_1002 0_3_7323 0_2_2584 0_2_6770 5_2_7323 0_0_1303 1_1_2591 0_0_7399 0_1_3522 5_1_732 6_6_6617 1_2_2584 0_1_5729 4_3_8494 6_5_6617 5_3_1753 5_1_1303 5_1_741 0_1_2124 6_1_2584 5_0_361 0_2_4887 0_3_3680 4_1_9554 1_1_771 0_2_8209 1_2_9489 0_3_1976,-14.806666666666667,-14.566666666666663,-14.091666666666665
30,-12.146060606060605,1_1_9554 1_1_1068 4_6_9153 0_1_2584 5_3_20 0_1_7323 0_6_7323 6_3_1002 0_5_7323 0_1_2198 1_2_9489 5_1_9153 1_2_9153 6_4_2584 0_2_2584 3_2_9153 0_5_2584 1_4_2584 5_1_642 0_4_9153 0_2_1002 1_2_2584 5_1_148 1_2_6653 4_3_8830 4_5_6770 0_2_1626 1_3_6770 4_3_6617 4_1_4735 0_2_7323 0_3_7323 0_1_9153 0_2_6770 5_2_7323 1_0_585 5_5_4230 0_1_1290 1_2_5860 1_5_4648 4_3_4597 0_2_9271 6_1_7627 0_3_7695 6_3_2584 0_3_7879 1_1_8209 5_6_6389 4_3_2584 3_2_6617 1_3_642 0_6_5707 6_6_4837 0_1_6809 2_1_2584,-14.806666666666667,-14.566666666666663,-13.843333333333334
31,-12.361212121212121,0_2_7967 6_4_2584 1_2_6770 6_1_7032 5_1_20 3_4_7323 1_2_9153 1_1_1068 0_5_2584 1_2_2584 1_4_9153 4_3_2584 1_3_6770 5_1_2584 0_2_2584 3_3_7323 0_2_1002 1_2_343 5_1_642 0_2_6770 0_3_2584 0_5_7323 3_5_7323 0_4_2584 6_3_2584 5_2_2584 0_3_7323 1_1_2584 2_4_5966 0_1_2584 0_1_7323 0_2_7323 0_1_9153 5_2_7323 6_3_4597 4_3_9554 1_5_2584 0_2_5272 0_1_4687 5_0_642 5_0_1376 4_3_7773 6_5_2584 2_2_5481 6_4_2333 6_1_7196 1_4_1422 5_3_1950 0_2_7124 6_3_8830 6_5_1002 3_2_2584 1_4_7099 3_2_20 1_5_6447,-14.833333333333334,-14.60333333333333,-14.216666666666665
32,-12.733928571428573,5_4_642 5_3_5447 0_3_7323 1_2_7323 0_3_2584 0_5_7323 0_2_2584 0_1_2584 0_2_7124 5_5_7323 1_0_2584 1_5_2584 4_0_9153 6_3_2584 3_2_2584 6_2_7323 1_4_2584 1_1_3213 0_2_7967 0_5_2584 1_5_7323 2_2_2584 5_1_642 0_1_7323 0_2_7323 0_2_1002 0_2_6770 0_1_9153 5_2_8347 3_4_2584 1_5_3489 3_2_5272 3_1_2584 6_4_7196 0_2_8621 5_1_6770 5_0_2584 5_2_7967 2_2_6337 5_1_6569 5_5_2584 0_5_6770 5_2_642 6_0_7196 3_2_9554 1_0_7967 1_0_6770 2_2_2694 6_2_7032 6_3_5917 0_2_1376 0_1_7967 5_3_5564 2_1_1682 2_3_2584 3_3_2584,-14.906666666666666,-14.696666666666667,-14.26
