gen,mean_score,compound,best_5_score,best_10_score,best_20_score
11,-12.257142857142858,4_1_3281 4_0_2990 4_2_3281 0_2_2990 6_1_2990 3_2_3281 0_5_2990 1_0_2990 0_4_3281 0_0_3708 0_6_3281 5_1_2990 5_3_5484 1_3_2990 3_5_2931 1_1_2931 5_3_2990 4_3_2990 1_5_2990 4_1_5637 6_5_2990 2_0_2990 1_3_3281 3_0_7804 6_3_2990 0_0_1850 2_3_3281 5_5_3281 6_1_1074 0_1_8582 4_3_8580 3_1_7173 2_1_2990 4_2_5365 1_4_3281 5_1_9425 6_0_2990 4_5_2990 0_1_3281 0_2_3281 0_3_2990 4_2_2990 5_1_3281 0_3_3281 4_2_1450 2_3_6403 5_2_2055 2_2_9145 0_2_7804 4_4_5989 1_6_4238 4_2_1196 5_4_3060 4_1_5012 2_4_2735 1_1_3292,-15.406666666666666,-15.14333333333333,-14.591666666666669
12,-12.715723270440249,1_3_3281 2_0_2990 0_0_5484 4_2_8171 4_3_5750 0_3_3281 5_3_2990 3_2_3281 0_0_3708 3_4_2055 6_0_2990 4_2_2990 5_2_2990 4_5_2990 3_1_3281 4_3_1442 4_2_3281 1_3_2990 2_2_3281 4_2_1850 2_0_3281 4_0_1890 0_3_2990 6_3_2679 1_2_2990 4_3_2990 0_1_2990 0_5_2990 4_1_3281 5_1_3281 0_3_2451 6_6_2990 5_1_2990 0_2_2990 0_0_6768 1_0_2990 1_0_3281 0_1_3281 0_2_3281 6_3_2990 4_0_3658 1_0_1850 4_2_2718 4_6_8582 5_1_1644 0_4_1450 5_1_7873 0_4_4223 5_0_5365 1_5_1450 5_3_4103 4_6_1850 5_3_7699,-15.406666666666666,-15.14333333333333,-14.711666666666668
13,-12.259119496855348,4_1_5750 4_0_3281 0_2_3281 6_3_2990 4_2_6538 0_3_2990 4_3_3281 4_1_2990 1_2_2990 3_1_2990 2_2_3281 4_1_3281 4_2_2990 2_3_2990 5_1_3281 1_3_2990 2_3_3281 4_2_3281 0_5_2990 0_2_2990 3_2_5365 5_0_5365 2_4_3281 0_1_3281 6_1_2990 1_5_9462 4_2_6644 3_1_3281 1_1_3281 3_5_2990 3_6_3281 0_3_3281 5_3_2990 3_2_3281 3_5_7888 2_1_6768 4_3_1850 5_5_7699 4_4_2451 1_3_764 3_4_1450 4_3_8326 3_0_4949 6_0_8093 5_3_4020 4_3_3795 2_0_6768 5_3_8499 0_3_1450 4_2_6768 3_1_1450 2_3_2771 4_4_4882,-15.406666666666666,-15.14333333333333,-14.678333333333336
14,-11.909876543209881,0_3_3281 6_3_2990 2_2_3947 4_2_2990 6_5_2990 0_1_6538 4_2_5414 0_3_1450 4_1_2990 3_1_3281 3_0_1094 2_2_2006 2_2_3281 3_3_2990 0_4_3281 3_5_3281 4_2_3281 2_4_2990 0_2_1168 6_2_442 4_0_3441 5_4_3281 0_5_2990 4_2_6538 4_2_7355 3_3_3281 0_4_1298 2_6_250 1_5_1628 5_3_4494 0_1_6025 0_0_7795 0_1_3281 1_5_3281 5_0_2990 0_3_2990 4_4_7706 5_3_1047 0_2_3281 5_1_3281 5_3_2990 3_2_3281 1_1_5954 0_5_5189 1_4_4882 2_3_1850 2_5_5168 0_3_5365 6_3_4714 1_2_9573 0_2_6413 4_3_8607 3_1_7436 2_3_9365,-15.406666666666666,-15.14333333333333,-14.418333333333333
15,-11.948765432098767,1_3_4882 6_6_3281 0_0_1255 3_3_1047 6_3_2990 5_1_8942 0_0_2990 0_3_6538 6_3_442 2_0_34 3_2_3281 2_2_591 5_3_6538 6_2_1168 0_1_3281 6_1_7948 3_3_8543 1_1_3281 5_2_3281 1_4_4882 5_3_2990 4_4_2990 5_3_7795 0_3_2990 0_1_487 3_1_6538 2_5_3281 2_2_3281 3_5_2990 0_1_6434 4_2_3281 5_3_8414 5_6_3281 4_5_3281 4_5_2990 0_2_3281 4_2_2990 5_1_3281 0_3_3281 5_0_8614 6_1_8607 3_0_7436 0_3_4714 6_3_7434 5_4_9185 6_5_3700 5_1_3947 4_3_2125 5_0_8569 3_2_9573 6_1_4714 1_3_4067 6_2_4407 3_3_639,-15.406666666666666,-15.14333333333333,-14.395
16,-12.5625,2_2_3281 1_6_6538 1_0_3281 3_2_3281 6_1_442 5_3_7795 6_2_1245 5_1_3281 6_0_2990 5_0_8569 0_6_3281 5_3_6538 5_0_3281 0_3_6538 5_4_2990 6_2_3281 4_3_3281 2_3_34 4_3_4066 6_3_3281 6_3_6538 3_5_2990 4_1_3281 5_3_8965 4_1_5068 0_6_2990 4_4_3281 0_3_2990 0_1_487 3_1_3281 0_1_2990 4_2_3281 0_1_3281 0_2_3281 6_3_2990 4_2_2990 0_3_3281 5_3_2990 5_1_1170 6_3_2416 3_3_6538 2_5_4909 0_3_1270 6_1_2828 6_4_4714 0_3_1408 4_1_3947 0_3_2016 0_3_4008 5_2_7795 0_1_9573 1_5_4067 5_2_8569 2_1_7711 4_3_8437 6_3_4452,-15.406666666666666,-15.146666666666665,-14.580000000000002
17,-12.71578947368421,0_5_7795 4_4_2990 3_2_3281 0_1_3281 1_3_3281 4_3_2990 0_1_9573 5_0_3281 6_0_3281 4_3_3281 5_0_8569 1_2_3281 2_1_2990 0_1_2990 6_0_6538 0_1_6906 4_1_3281 6_2_3281 5_3_3281 6_3_3281 3_0_6538 2_6_2990 3_3_3281 0_3_655 4_2_2990 3_1_3281 6_3_6538 5_2_2990 0_5_3281 1_1_3281 0_1_487 0_1_2490 4_2_6538 3_4_6560 0_3_1661 0_2_3281 6_3_2990 0_3_2990 4_2_3281 5_1_3281 0_3_3281 5_3_2990 2_3_1408 1_2_5068 6_2_4452 6_3_1245 2_6_8569 5_0_7872 3_2_5068 1_0_2606 6_5_1245 5_2_8236 4_1_1170 0_5_8569 5_1_6730 5_3_2898 5_6_6538,-15.406666666666666,-15.146666666666665,-14.758333333333335
18,-12.612280701754386,2_4_2990 0_1_1277 5_4_2990 0_1_2990 1_0_6538 4_3_6538 0_5_3281 5_1_2990 1_3_3281 5_0_2606 0_5_8569 6_0_6254 0_2_3281 1_1_3281 2_1_2990 6_2_3281 3_3_2990 4_3_2990 0_0_3281 1_0_4036 5_0_6538 5_1_7872 6_2_8569 0_0_2990 6_0_3281 3_2_3281 4_2_6538 4_1_3281 6_1_1052 4_2_407 2_6_3281 5_2_2990 4_3_3413 0_1_3281 0_2_2490 6_3_2990 0_3_2990 4_2_3281 4_2_2990 5_1_3281 0_3_3281 5_3_2990 5_5_8569 4_1_969 3_0_4464 4_1_656 1_5_7872 0_3_487 5_6_5026 4_4_5879 5_5_2747 3_4_8236 6_6_1678 0_5_5516 3_1_487 5_6_2606 5_2_6560,-15.406666666666666,-15.173333333333336,-14.779999999999998
19,-11.633928571428571,0_3_3281 4_6_2990 2_2_3281 2_5_2990 4_3_3281 1_2_2891 0_0_2990 2_4_8592 1_1_3281 4_2_407 4_1_3281 0_1_6679 1_4_2990 0_6_2990 3_0_3281 6_3_3281 3_2_2975 2_3_4699 2_3_3562 4_6_3281 5_3_6538 3_2_6538 1_0_2990 3_6_2990 0_1_3281 5_1_3281 0_2_2492 0_0_3281 3_0_6538 5_3_3281 4_5_7464 6_2_3281 5_0_9123 4_3_2537 0_2_3281 6_3_2990 0_3_2990 4_2_3281 4_2_2990 5_3_2990 0_5_7872 4_3_9036 5_6_2664 1_0_969 1_3_654 2_0_2217 2_1_1259 0_6_7872 1_2_4145 4_6_1697 4_1_8336 1_2_8569 5_3_6190 3_6_6538 4_1_6875 6_3_7872,-15.406666666666666,-15.173333333333336,-14.62
20,-12.048214285714284,6_2_2990 1_2_2891 0_3_3681 0_6_3281 0_2_7588 0_2_3281 4_1_7464 1_2_3281 1_3_3281 5_1_6190 5_2_6190 6_5_9364 1_3_2990 0_5_3281 0_1_3281 1_5_7872 6_0_2990 0_3_3281 5_1_2990 5_0_3281 3_4_2504 6_4_2990 1_2_4532 3_4_3281 4_2_3578 4_1_3281 4_5_3281 6_2_3281 5_1_3281 6_6_3909 0_4_2990 5_3_3281 0_5_7872 6_3_2990 0_3_2990 4_2_3281 4_2_2990 0_0_3281 5_3_2990 1_3_4942 5_1_1888 0_5_606 4_0_9149 5_5_2881 5_2_7577 2_2_9163 1_1_2537 2_4_6875 5_4_6875 2_3_6229 1_5_4145 0_1_7872 5_6_9123 5_1_7227 0_3_7017 5_2_2236,-15.406666666666666,-15.173333333333336,-14.63
21,-12.544654088050317,5_4_2990 0_5_3281 5_1_2990 1_1_3281 0_3_3281 0_6_8675 5_2_3909 0_0_2990 4_1_2627 1_2_4532 2_3_3281 4_2_2990 4_4_3281 6_4_2990 0_3_7017 1_3_3281 0_0_3281 5_0_9404 5_3_6190 5_1_831 3_3_3281 6_2_3281 5_1_3281 5_2_355 4_6_4902 5_0_2990 4_2_3281 6_3_3281 1_3_2990 0_3_2990 2_2_3281 5_3_2990 0_4_3281 5_0_3281 6_1_3281 0_2_606 1_2_3281 0_2_3281 0_1_3281 6_3_2990 5_3_1452 6_5_7113 0_1_9121 4_6_2007 5_0_6190 0_3_4428 0_2_2468 5_1_7122 3_0_3909 0_3_8178 6_1_1888 6_4_4831 0_3_2605,-15.406666666666666,-15.210000000000003,-14.781666666666666
22,-12.209433962264146,6_3_2990 5_2_9404 0_6_3281 5_3_2990 5_4_8508 6_2_3281 4_2_3281 5_3_3281 0_3_3281 4_0_3281 1_2_4532 0_1_3281 5_2_3281 4_4_3281 5_0_831 6_1_3281 1_6_8044 0_4_3281 0_3_2990 5_1_2990 0_2_1035 0_3_2431 5_1_3281 4_2_8970 0_4_8690 5_6_6190 0_2_2990 5_1_2505 0_1_831 4_4_6996 5_4_3281 0_2_3281 4_2_2990 0_0_3281 5_2_980 6_4_5697 6_0_4831 2_1_7650 5_5_7201 5_3_1159 4_1_2823 4_6_606 5_3_7722 0_0_2962 2_0_1308 3_1_3382 4_6_2368 5_4_6190 4_2_4532 5_1_4831 4_0_1233 0_0_2468 0_5_7017,-15.406666666666666,-15.210000000000003,-14.615000000000004
23,-11.924074074074074,4_3_26 2_1_7650 4_0_3281 5_6_2990 3_1_4831 5_1_8690 0_2_3281 3_6_3281 0_4_7017 2_1_831 6_6_3281 2_3_2990 0_1_3281 0_2_7366 6_1_3281 6_3_3281 5_2_2990 4_2_2468 5_4_3281 5_0_2990 2_4_3281 4_2_2990 0_6_1139 6_5_2990 0_0_3281 6_1_2990 0_3_462 4_2_3281 6_3_2990 0_3_2990 5_1_3281 0_3_3281 0_1_8538 3_0_1308 5_3_8970 0_3_4349 4_1_1233 1_2_2155 3_5_7698 5_3_6030 0_1_2133 5_5_1198 4_0_7265 6_3_8970 5_4_8690 0_4_876 1_1_3823 2_1_4428 6_1_4831 6_3_1866 4_0_5209 0_0_5108 6_1_2744 2_0_7650,-15.406666666666666,-15.210000000000003,-14.279999999999998
24,-12.310062893081762,2_1_831 0_1_3281 0_3_2990 0_4_7017 3_4_7205 6_1_2990 2_0_2990 1_2_233 0_3_3281 5_4_3281 0_3_969 4_2_3281 0_3_8690 3_3_3281 6_1_3281 2_1_3281 3_1_48 2_1_26 2_3_3281 5_2_2990 0_2_7366 5_1_4831 5_1_3281 3_2_642 6_1_4831 4_2_2990 5_3_2990 0_5_3281 4_0_3281 0_1_5405 5_3_7970 4_1_3281 2_4_3281 3_1_2875 4_5_2990 1_1_831 3_2_5133 1_0_2990 0_2_3281 6_3_2990 0_0_3281 0_0_6981 0_1_4831 2_1_2157 0_1_2809 5_4_2410 2_4_8538 6_1_7650 6_1_8806 0_5_8690 6_0_2521 2_2_2468 2_2_831,-15.406666666666666,-15.210000000000003,-14.541666666666666
25,-12.111904761904762,0_2_969 2_2_2157 6_5_2990 5_1_3281 0_1_2310 0_1_3281 0_3_642 0_0_1732 2_6_3281 0_0_3281 5_2_5471 0_2_8929 0_5_969 2_2_831 3_0_3281 3_2_3281 6_0_2990 4_0_3281 3_3_3281 5_4_3281 0_3_9201 0_3_2990 6_0_3281 2_0_3281 0_2_1 3_4_3281 4_2_3833 2_1_3281 0_1_969 0_2_3281 6_3_2990 4_2_3281 6_1_3281 4_2_2990 0_3_3281 4_1_4831 4_0_2398 3_3_5309 5_3_3398 0_2_6794 6_5_6843 3_4_7017 1_1_4831 1_4_4336 3_1_9275 6_6_8806 6_1_9007 2_0_2087 0_5_8545 1_4_8690 0_3_9337 4_2_8806 2_2_8844 1_1_4526 2_3_5048 2_3_831,-15.406666666666666,-15.210000000000003,-14.426666666666668
26,-12.202424242424245,2_0_2087 0_2_3281 0_0_3281 1_1_4526 0_0_784 0_2_6794 0_3_3281 2_3_2990 0_5_969 0_0_2990 5_2_3281 4_1_3281 0_1_1740 6_0_2990 1_1_3281 5_2_826 6_2_6794 4_3_3281 0_1_3281 1_3_969 4_0_3281 4_0_2990 4_2_3281 0_1_8929 3_3_3281 5_1_5471 0_2_8680 3_3_9322 2_0_3281 2_3_3191 1_1_5424 6_3_2990 0_3_2990 6_1_3281 4_2_2990 5_1_3281 6_3_9201 0_4_3565 1_1_7733 2_3_6487 4_0_3199 5_1_621 0_2_2348 6_2_9007 1_1_7785 2_0_1512 1_6_831 5_3_9201 5_1_1513 6_0_2644 6_0_969 5_1_9007 1_4_2310 0_3_6224 6_5_240,-15.406666666666666,-15.210000000000003,-14.533333333333337
27,-12.448148148148151,2_2_2990 1_1_7785 6_3_2990 1_0_3281 6_2_826 5_6_826 2_2_4714 0_3_2990 6_0_2990 2_0_3281 1_4_3281 0_0_3281 0_3_6224 5_1_1513 6_6_3281 3_1_3281 4_0_3281 5_3_9201 1_1_4526 5_1_3281 0_2_3281 5_0_826 0_1_6761 5_2_8680 0_1_784 1_3_2990 0_1_3281 1_1_7733 0_3_8919 0_1_358 4_0_2990 0_2_2990 0_4_2990 4_2_3281 6_1_3281 4_2_2990 0_3_3281 5_5_969 0_1_5290 4_3_9201 5_5_9007 5_1_4109 4_1_784 4_3_1676 1_1_6487 3_3_9201 5_2_6794 4_2_8075 4_1_1513 4_6_7785 5_3_969 1_2_826 3_5_9201 6_3_5920,-15.406666666666666,-15.210000000000003,-14.459999999999999
28,-12.471929824561403,0_1_3281 2_2_8680 5_0_9201 2_0_3281 3_4_3281 0_1_4109 4_0_3281 2_6_3281 0_1_142 3_2_826 5_0_3281 0_1_6487 6_1_3281 5_2_8680 4_0_3308 6_2_3281 0_3_3281 5_2_3281 5_1_358 0_4_4015 2_2_3281 2_0_2990 2_2_2990 0_1_6761 0_2_358 3_2_3281 6_2_826 0_6_3281 1_1_3281 4_1_3281 0_2_3281 6_3_2990 0_3_2990 4_2_3281 4_2_2990 0_0_3281 5_1_3281 1_5_5521 6_1_402 5_0_9009 3_4_357 0_3_5920 6_4_5920 4_4_6794 5_4_6588 6_1_8534 5_1_7007 4_0_8968 0_1_6700 0_0_7202 3_1_8919 6_0_9201 6_0_5920 3_0_5920 0_0_6794 4_1_6676 0_1_7646,-15.406666666666666,-15.210000000000003,-14.625
29,-12.304166666666665,3_1_142 6_0_3281 5_0_3281 5_1_4109 1_4_4015 6_4_3281 4_1_928 5_1_3281 1_1_142 5_1_141 4_2_3281 6_1_3281 4_1_6487 6_0_5920 2_1_3281 6_5_358 4_0_3281 0_3_1484 4_1_3281 6_1_2960 0_2_2157 6_1_2990 6_1_402 0_5_8919 0_1_5501 4_3_3281 3_1_3281 0_1_3281 4_1_7638 6_3_5920 0_2_2990 0_4_736 0_2_3281 6_3_2990 0_3_2990 4_2_2990 0_0_3281 0_3_3281 0_5_6676 0_2_6700 4_6_2588 6_1_5552 3_1_9416 0_4_7375 0_1_6794 6_1_7646 0_5_5521 2_2_4939 5_5_4109 0_6_8680 0_5_4015 0_2_8923 0_5_6761 2_1_4109 2_0_7174 0_1_8910,-15.406666666666666,-15.210000000000003,-14.551666666666666
30,-12.445614035087718,2_1_3281 1_4_3281 1_0_3281 0_1_3281 6_0_3281 5_5_4109 2_2_5865 0_1_6693 5_1_6653 0_4_736 0_0_3281 6_0_5920 6_6_9134 0_3_862 4_1_105 1_1_3281 4_0_6754 1_2_2990 0_4_3281 0_5_6761 6_1_3281 4_1_3281 5_6_141 5_6_3281 6_4_3281 6_1_4530 3_1_3444 0_2_402 0_1_6676 3_2_3281 0_2_748 0_2_3281 6_3_2990 0_3_2990 4_2_3281 4_2_2990 5_1_3281 0_3_3281 6_4_736 3_2_402 0_1_4514 2_1_9190 2_1_1609 0_6_3359 5_1_3042 4_1_9013 0_5_5172 5_2_4109 0_1_402 1_5_6676 1_2_402 6_0_4015 6_5_6676 0_1_6146 3_1_2157 5_2_1750 0_2_2760,-15.406666666666666,-15.210000000000003,-14.669999999999998
31,-11.925454545454548,0_2_3281 2_1_3281 3_1_2990 5_2_948 0_3_7979 6_0_5920 0_0_3281 0_0_6547 4_4_2990 6_0_3281 6_1_2760 4_0_2990 0_1_3281 5_6_183 0_1_7767 0_2_748 0_6_1872 2_3_3281 3_0_2990 1_1_3281 4_2_3281 6_6_3281 6_0_4015 1_1_2990 0_6_3281 4_1_9356 0_3_3281 6_1_4530 3_1_3444 6_3_3281 4_1_748 6_3_2990 0_3_2990 6_1_3281 4_2_2990 5_1_3281 ERROR_1_6_2634 5_2_1745 3_1_6676 6_2_5602 6_5_9332 6_5_1609 5_1_910 3_0_1609 6_3_2020 5_0_4109 2_5_3042 6_2_402 0_5_748 6_3_3042 6_1_2197 6_5_107 0_4_3444 4_0_2760 4_2_3802,-15.406666666666666,-15.210000000000003,-14.396666666666667
32,-12.09937106918239,4_0_2760 6_3_2990 4_2_3281 3_2_3042 0_1_2197 6_5_3281 5_0_2990 0_5_1420 5_2_1745 0_0_7679 2_0_3281 1_1_3281 0_0_8724 6_0_1644 4_3_3281 0_0_748 6_3_2311 6_6_5222 0_3_8334 1_0_8762 2_1_3281 4_5_7488 0_2_3281 4_2_3042 0_1_6028 6_0_2990 6_1_3281 3_1_3444 5_1_3281 0_0_3281 6_0_967 1_0_9394 4_2_2990 0_1_3281 0_3_2990 0_3_3281 6_0_7784 0_3_7826 6_1_9158 2_1_6904 1_2_3802 4_0_1766 3_1_6289 3_0_1151 3_0_2760 6_2_2760 4_1_5902 6_4_1283 1_2_7703 5_4_4109 0_3_5568 6_4_6630 0_4_7960,-15.406666666666666,-15.210000000000003,-14.300000000000002
