gen,mean_score,compound,best_5_score,best_10_score,best_20_score
11,-11.541520467836255,5_3_232 0_3_152 0_2_172 4_0_34 0_2_335 2_2_398 3_0_398 5_5_40 0_1_34 0_2_89 0_1_398 6_2_220 2_6_328 0_3_97 0_6_319 0_0_295 0_3_108 4_5_40 5_4_398 0_1_106 4_1_278 3_3_89 5_3_40 5_1_34 5_2_382 4_0_359 1_0_106 1_4_35 6_2_34 1_6_360 0_0_328 0_0_175 0_2_295 0_0_21 0_6_398 6_2_152 0_2_40 6_3_278 0_3_278 5_4_89 0_3_295 0_3_106 0_3_398 0_2_34 0_1_40 4_1_106 2_3_40 4_4_399 4_6_89 3_0_297 3_2_228 2_2_137 ERROR_0_5_343 ERROR_1_3_384 2_2_68 ERROR_4_1_338 ERROR_5_0_320,-15.233333333333334,-14.919999999999998,-14.381666666666666
12,-12.178571428571429,5_3_62 4_1_389 5_1_68 0_1_398 1_5_141 0_1_295 0_3_21 0_2_106 5_2_278 0_2_295 0_3_67 4_5_40 4_1_40 0_4_359 0_1_302 0_2_40 0_2_144 1_0_42 4_1_106 0_2_45 5_2_326 5_2_40 5_1_142 2_0_68 0_4_398 0_2_175 0_0_295 3_1_106 4_2_278 6_1_278 0_3_295 0_1_152 1_2_403 4_3_89 0_6_40 1_2_411 0_3_175 0_3_40 5_1_382 6_0_175 0_1_175 0_2_68 0_3_108 5_3_40 0_3_106 0_3_398 0_2_34 0_1_40 5_6_382 0_6_50 6_0_227 0_5_382 2_1_235 0_5_223 6_2_91 ERROR_2_5_415,-15.386666666666667,-15.046666666666667,-14.438333333333336
13,-12.270987654320985,0_1_295 4_2_225 0_5_40 4_4_398 0_2_45 1_2_382 6_2_295 0_5_31 3_4_152 0_2_152 4_3_147 0_2_259 4_2_108 0_4_168 0_1_108 0_2_295 4_1_172 0_2_398 5_2_257 0_1_40 4_2_161 4_3_40 0_3_295 5_4_197 5_2_40 0_4_60 0_1_45 4_3_89 2_1_295 0_1_288 0_2_239 0_2_212 0_3_108 0_3_106 0_2_406 0_2_225 6_0_357 1_5_325 0_4_248 1_2_411 0_3_159 0_2_144 0_3_40 0_5_189 5_3_40 0_2_40 0_3_398 0_2_34 4_1_277 5_2_197 1_0_187 ERROR_0_1_414 5_6_152 ERROR_0_6_410,-15.386666666666667,-15.046666666666667,-14.421666666666667
14,-12.28242424242424,4_3_56 0_3_40 0_1_295 0_2_45 0_4_34 0_4_295 5_3_106 4_3_256 0_3_269 4_5_40 0_2_382 0_2_108 3_3_13 0_4_168 6_6_295 0_2_161 0_2_172 0_1_108 5_3_40 2_2_295 0_2_191 0_2_398 0_3_106 1_1_295 2_4_295 2_4_223 0_2_230 0_2_34 0_3_253 1_3_398 0_3_0 4_4_40 6_5_295 0_4_396 0_3_288 6_2_59 0_2_152 0_3_108 5_3_173 3_6_40 0_3_225 5_4_398 0_3_289 2_1_295 0_3_295 0_2_40 0_2_295 0_3_398 0_1_40 0_5_380 2_6_248 1_1_397 0_1_212 ERROR_4_1_412 2_2_7,-15.386666666666667,-15.046666666666667,-14.495000000000001
15,-12.610303030303031,0_3_106 0_2_40 0_5_106 0_1_264 5_3_40 0_3_398 5_4_40 5_3_108 1_2_382 5_3_295 1_3_398 6_5_34 6_1_295 5_2_283 2_3_106 0_3_272 0_2_80 6_3_106 0_2_172 0_3_289 0_3_172 0_3_173 0_3_295 3_3_295 0_3_55 0_4_40 0_2_382 5_2_40 2_6_295 5_1_355 2_1_295 5_5_398 0_1_106 1_1_193 2_2_295 0_3_339 0_2_18 5_1_295 2_4_108 2_3_127 0_6_382 0_4_172 5_5_161 0_0_40 0_1_382 0_3_24 0_3_108 0_3_40 0_2_295 0_2_34 0_1_40 5_2_185 ERROR_0_3_236 6_4_61 2_6_382,-15.386666666666667,-15.046666666666667,-14.45333333333333
16,-11.990740740740742,0_3_25 6_3_108 0_3_40 0_2_382 1_1_382 0_2_106 1_2_295 4_6_40 0_3_57 5_0_295 1_3_398 0_2_50 4_5_106 0_3_295 3_4_116 0_6_295 0_3_106 5_6_295 0_5_108 3_4_295 0_6_106 0_2_142 1_3_240 0_0_203 3_4_23 5_3_86 5_3_40 1_2_398 3_3_339 0_5_398 4_3_40 0_6_398 0_2_186 0_4_146 5_0_40 0_2_40 0_1_295 4_2_295 2_1_356 0_3_108 6_0_45 0_3_362 0_3_55 0_0_182 0_3_389 0_3_339 0_2_295 0_3_398 0_2_34 0_1_40 5_3_102 ERROR_0_1_402 ERROR_1_5_375 ERROR_0_0_402,-15.386666666666667,-15.063333333333333,-14.375000000000004
17,-13.03452380952381,0_3_407 0_3_382 0_2_40 1_1_340 0_3_12 0_3_389 0_3_240 4_3_311 3_3_59 0_1_40 0_0_106 5_3_108 6_3_40 3_3_295 5_3_106 5_3_152 5_2_40 5_4_295 5_3_34 0_3_398 1_3_60 0_6_95 0_2_339 0_3_295 0_4_108 0_2_382 2_2_40 0_1_389 1_3_240 0_2_108 4_2_40 2_3_40 6_2_40 0_4_45 0_3_79 1_1_40 0_0_82 1_3_267 5_3_102 5_0_295 0_3_106 1_2_331 1_5_240 5_0_108 0_3_156 4_1_40 2_2_108 1_1_240 0_0_326 0_3_108 0_3_40 5_3_40 0_2_295 6_3_108 0_2_34 0_4_382,-15.4,-15.106666666666664,-14.673333333333336
18,-12.488679245283016,0_2_219 0_0_106 0_3_390 0_2_108 0_3_201 0_3_240 0_1_389 6_5_60 0_3_40 0_3_295 3_2_40 0_3_382 6_2_390 6_2_382 0_3_106 6_4_40 4_6_240 5_2_106 0_2_388 5_3_106 1_1_40 1_2_61 5_3_40 0_6_106 5_3_240 0_2_295 0_1_286 0_3_398 6_2_40 5_6_74 0_4_388 2_6_40 6_3_191 0_2_40 5_3_122 0_3_34 3_1_106 5_0_98 2_4_40 0_2_411 4_4_106 0_0_101 1_2_34 3_2_326 5_2_34 4_2_341 1_2_21 0_2_349 0_3_108 6_3_40 6_3_108 ERROR_0_1_314 0_2_201,-15.4,-15.106666666666664,-14.419999999999998
19,-12.506060606060606,6_2_382 1_2_61 2_5_295 5_3_40 4_3_69 1_0_106 0_2_40 0_3_108 1_3_274 3_2_106 0_3_101 0_6_40 1_3_237 0_0_106 0_3_170 6_4_295 0_5_286 0_5_295 1_3_31 0_3_326 4_2_121 6_2_122 0_4_40 1_3_40 0_3_277 2_1_106 0_2_30 5_3_195 3_1_108 4_3_40 3_3_106 3_0_101 6_3_71 0_2_52 4_4_36 6_3_108 0_6_295 0_1_295 5_2_209 6_3_40 5_4_40 0_3_145 6_3_289 6_0_61 0_3_40 0_3_295 0_3_106 0_2_295 0_1_389 3_1_341 5_2_250 6_3_390 1_5_61 2_0_36 3_4_349,-15.4,-15.109999999999996,-14.385000000000002
20,-12.513939393939394,3_3_73 1_0_108 5_3_264 2_2_40 1_3_40 0_2_52 0_3_40 0_3_101 0_3_106 2_3_40 5_5_382 4_0_106 5_2_209 0_3_295 2_3_286 0_4_295 6_2_295 6_0_40 2_1_40 2_3_274 6_4_106 0_3_145 6_3_30 1_1_106 0_5_61 6_3_317 3_1_108 1_3_274 0_3_52 0_2_78 0_2_106 1_3_24 6_2_40 1_0_12 0_0_40 0_2_326 0_4_271 1_2_340 1_4_40 6_3_40 0_1_274 1_6_19 0_2_61 5_1_218 6_2_61 5_3_206 0_3_108 5_3_40 0_2_40 0_2_295 6_3_108 3_1_61 5_5_209 6_2_263 ERROR_6_4_199,-15.4,-15.109999999999996,-14.343333333333334
21,-11.98364779874214,1_3_40 2_2_40 4_5_40 0_0_40 6_3_364 0_1_106 6_2_94 6_0_156 2_3_274 5_3_40 6_6_170 1_1_40 6_2_108 6_3_40 5_1_218 0_1_184 2_5_40 0_3_40 1_3_141 1_2_11 0_2_40 1_1_106 0_5_295 3_3_192 0_3_274 6_4_87 6_2_40 5_3_108 0_3_106 1_3_274 5_3_396 0_6_407 0_0_117 6_2_337 4_2_66 0_2_295 0_3_30 3_3_40 2_3_374 6_4_106 6_6_40 0_5_108 3_3_139 4_4_106 4_1_40 0_3_108 0_3_295 6_3_108 1_0_274 ERROR_6_3_199 5_6_0 ERROR_3_5_320 1_0_285,-15.4,-15.109999999999996,-14.358333333333334
22,-12.606790123456792,0_3_97 5_6_274 6_2_40 0_4_106 2_3_274 1_2_112 1_2_228 1_5_106 1_4_164 0_1_184 5_3_393 5_3_40 5_2_278 6_1_337 0_3_108 3_3_108 0_2_254 6_3_40 0_3_40 1_1_106 3_3_40 2_2_287 0_3_117 6_2_108 0_5_106 0_0_274 0_2_40 6_0_106 0_2_94 0_3_106 4_0_40 0_3_104 0_4_53 5_1_40 2_2_76 0_3_221 6_3_21 6_1_108 1_1_40 5_6_295 0_3_373 2_0_117 3_0_323 2_5_40 1_1_108 2_2_40 0_3_295 0_2_295 6_3_108 1_3_40 ERROR_3_3_347 0_0_141 2_4_396 1_0_138,-15.4,-15.109999999999996,-14.443333333333333
23,-12.464197530864194,0_3_295 0_5_106 3_4_141 0_3_40 5_2_108 3_3_40 0_2_295 2_3_180 6_2_203 3_3_106 2_2_287 3_6_40 1_3_295 0_1_108 5_3_94 0_0_108 0_3_57 0_2_40 0_4_76 0_3_44 6_0_108 1_1_310 3_3_122 0_3_399 0_4_372 2_4_108 0_3_168 2_4_53 6_3_233 1_3_40 1_4_295 2_3_108 6_3_40 0_1_106 3_3_380 4_3_271 0_3_221 0_3_373 6_0_282 1_6_40 4_3_40 0_1_295 0_3_250 6_2_295 0_0_40 0_3_108 5_3_40 0_3_106 6_3_108 6_3_130 4_1_167 ERROR_6_3_414 5_3_305 2_4_287,-15.419999999999998,-15.14666666666667,-14.550000000000002
24,-12.176543209876543,6_6_282 0_5_295 4_2_297 2_3_295 0_2_96 0_3_40 1_4_12 0_1_295 1_0_108 0_3_162 2_3_40 3_3_295 0_3_196 1_3_295 0_3_57 3_3_164 6_2_204 0_2_295 6_0_250 0_0_295 4_2_271 1_3_40 4_3_295 3_2_295 0_1_106 1_3_382 0_3_108 1_1_295 0_2_409 6_4_372 1_3_92 0_0_371 0_3_106 0_2_84 0_5_41 3_3_106 5_3_406 3_3_40 6_3_108 0_3_250 1_3_256 4_2_295 0_3_145 0_2_271 0_3_295 6_3_40 5_3_40 0_2_40 ERROR_1_6_410 ERROR_5_3_236 3_6_310 3_5_262 1_0_310 6_6_141,-15.419999999999998,-15.14666666666667,-14.543333333333333
25,-12.53456790123457,6_3_108 0_5_41 1_0_127 2_2_382 0_3_106 0_1_360 6_2_108 1_2_295 5_6_295 3_3_40 0_4_84 3_3_164 5_2_256 6_1_145 5_3_361 0_4_290 2_2_40 1_3_295 0_3_162 0_0_106 3_3_295 0_5_106 1_2_164 6_3_40 6_2_40 1_3_108 2_3_382 4_3_106 0_2_409 2_3_295 0_3_40 2_3_145 1_6_164 4_6_196 4_6_395 0_3_295 1_3_190 2_3_409 0_6_271 0_0_371 0_3_390 3_0_108 2_3_19 0_3_90 1_1_310 2_3_115 0_3_108 5_3_40 0_2_40 0_2_295 1_0_145 0_5_104 6_4_310 0_0_23,-15.419999999999998,-15.14666666666667,-14.588333333333333
26,-12.468518518518518,1_3_243 5_0_108 0_0_215 1_3_108 0_2_40 0_3_40 0_3_232 3_3_90 6_2_40 0_5_334 4_5_260 3_3_390 0_4_213 1_3_390 4_3_279 4_3_108 3_3_164 6_3_108 0_1_127 3_1_310 2_6_108 3_3_244 2_0_295 6_3_295 2_0_371 1_1_108 5_6_373 1_2_40 0_3_331 2_3_40 0_3_295 3_2_40 5_3_256 0_2_164 6_0_108 3_0_108 6_3_310 0_3_164 1_3_106 1_6_269 3_1_108 1_5_108 1_2_145 0_2_49 1_3_295 0_0_145 0_3_106 0_3_108 6_3_40 5_3_40 0_2_295 ERROR_4_3_415 1_5_247 1_5_310,-15.419999999999998,-15.14666666666667,-14.506666666666664
27,-12.333333333333334,5_2_108 0_3_40 0_3_322 0_3_108 3_2_40 0_2_295 0_2_341 5_3_32 1_3_278 4_5_279 5_3_40 1_3_181 0_3_106 0_3_244 0_2_196 1_3_295 0_2_164 1_3_390 0_3_325 3_3_108 2_3_17 1_3_238 4_2_40 0_3_292 0_4_294 1_1_108 2_1_311 3_2_108 0_3_49 1_0_232 0_4_279 0_2_172 6_2_108 3_3_244 0_6_295 3_6_243 0_2_278 3_5_108 4_3_270 3_3_175 1_0_295 3_3_295 2_3_40 0_2_215 0_2_350 0_3_19 1_2_98 0_3_295 6_3_40 0_2_40 6_3_108 1_2_404 ERROR_0_3_366 1_0_378,-15.419999999999998,-15.14666666666667,-14.360000000000003
28,-12.613939393939395,0_2_292 4_3_70 0_2_40 0_2_401 0_3_292 1_3_350 1_5_295 0_3_295 0_1_279 4_3_148 3_3_350 0_2_49 3_4_172 1_3_40 3_3_40 0_2_196 1_2_108 0_3_120 0_3_108 2_5_40 6_2_106 5_1_295 4_0_369 3_5_259 4_2_40 5_3_108 0_3_350 4_3_108 5_3_295 0_2_215 0_3_40 4_3_270 2_2_295 0_5_295 0_0_40 1_6_295 0_3_170 3_2_40 1_3_295 5_3_186 4_3_40 0_1_172 2_0_295 4_3_292 0_3_15 6_3_40 5_3_40 0_3_106 0_2_295 6_3_108 0_6_278 3_2_154 5_4_278 1_4_28 4_2_209,-15.419999999999998,-15.14666666666667,-14.521666666666667
29,-12.640251572327045,0_5_279 5_3_40 0_4_108 6_1_186 0_2_295 5_4_40 3_3_108 0_3_225 5_3_185 0_3_295 0_3_40 6_3_50 4_2_244 0_0_289 4_0_369 0_0_279 0_4_292 5_6_108 1_1_334 0_3_108 1_3_186 1_2_401 4_2_209 3_2_350 1_3_295 4_1_295 0_6_407 1_0_69 4_3_108 0_2_15 2_2_295 1_0_350 6_3_108 0_2_133 4_1_369 5_5_40 0_2_187 6_2_175 1_2_40 4_1_279 1_3_40 0_0_73 6_3_40 0_3_106 0_2_40 0_5_77 4_2_377 3_2_209 1_3_102 1_6_363 5_1_380 5_2_49 4_2_123,-15.419999999999998,-15.14666666666667,-14.296666666666667
30,-12.231578947368423,3_2_49 0_3_225 3_1_116 5_2_49 5_3_40 0_5_202 4_1_369 4_5_279 0_3_144 0_3_104 6_1_355 4_6_108 1_3_108 0_2_133 6_2_324 1_3_40 5_1_380 4_2_175 1_1_56 0_0_350 1_0_295 0_2_108 0_2_295 5_0_295 6_1_25 6_1_40 5_3_163 0_2_209 4_2_3 4_3_279 0_3_106 0_3_316 6_3_334 0_3_133 4_3_10 5_3_133 0_5_290 1_2_60 1_1_106 4_1_295 0_6_360 4_2_295 0_6_9 0_0_295 5_0_225 0_3_108 0_3_40 0_3_295 1_3_295 6_3_40 0_2_40 6_3_108 0_6_225 5_6_91 1_3_197 4_4_292 4_1_401,-15.419999999999998,-15.14666666666667,-14.39
31,-12.57212121212121,1_5_125 4_2_60 2_2_295 6_1_369 4_3_295 6_6_108 3_1_295 6_3_40 0_3_106 4_3_56 6_2_295 1_3_295 3_2_30 0_5_202 4_3_106 0_2_108 3_2_49 5_1_295 2_4_295 0_3_257 0_5_108 1_3_40 0_1_295 6_4_295 1_2_278 6_2_22 0_3_295 5_5_40 2_5_295 4_1_40 4_3_86 0_2_85 6_6_295 3_3_222 4_0_295 0_2_225 6_1_106 0_3_108 3_3_329 2_2_253 5_0_264 0_3_133 0_3_321 1_3_340 0_0_350 1_3_108 0_3_40 5_3_40 0_2_40 0_2_295 6_3_108 4_1_372 0_2_327 6_3_372 0_5_350,-15.419999999999998,-15.14666666666667,-14.536666666666667
32,-12.061006289308178,0_2_253 2_2_22 0_4_277 0_3_40 0_4_365 0_3_225 1_2_108 2_2_225 1_2_40 5_1_369 3_3_108 1_3_295 0_3_295 0_3_108 0_1_295 1_3_40 3_2_49 6_3_106 3_3_295 6_3_121 1_3_3 0_2_40 6_4_22 6_0_350 0_3_293 1_3_350 0_5_295 0_2_177 3_1_175 6_3_108 6_3_52 6_2_295 6_1_108 1_2_219 1_2_382 0_2_49 0_1_106 2_3_106 0_3_106 1_3_41 1_3_382 0_0_108 1_5_108 2_0_295 6_3_40 5_3_40 0_2_295 6_1_313 4_3_118 0_4_306 6_0_278 2_0_350 4_5_152,-15.419999999999998,-15.14666666666667,-14.415000000000001
33,-11.993081761006293,2_5_295 6_5_295 6_4_108 3_3_108 0_0_40 5_3_44 1_2_106 0_3_295 4_3_367 2_3_295 6_1_108 6_3_285 2_3_371 0_1_369 5_2_369 0_2_108 1_4_52 0_5_158 1_3_295 3_0_382 0_3_40 0_5_295 0_3_22 6_1_194 1_3_67 0_3_373 6_2_345 1_2_295 1_4_295 6_3_40 0_3_108 3_1_89 6_3_108 0_3_357 4_3_46 4_1_40 0_3_106 6_3_382 5_3_295 1_0_108 1_0_386 6_3_22 1_1_295 0_3_67 5_3_40 0_2_40 0_2_295 3_1_49 ERROR_0_3_415 3_1_293 ERROR_0_6_199 3_1_257 1_3_313,-15.419999999999998,-15.14666666666667,-14.426666666666666
34,-12.614545454545455,6_0_108 1_3_194 0_3_369 6_3_52 1_5_286 0_4_153 0_3_301 1_3_22 4_3_108 1_2_40 0_5_108 0_2_295 0_3_106 0_3_155 0_4_369 1_1_295 5_0_40 5_3_56 2_2_108 0_3_67 6_1_106 0_3_198 0_3_223 1_1_52 1_2_108 1_0_52 0_3_295 4_2_62 0_4_158 0_2_108 0_3_182 4_3_40 0_3_342 0_3_108 0_1_369 0_2_369 3_4_295 0_5_201 0_6_295 1_3_295 4_1_108 1_2_251 1_2_106 0_3_40 6_3_40 5_3_40 0_2_40 6_3_108 6_2_154 2_5_312 0_5_22 2_5_371 1_2_37 4_0_386 4_4_369,-15.419999999999998,-15.14666666666667,-14.360000000000003
35,-12.713690476190477,6_3_295 2_3_106 0_3_223 0_3_108 0_0_52 6_1_369 0_3_198 1_2_382 4_3_109 2_3_108 5_3_56 0_1_106 2_5_108 0_2_108 6_3_268 1_1_106 0_2_37 3_3_213 6_2_97 0_2_40 5_3_67 6_0_58 0_3_369 0_4_106 4_3_40 5_0_15 6_3_383 5_2_40 0_0_198 0_3_123 4_3_108 5_3_158 0_4_295 3_5_108 5_3_40 3_2_372 0_2_239 0_3_367 5_3_295 6_1_108 0_3_342 0_3_173 0_3_295 5_0_106 0_5_295 0_3_40 1_3_295 6_3_40 0_3_106 0_2_295 6_3_108 0_1_154 1_2_332 3_6_369 1_6_251 2_2_371,-15.419999999999998,-15.14666666666667,-14.571666666666667
36,-12.854166666666666,1_3_108 6_2_371 5_2_108 5_4_106 0_3_374 0_1_295 4_6_40 0_2_371 0_3_295 0_0_40 5_3_342 0_3_239 4_3_345 6_3_394 0_4_158 6_3_240 0_2_108 4_3_108 1_1_166 1_5_108 0_0_327 6_3_342 1_3_295 0_3_40 1_3_13 5_2_369 0_3_223 5_2_382 0_0_295 0_4_369 4_3_83 2_2_371 6_3_239 0_3_198 3_4_325 5_4_288 2_3_198 6_3_108 1_2_52 0_1_108 1_2_382 0_0_358 0_2_256 0_3_342 5_3_97 2_2_295 1_2_98 0_3_108 6_3_40 5_3_40 0_3_106 0_2_40 0_2_295 3_2_192 2_0_342 3_1_382,-15.419999999999998,-15.14666666666667,-14.499999999999996
