gen,mean_score,compound,best_5_score,best_10_score,best_20_score
10,-12.230459770114942,2_3_4476 0_2_3647 4_0_4527 0_3_367 0_2_1379 1_3_367 0_1_3647 0_0_3559 0_5_165 2_2_367 0_3_4527 0_1_2481 3_1_3559 0_3_1212 0_0_7236 0_1_7458 0_2_7236 0_0_4527 0_2_4986 4_0_3647 0_2_5621 0_2_3559 0_1_3559 0_0_3647 5_2_3559 5_1_284 6_1_7816 0_0_4502 0_0_5477 0_6_5128 2_1_6328 2_3_4997 0_2_486 5_2_5224 5_2_1379 0_2_7502 1_6_8474 4_2_1359 0_3_6717 0_4_1212 0_2_1212 5_1_3559 4_5_2481 0_2_4409 0_3_9556 0_5_1211 0_4_419 0_0_1360 6_2_6193 3_2_2481 0_2_6769 0_5_4758 0_1_8172 0_3_5293 4_3_7881 1_0_2589 5_0_3647 2_0_7236,-14.146666666666667,-13.98,-13.686666666666664
11,-12.338181818181818,2_0_165 2_2_367 5_0_3647 5_4_5224 0_0_3647 0_2_3647 0_2_4986 1_1_284 0_2_5621 0_5_1211 0_5_165 4_2_3647 0_1_3647 4_1_367 5_2_5224 0_3_367 0_2_4527 0_3_9556 1_5_367 0_2_284 1_2_3647 0_0_3559 0_1_7458 0_2_7236 0_0_4527 4_0_3647 0_3_4527 6_3_4040 6_3_4476 2_3_4986 0_0_4573 1_4_3647 6_2_5874 2_0_2610 4_5_4758 0_1_4361 5_2_1875 2_0_1530 6_5_7816 6_3_6167 0_3_3204 3_2_4986 6_0_3446 0_2_8172 3_2_9386 2_1_3647 0_5_5910 0_3_4844 0_2_6482 4_2_4758 5_2_9136 1_2_5621 5_2_1211 6_1_7283 2_0_4481,-14.213333333333333,-14.029999999999998,-13.613333333333333
12,-12.519540229885056,6_3_6167 5_2_367 0_1_4361 0_2_2569 0_2_367 0_2_3647 6_2_5874 6_3_4040 6_3_4527 0_3_4844 0_0_7458 6_0_3446 0_2_1211 5_2_5224 6_1_4986 0_1_3647 0_2_4527 0_1_7458 0_2_7236 0_0_4527 0_2_4986 4_0_3647 0_2_5621 0_3_6167 0_4_1263 0_2_4361 1_6_3421 5_3_6456 3_1_6036 4_0_8083 6_0_8286 3_1_4260 3_5_1211 5_2_6167 6_2_8172 6_1_3559 6_2_3647 4_3_2701 0_2_6324 6_1_6973 3_3_6167 2_2_2974 0_2_8559 5_2_4986 0_1_4527 4_1_5579 0_2_8103 0_6_8172 0_5_6167 0_2_8130 4_2_5224 0_1_6167 6_3_5874 1_2_635 2_3_3647 0_3_3120 0_3_4986 4_4_3647,-14.62,-14.356666666666666,-14.046666666666667
13,-12.57797619047619,6_3_4040 0_4_1263 0_2_3647 5_2_6167 0_5_6167 4_2_5224 0_0_7458 0_2_4374 2_3_3647 4_2_3647 0_1_6167 0_1_246 0_3_4844 5_0_3647 0_1_3647 1_2_367 5_2_367 0_3_3647 1_2_3647 0_1_7458 1_3_3647 0_2_6324 0_2_2569 0_2_8130 0_2_4527 0_3_6167 0_1_4527 0_1_5874 0_1_8152 0_3_1433 5_5_650 1_1_3647 0_3_5874 3_2_2394 0_5_6324 0_3_1844 4_3_7458 0_2_5874 0_5_1440 6_1_3647 0_5_5181 2_4_1263 0_1_2824 3_3_857 5_2_6953 1_2_5224 6_2_8130 1_5_6167 2_1_4671 0_3_4356 0_3_8103 0_2_6167 2_2_5874 5_1_4361 3_1_7458 3_1_3647,-14.626666666666669,-14.396666666666667,-14.055000000000001
14,-12.14404761904762,0_3_3647 0_2_3647 2_3_246 0_1_1263 6_2_3647 0_1_246 0_2_4527 0_5_6167 0_3_1844 0_1_3647 0_4_5706 0_2_367 6_2_4527 1_3_250 2_3_3647 0_1_2824 0_2_6324 6_3_246 0_4_3647 2_4_3647 0_2_6167 2_1_114 5_0_3647 0_3_4844 1_3_3647 0_2_2569 0_2_8130 0_2_5874 0_1_7458 3_1_3647 0_3_6167 2_3_2824 2_4_6324 0_2_4813 2_1_3508 6_3_4356 6_2_7067 0_3_2824 6_1_6400 0_6_4472 0_3_7061 0_5_7458 2_4_7487 6_3_3647 5_2_4345 1_1_6324 1_3_6167 1_3_1844 3_1_6167 0_1_5188 1_2_7458 0_2_4040 2_6_3647 3_2_6324 0_5_4300 3_2_1433,-14.626666666666669,-14.396666666666667,-13.865
15,-12.057309941520469,0_3_2824 4_2_3647 0_4_3647 0_3_2569 0_2_375 0_1_7458 6_3_3647 1_2_3647 0_1_3647 1_3_3647 0_3_4356 2_2_3647 0_2_6167 0_2_2569 1_3_1844 6_1_3647 0_3_3647 0_1_5188 0_2_6324 0_2_8130 0_2_5874 0_2_4527 0_2_3647 3_1_3647 0_3_6167 6_1_8508 1_3_6807 2_0_7150 1_6_8130 0_2_7458 6_2_7989 0_3_8603 2_2_4495 6_1_1844 6_4_3647 5_4_3647 3_5_3176 2_4_9526 0_3_7458 6_3_803 0_3_8469 0_1_3508 0_1_6371 0_6_8130 3_5_2118 2_2_492 1_2_2415 1_2_6964 1_2_6561 5_6_8088 1_2_6167 3_4_6677 6_2_8841 6_0_4356 0_2_3565 1_3_4356 2_1_5365,-14.626666666666669,-14.413333333333332,-13.931666666666667
16,-11.65287356321839,0_1_7458 2_3_3647 0_1_5188 0_0_283 5_0_7458 4_2_3647 0_3_6167 2_1_3508 0_2_7458 0_2_6167 0_1_3647 5_2_985 2_2_367 6_0_4356 0_2_6324 0_2_2569 0_2_8130 0_2_5874 0_3_2569 0_2_4527 0_2_3647 3_1_3647 6_6_8508 0_0_4495 6_5_6167 0_5_4573 3_0_4356 2_2_8130 0_5_3647 5_2_3647 0_0_4883 1_2_492 1_1_3987 0_1_5390 1_2_6807 2_0_1379 5_4_6355 2_5_3647 5_1_6125 3_4_8508 3_2_4356 6_2_6167 0_6_3411 0_2_4495 3_3_3647 5_4_6465 2_0_375 4_0_3519 0_1_8771 0_1_6807 0_1_3488 6_6_2034 3_6_6398 0_6_3647 2_6_6167 1_1_6167 6_1_3508 2_0_2569,-14.626666666666669,-14.423333333333332,-14.031666666666666
17,-12.009941520467835,0_2_6167 2_2_4495 5_2_985 6_2_6167 0_1_5188 0_2_3654 5_4_3647 6_2_7458 0_0_7458 0_2_4495 6_3_6167 0_1_3647 5_4_6355 5_1_367 0_2_4527 5_4_7458 0_2_6324 0_2_2569 0_2_8130 0_2_5874 0_3_2569 0_1_7458 0_2_3647 1_3_8566 4_1_2756 6_5_4573 1_1_6807 3_4_4573 0_1_6107 1_1_6125 5_5_5285 6_1_7458 5_1_3056 1_0_8913 5_5_6465 5_1_1423 6_1_5463 5_2_8769 5_2_2245 1_2_4014 4_2_6167 0_1_4883 0_2_5407 2_3_4495 0_6_2650 0_3_8062 1_2_5188 6_2_6125 3_1_6363 5_1_7647 0_4_3644 4_1_3647 2_0_4573 6_1_6465 2_6_7854 3_6_1206 3_0_4883,-14.66,-14.453333333333333,-13.911666666666667
18,-12.331609195402299,1_3_8566 5_2_3647 0_1_5188 2_1_2569 1_2_5188 0_2_5407 4_2_3647 1_1_6807 0_2_6167 0_1_7458 0_1_4883 0_0_9433 4_4_3647 0_2_3481 0_1_3647 0_0_4527 2_0_4573 2_2_4495 0_2_6324 0_2_2569 0_2_8130 4_1_3647 0_2_5874 0_3_2569 0_2_4527 0_2_4495 0_0_1423 0_1_7943 0_4_4573 6_2_1788 6_0_3061 0_1_8954 2_5_4495 2_1_5582 4_4_4492 0_6_4883 6_1_6107 0_2_3280 0_5_5407 0_2_3506 4_1_6363 0_2_4573 1_3_4495 5_6_7458 5_4_985 5_2_4495 1_4_2642 0_2_5816 5_2_3903 5_2_1270 0_1_6363 1_1_6107 5_2_1423 2_1_2245 4_2_5407 0_1_3679 3_2_2245 3_1_7469,-14.66,-14.453333333333333,-13.934999999999997
19,-12.250574712643678,0_5_3647 4_1_214 0_2_4573 4_0_3647 0_0_4527 0_1_7458 0_2_3481 2_1_2245 0_0_3647 0_2_5816 0_2_4495 2_3_2642 0_2_3280 0_0_9433 5_2_3647 0_2_3647 4_2_3647 1_2_3647 0_2_6324 0_2_2569 0_2_8130 0_1_3647 4_1_3647 0_2_5874 0_3_2569 0_2_4527 0_3_7097 2_4_5816 3_1_1017 1_4_7458 6_2_3679 0_0_3280 6_2_1607 4_6_3679 6_6_1788 0_1_3280 0_1_9102 0_2_4080 0_2_4362 6_1_6363 1_2_1867 4_6_3647 0_2_9234 0_2_1423 5_1_4883 6_0_2245 4_1_1406 3_5_5816 0_1_4640 0_2_1721 2_1_7458 6_3_4311 3_6_7469 4_2_510 4_3_4495 3_5_3647 1_0_6807 0_1_9131,-14.66,-14.453333333333333,-14.083333333333332
20,-12.14345238095238,0_1_4640 5_6_66 0_2_6324 0_5_7458 1_0_6807 0_1_3647 6_2_3647 5_6_4527 0_2_4495 0_2_2569 2_2_4495 2_2_7458 0_2_3280 1_2_6807 0_5_3647 0_1_376 0_0_7458 0_2_8130 4_1_3647 0_2_5874 0_3_2569 0_2_4527 0_1_7458 2_5_3437 4_1_7658 5_1_5213 4_6_4495 4_2_3481 4_1_7487 2_3_5874 5_1_3359 6_0_3127 3_3_3280 0_2_7384 2_1_3280 6_2_5788 0_1_4287 4_5_3647 0_2_5027 0_1_6621 0_0_8130 5_5_3647 0_4_4640 3_2_4495 0_5_3279 5_2_6324 3_0_3647 0_5_7934 2_3_4323 6_3_2642 1_2_3280 0_1_777 0_5_6581 3_0_2070 0_1_2245 2_1_4640,-14.66,-14.453333333333333,-13.805000000000001
21,-12.128654970760234,0_2_7384 3_2_3647 4_4_2569 0_2_4527 6_2_3647 0_2_4495 0_1_2592 4_1_7658 6_3_2642 0_1_7458 6_2_2569 0_2_6324 0_2_2569 0_2_8130 0_1_3647 4_1_3647 0_2_5874 0_3_2569 4_2_6807 0_1_8403 1_1_3127 0_1_6895 4_3_5874 2_1_2579 5_5_7658 3_0_2333 6_5_3279 2_1_3279 0_0_7273 0_2_4287 4_2_8130 0_0_1923 0_2_8612 3_1_2393 0_2_8852 0_0_5154 0_1_6324 0_4_7184 0_2_6807 0_1_3359 2_4_6854 3_4_6324 0_6_6103 6_1_5365 4_1_5628 0_0_1241 0_2_2350 0_3_8130 6_2_7125 0_0_5578 2_2_2340 4_6_7458 2_0_4495 0_6_8857 1_4_4640 0_0_1671 0_6_7458,-14.66,-14.470000000000004,-13.946666666666664
22,-11.951149425287358,0_1_3647 4_1_2798 0_0_8130 5_0_3647 3_1_95 3_2_4527 4_1_3647 0_5_3647 2_1_3647 5_6_6854 0_2_7458 0_3_8130 2_3_2569 6_2_7125 0_2_6324 0_2_2569 0_2_8130 0_1_6895 0_2_5874 0_3_2569 0_2_4527 0_2_4495 4_2_8403 0_2_7125 3_2_1725 4_1_9471 2_4_4525 1_2_4088 3_2_2392 0_1_2597 0_4_7137 6_6_7458 6_3_4279 2_0_5578 4_4_836 2_2_5578 0_3_5578 3_4_292 4_1_1923 6_1_4495 4_0_5578 0_0_8612 0_5_3359 2_1_7658 4_3_3647 2_0_8403 6_4_8408 0_5_7855 6_2_7184 0_4_7458 6_1_2508 0_5_5578 0_2_1241 6_2_6319 3_2_2393 2_0_1923 0_1_2287 0_5_4779,-14.66,-14.470000000000004,-13.913333333333332
23,-11.974853801169589,1_1_3647 5_2_4495 4_0_4527 0_0_1923 0_2_3647 2_2_5578 4_2_8130 0_2_4527 0_6_8130 0_4_7458 3_1_3647 0_0_4495 4_1_3647 2_1_3647 0_3_3647 0_1_2569 6_1_4495 1_3_4527 6_4_8408 0_1_3647 0_2_6324 0_2_2569 0_2_8130 0_1_6895 0_2_5874 0_3_2569 0_2_4495 0_4_4481 2_1_2798 4_3_1241 3_1_3140 2_2_2294 6_4_6739 3_1_1836 0_3_5157 0_3_2082 0_1_5578 2_3_3549 0_5_5470 4_2_2798 0_6_4495 6_6_4495 0_3_1867 4_0_2798 4_3_8130 3_4_4015 2_3_3283 6_2_7855 4_1_6699 4_5_2287 4_1_7786 1_3_4279 4_0_2870 6_1_2798 4_2_4495 3_0_7458 2_1_8317,-14.713333333333335,-14.520000000000005,-14.110000000000003
24,-11.697701149425288,6_1_2798 0_3_3647 0_3_2569 4_4_3647 0_1_3647 3_2_4527 0_1_5578 0_2_3647 6_2_3647 1_1_3647 2_1_3647 1_1_9146 6_1_4495 4_1_6699 0_2_6324 0_1_2569 0_2_2569 0_2_8130 4_1_3647 0_1_6895 0_2_5874 0_2_4527 4_4_5991 2_1_44 3_1_7703 0_5_8408 2_6_8317 0_2_1674 6_2_4495 2_0_8317 4_5_766 0_2_5152 2_5_580 5_1_2287 6_1_5470 4_2_5578 4_2_5697 3_2_4413 5_4_2773 2_6_7786 3_1_5228 0_4_2461 4_1_9233 2_3_7815 4_3_4465 2_2_8317 4_3_3707 0_3_3552 2_1_7174 3_2_2870 4_0_3188 2_2_5470 4_4_7050 0_5_8233 4_1_5578 4_2_4434 3_4_8408 1_1_3801,-14.713333333333335,-14.520000000000005,-13.920000000000002
25,-12.045833333333333,3_1_4527 4_2_5578 6_2_5874 0_2_6324 2_1_3647 0_1_2287 0_2_5152 1_1_9146 3_1_5228 3_1_3647 0_3_2569 0_2_3647 0_1_3647 1_1_3801 0_3_3647 0_5_8233 6_2_3647 0_2_4527 0_3_5874 0_1_2569 0_2_2569 0_2_8130 4_1_3647 0_1_6895 0_2_5874 1_2_3528 1_4_580 0_2_510 5_1_3647 4_1_5991 0_3_2458 0_2_4603 5_1_2343 0_2_2499 6_2_7521 0_1_7667 0_1_7092 2_0_9467 0_4_7575 1_2_4413 2_0_5470 3_6_3647 2_2_660 0_2_8189 2_5_3801 4_2_3801 5_0_7080 0_3_6270 6_0_6324 2_0_8332 1_1_784 1_2_9146 6_1_3188 2_0_241 0_3_4403 1_2_1406,-14.713333333333335,-14.520000000000005,-14.030000000000001
26,-11.990960451977402,0_1_4527 0_4_7575 4_2_3647 6_3_3647 0_6_3647 6_1_342 2_1_67 1_2_9146 0_5_8233 0_3_2569 5_3_4527 0_2_6324 0_1_2569 0_2_2569 0_2_8130 0_1_3647 4_1_3647 0_1_6895 0_2_5874 0_2_4527 0_3_6041 0_2_3528 3_3_8745 6_2_1584 0_3_7575 0_6_4403 4_2_7311 1_4_6324 2_6_4012 0_1_5173 0_3_7032 0_5_4413 6_5_3801 6_3_4403 5_5_2797 0_0_3801 4_3_2458 6_2_1247 0_2_7332 2_2_6324 0_0_3528 0_1_3801 0_2_4403 5_3_5835 0_3_7123 0_1_3750 0_2_9467 0_4_2287 4_1_5874 0_1_8757 0_1_8449 4_4_4403 1_1_1996 6_2_5536 3_2_6934 6_2_1156 0_1_2499 2_1_9460 3_2_8805,-14.713333333333335,-14.540000000000003,-13.946666666666664
27,-12.27797619047619,3_5_3647 0_3_2569 0_1_2569 0_3_6041 0_1_3647 0_1_5874 0_1_3801 6_2_5536 1_1_6765 0_3_7123 0_2_4403 2_3_4527 0_0_3652 2_1_2569 2_2_6324 0_2_9467 0_2_6324 6_2_342 0_3_3647 0_2_2569 0_2_8130 4_1_3647 3_2_6934 0_1_6895 0_2_5874 6_2_1074 0_2_3750 0_1_6047 0_5_9467 2_0_4527 3_2_9047 4_0_3553 6_1_3528 0_3_3528 4_2_3195 1_6_8449 0_2_1156 5_6_7705 0_3_3034 0_1_6351 3_5_7311 4_1_4773 4_4_3528 1_1_8704 0_2_3483 0_2_5536 0_1_6377 0_6_7247 0_3_1743 0_1_3528 1_1_6647 2_1_7123 4_1_8757 0_1_1488 1_2_3030 0_2_7852,-14.713333333333335,-14.553333333333336,-14.055000000000001
28,-11.961988304093568,1_1_6647 0_2_8130 0_0_4527 0_0_3528 0_1_292 6_6_8686 0_1_6214 4_1_4773 0_3_1743 6_2_1074 0_1_1488 0_3_2569 5_1_2569 2_0_4527 0_6_4527 1_2_6765 2_1_7 0_2_7502 0_2_2569 0_1_2569 0_1_3528 0_2_6324 0_1_3647 4_1_3647 3_2_6934 0_2_3483 0_1_6895 0_2_5874 0_0_1930 1_6_3647 0_3_6895 1_1_3195 0_2_7808 2_3_1743 0_1_8130 3_6_3483 2_0_3987 1_1_4704 1_2_2509 4_2_2569 0_3_7746 1_0_6647 6_4_9298 0_2_4770 0_3_9271 1_1_1872 5_3_4073 4_0_1743 6_2_7852 3_2_1437 0_6_3483 4_1_6377 0_5_8704 4_3_3195 0_4_1229 1_4_1488 0_6_6324,-14.713333333333335,-14.553333333333336,-14.214999999999998
29,-12.215204678362575,4_1_2569 0_1_2569 0_1_5091 6_2_1074 0_2_8130 1_1_4704 0_1_3528 4_0_1743 0_2_2569 0_2_1150 0_1_1488 6_2_2569 0_2_3794 0_5_3647 0_3_7746 0_4_2949 0_3_1743 0_2_6324 0_1_3647 4_1_3647 3_2_6934 0_2_3483 0_1_6895 0_2_5874 0_6_2569 6_1_7431 0_1_4770 0_0_9172 1_3_1229 0_1_4014 4_1_6214 6_3_1074 4_1_9174 0_1_5049 4_0_2786 2_3_7746 0_4_3391 0_3_801 3_2_1074 6_4_7521 4_1_1488 2_0_3675 6_1_4906 0_6_5080 3_2_2509 6_0_5976 0_1_2858 1_0_6377 4_5_4704 4_3_2005 0_1_5399 5_0_1254 6_2_3288 0_3_4548 6_1_9298 5_1_3078 3_1_3771,-14.766666666666666,-14.603333333333333,-14.025
30,-12.049122807017543,0_2_3794 0_1_1488 0_6_3647 0_1_3647 6_2_1074 0_1_6895 0_2_3647 0_2_8130 5_1_6214 4_3_3647 0_5_3647 2_3_2569 0_2_6324 0_3_801 0_1_2569 0_2_2569 4_1_3647 3_2_6934 0_2_3483 0_4_4465 4_4_2786 2_2_2509 4_5_4483 1_1_1488 0_1_3078 1_1_6048 3_3_4261 0_1_9518 0_4_8130 6_6_1743 0_1_1061 5_3_7413 5_4_3078 6_0_3647 6_5_3204 4_2_9399 0_6_3288 0_1_6254 0_4_3528 4_2_1074 6_0_2509 2_2_4793 0_1_7746 1_1_7210 1_1_8928 3_1_4704 0_2_6934 5_1_6421 0_0_1743 5_6_8886 0_1_8994 4_1_3288 6_2_1150 3_0_5976 0_2_3771 0_2_1336 0_4_2786,-14.846666666666668,-14.670000000000002,-14.196666666666667
31,-11.955172413793104,3_2_1488 0_1_6254 3_1_3647 0_1_3647 0_2_6934 1_2_6048 0_1_3528 0_5_3647 0_1_3078 0_1_1061 0_3_128 0_4_152 0_2_3647 0_1_8130 0_2_6324 0_3_801 0_1_2569 0_2_2569 0_2_8130 4_1_3647 3_2_6934 0_2_3483 3_0_6048 5_5_7673 4_5_3528 6_5_2786 0_0_5970 3_6_1150 0_5_6254 1_6_5747 0_4_8904 3_2_921 0_6_571 3_3_5976 2_1_1061 0_4_3204 5_2_8130 6_0_6298 0_5_8130 4_0_8521 5_2_1150 0_0_6934 2_6_3078 4_4_3204 3_0_8230 6_3_3939 0_6_3469 2_1_1488 2_1_8985 0_1_7910 0_1_6530 5_4_801 2_0_8130 0_4_2430 6_5_1150 5_2_2193 4_1_2752 0_3_1128,-14.866666666666669,-14.703333333333333,-14.195000000000002
