gen,mean_score,compound,best_5_score,best_10_score,best_20_score
10,-12.287581699346406,5_2_1089 5_1_8972 5_1_2733 5_2_4884 5_2_3177 4_2_1089 5_4_1089 5_1_1089 0_2_1089 6_2_1089 6_1_1642 4_1_2674 0_2_6812 0_1_1089 5_1_4316 3_1_2674 4_1_1089 5_2_2674 6_4_5956 6_1_6139 1_3_1089 5_2_2733 4_2_5702 3_2_1089 6_1_1089 6_2_523 4_3_2733 5_0_8278 4_6_7118 5_1_4884 5_1_7515 2_3_1411 1_1_7174 1_0_8291 3_4_7293 1_1_7324 4_4_7293 5_0_6324 5_5_4884 6_5_1089 6_1_4976 5_2_7696 4_1_5371 6_0_705 5_1_7949 5_1_7669 5_2_2381 5_1_7293 6_2_1736 6_4_2733 5_3_2012,-14.48,-14.243333333333334,-13.876666666666669
11,-12.207272727272729,6_1_1089 5_2_7293 0_3_1089 2_2_1089 5_2_3177 5_1_1089 5_6_1089 5_1_2674 4_1_1089 5_1_6123 6_4_523 3_3_1089 5_1_2733 2_6_1089 6_0_1089 0_1_1089 5_3_1089 5_4_7293 3_1_2674 4_2_3942 4_6_2103 0_3_2234 5_1_1642 5_0_6058 1_1_1089 4_1_3410 6_2_8972 6_3_4976 5_0_8281 0_4_1089 0_2_1089 6_2_523 4_2_1089 5_1_8972 5_2_1089 3_1_7293 6_0_4393 6_2_2012 4_6_7293 5_4_3177 4_2_4976 5_5_7696 3_0_8291 0_1_4540 0_2_2012 0_3_2012 4_2_3121 4_3_502 6_0_1208 5_1_4384 4_2_5932 0_1_2733 3_0_2674 2_1_8329 3_2_3558,-14.64,-14.386666666666667,-14.0
12,-12.261904761904763,3_1_1089 0_1_2733 3_1_7822 5_4_1089 4_1_1089 0_1_4668 0_3_1089 2_1_1089 6_4_8972 5_4_523 5_5_6383 5_5_8972 4_1_771 0_2_523 3_2_3177 6_0_523 5_2_523 4_2_1089 5_1_1642 0_0_1089 5_1_1089 0_3_39 0_2_1089 6_2_523 0_1_1089 5_1_2733 5_1_8972 6_1_1089 3_2_2674 0_2_995 0_6_2012 3_1_5448 5_1_1663 5_1_7340 0_2_7293 0_1_2012 2_3_3558 5_1_1324 3_1_2733 0_2_2733 3_1_9057 2_4_2973 3_3_2988 0_5_2733 4_2_2783 6_1_2012 3_6_1089 1_2_9142 5_4_2733 1_3_3558 0_1_8108 5_0_5295 6_2_9288 2_5_3177 6_1_2733 6_3_2733,-14.9,-14.563333333333333,-14.12
13,-12.682738095238095,6_1_523 3_3_1089 3_1_6061 1_1_1089 0_6_2012 5_3_1101 0_3_1089 6_2_2012 4_3_1089 0_1_5620 5_1_2733 6_4_8972 6_0_523 0_1_5322 3_1_2733 5_2_523 4_0_1089 0_1_1089 5_2_7293 3_1_1089 0_1_2012 6_2_523 0_6_7066 1_0_8972 6_1_5317 4_2_523 0_1_523 0_2_523 4_1_1089 0_2_1089 0_1_2733 4_2_1089 6_3_2733 0_1_1700 5_1_8128 0_5_2012 1_1_2175 5_2_9259 2_3_2733 0_6_1324 2_2_2733 6_1_9100 5_2_1021 0_4_2012 4_1_2012 6_1_4668 6_1_8805 0_2_4540 0_1_1779 2_1_2674 5_4_1784 5_2_625 2_4_2012 3_3_2012 3_2_2428 5_1_7098,-15.026666666666666,-14.676666666666666,-14.175
14,-12.506172839506174,0_3_1089 0_1_1089 6_1_2733 6_6_8972 3_1_523 0_1_7293 4_3_1089 3_3_523 0_5_2733 0_3_2 2_3_2733 0_1_523 2_2_1089 2_2_2733 6_1_523 5_2_1089 0_4_1089 6_1_2533 6_1_8972 4_2_523 1_1_1089 0_1_2733 2_0_1089 6_2_8972 6_0_8972 0_1_1779 2_0_523 3_1_1089 6_3_8972 0_2_1089 6_1_1089 0_6_9239 0_2_523 4_1_1089 6_2_523 4_2_1089 0_1_8813 3_5_5788 4_6_6861 3_1_6152 1_1_1933 6_4_4092 6_3_2490 6_1_3380 4_0_5985 3_0_1567 4_1_5015 4_2_2733 6_5_882 0_1_5247 4_4_8805 2_1_2733 3_1_5620 2_5_1605,-15.026666666666666,-14.7,-14.260000000000002
15,-12.569333333333335,6_2_111 0_1_6928 0_2_1089 0_2_7760 6_3_1089 6_2_523 4_3_1089 4_2_1089 0_3_1089 3_3_1089 2_0_1089 0_1_1089 3_1_523 0_2_6221 4_1_1089 0_1_2733 1_1_1089 6_1_106 4_3_4604 6_4_5181 5_2_1089 0_1_523 1_2_7638 5_3_1089 1_3_1089 0_2_523 1_2_8303 4_2_1463 4_1_7831 5_2_523 2_2_60 0_1_7293 3_2_523 6_1_1089 6_4_3082 0_2_9096 5_6_1089 0_5_1089 0_2_6348 5_0_5985 1_2_2733 4_1_2082 3_4_1631 1_1_5985 0_2_5069 0_3_3197 4_2_3606 1_1_2733 0_0_2733 5_2_2520,-15.026666666666666,-14.73,-14.23833333333333
16,-12.89151515151515,0_2_2733 5_3_523 0_2_9096 2_6_523 0_3_1089 3_2_111 3_2_523 0_3_523 1_2_1089 5_2_1089 1_5_4983 0_5_2733 4_3_1089 0_6_523 0_2_5069 6_0_523 0_2_1463 1_2_2733 4_1_523 6_0_6470 4_2_523 0_3_27 4_2_1463 0_1_2733 6_2_1089 0_0_1089 0_1_523 6_2_523 3_1_523 0_1_7293 0_5_523 0_2_523 4_1_1089 0_2_1089 0_0_2733 0_1_1089 3_1_862 4_0_2733 1_1_2450 4_1_2453 0_5_2400 3_2_5069 5_3_4282 0_4_8850 4_0_5522 0_1_9060 0_1_6348 6_1_6464 1_4_1060 5_3_9035 0_6_7760 1_4_1463 0_4_7293 6_2_8257 0_1_5692,-15.16,-14.86,-14.423333333333336
17,-12.46842105263158,4_2_1089 5_2_1089 6_0_6238 6_2_8257 0_3_523 0_3_1089 5_2_2733 0_1_27 3_1_1089 2_2_523 6_3_27 5_1_523 0_4_1089 0_5_5116 4_5_523 4_2_2733 0_4_3657 5_3_523 0_1_4240 0_0_523 0_3_3774 0_5_27 0_3_3560 5_4_1089 0_4_523 6_2_2733 6_2_27 6_0_6470 6_0_1089 2_3_523 4_1_1089 0_2_7087 3_2_1089 6_1_2733 0_2_523 0_1_523 4_1_523 0_2_1089 0_0_2733 6_2_523 0_1_2733 6_1_227 2_6_6736 0_0_9035 6_3_4632 6_0_8257 4_1_2733 0_4_2733 6_1_4047 0_0_6738 1_3_3164 5_0_4955 5_0_6898 6_2_2987 5_3_3654 6_1_4282 5_2_9537,-15.16,-14.893333333333334,-14.440000000000001
18,-12.58525641025641,6_2_8257 4_4_523 0_1_523 5_6_27 0_2_1089 3_5_1089 3_0_523 5_3_523 4_1_523 0_2_523 5_6_2057 0_3_523 0_4_523 6_2_523 6_6_4533 0_0_523 2_1_523 2_6_1089 4_2_1089 0_2_8257 0_4_27 4_1_1089 3_2_3012 0_1_1089 0_4_1089 2_2_523 4_1_2733 3_3_1089 3_4_1089 4_3_1089 6_5_523 6_4_523 0_3_1089 0_0_2733 6_0_9066 0_1_3829 4_1_8478 2_2_2601 6_0_4398 6_0_8123 4_4_2733 6_2_5531 4_0_6245 1_3_4240 5_3_5627 4_2_7509 0_4_4870 0_4_8555 0_1_9035 5_1_2831 6_5_4293 6_6_2733,-15.16,-14.893333333333334,-14.39166666666667
19,-12.235714285714286,0_2_2601 4_6_1089 1_5_523 2_2_6206 5_6_523 5_2_2682 4_4_1089 5_4_523 0_1_314 0_1_523 6_1_610 0_1_1089 4_6_523 5_0_523 4_1_523 1_3_523 3_6_1844 0_1_3451 0_3_523 4_2_5879 5_1_523 6_0_523 0_2_8257 2_2_498 0_2_1089 4_2_523 4_0_523 6_4_523 4_3_1548 4_2_1089 2_2_1089 0_2_523 0_3_1089 0_0_523 4_1_1089 0_0_2733 6_2_523 4_0_2286 4_1_8912 4_2_8257 5_3_6994 0_0_9463 0_5_3829 6_4_1484 6_5_2946 2_3_6076 3_0_2862 3_3_8257 3_2_7615 4_0_3902 4_5_171 0_1_3514 4_1_7383 0_4_1210 6_3_9183 5_0_5616,-15.16,-14.893333333333334,-14.42166666666667
20,-12.511111111111113,3_1_1089 1_0_523 0_1_523 6_4_2733 4_2_1089 0_4_523 2_0_523 4_0_523 0_0_523 0_0_2733 0_0_1089 2_4_523 6_3_523 6_2_523 4_1_523 4_2_523 4_4_1089 2_2_523 4_5_523 0_3_523 5_0_5616 4_0_1089 2_6_4832 4_1_8912 1_1_523 5_1_523 2_5_523 0_2_523 0_3_1089 4_1_1089 0_2_1089 5_4_7224 4_2_9475 0_6_2894 5_1_2032 0_6_1089 0_2_4711 4_5_8257 0_3_1778 5_0_2063 4_2_8634 0_2_992 5_0_3514 0_1_6535 5_4_9132 0_1_2531 4_1_4074 6_0_5843 2_2_8257 0_2_2628 4_2_1161 4_1_9400 4_2_8912 4_1_3567,-15.16,-14.893333333333334,-14.391666666666666
21,-12.693710691823899,3_2_523 4_1_523 0_1_523 5_2_523 1_6_523 0_0_1089 5_5_523 0_0_523 2_3_523 0_4_1089 6_3_523 0_0_2733 4_2_523 0_3_523 0_6_523 1_2_523 4_1_1089 0_2_523 6_2_1089 4_6_523 0_6_1089 2_2_1089 5_0_5616 5_1_523 5_1_7498 5_4_94 0_5_523 0_1_2531 5_3_523 4_3_523 0_3_1089 0_2_1089 6_2_523 0_1_1485 0_3_5246 0_1_5643 0_2_1756 0_2_2713 0_1_7432 4_2_6803 5_1_6673 0_0_3564 0_0_4682 2_3_3920 6_2_3182 2_1_4074 0_4_2628 4_3_1038 4_0_2531 3_3_7647 0_0_6680 0_0_7293 4_2_611,-15.16,-14.893333333333334,-14.390000000000004
22,-12.066666666666666,4_6_523 0_0_6680 2_0_1089 6_4_523 4_3_523 3_0_3395 0_5_523 4_5_523 6_2_523 0_0_523 2_1_523 0_2_1089 4_2_523 0_6_523 4_2_1089 0_4_7964 0_2_1756 3_3_1089 3_6_523 1_5_523 6_1_1089 0_2_2713 2_5_349 0_2_523 0_1_523 4_1_523 0_3_523 0_3_1089 4_1_1089 0_0_2733 0_6_658 0_2_8438 0_2_9586 0_1_611 4_6_3182 4_0_7030 1_3_945 0_1_8022 0_6_2531 4_2_6804 0_5_1485 4_1_3630 0_0_6413 0_2_4103 4_1_611 6_3_5323 4_1_7335 0_2_5643 2_3_1089 5_1_1589 0_0_2531 0_0_569 0_4_1485 1_2_5497 3_2_2713 0_3_5754 0_2_9146,-15.16,-14.893333333333334,-14.344999999999999
23,-12.768589743589741,4_2_523 0_1_523 0_6_523 0_0_523 6_0_8092 0_5_1089 0_4_1089 0_3_523 4_1_1089 0_1_3964 3_1_523 0_1_4273 0_2_523 4_4_523 6_3_7394 2_1_523 6_2_5740 0_4_523 2_2_523 4_4_6842 2_1_8022 5_1_523 0_0_5401 6_2_523 0_0_1089 2_2_1089 0_3_1089 5_3_523 4_3_523 0_1_1131 0_1_1089 4_5_523 4_6_523 0_2_1089 4_0_523 4_1_523 0_0_2733 2_0_4103 2_0_3938 4_6_403 6_3_3614 4_3_2227 3_0_1034 0_5_8376 3_3_8022 1_2_8457 0_2_1485 1_6_6565 3_1_7603 0_0_5706 0_4_4103 4_4_1756,-15.16,-14.893333333333334,-14.454999999999998
24,-12.523456790123456,4_1_523 0_2_523 5_1_523 0_4_1089 0_5_523 4_2_523 0_5_8376 0_1_6853 0_5_3240 0_0_1089 6_3_1089 5_0_523 4_4_523 3_1_523 3_2_523 4_2_3988 0_4_523 4_3_2649 2_2_523 4_3_523 3_1_1089 1_2_523 0_2_2656 5_3_1089 0_1_1089 2_1_523 0_4_4257 1_0_523 0_3_1089 0_3_377 4_6_523 1_5_7623 0_0_108 0_3_523 0_1_1444 0_1_523 0_2_1089 0_0_523 4_1_1089 0_0_2733 6_2_523 0_5_9192 3_6_6364 0_3_1557 2_4_8022 2_3_8870 5_3_8054 6_0_9593 2_1_5487 6_5_5740 0_1_575 2_5_683 0_1_301 4_2_4302,-15.16,-14.896666666666667,-14.543333333333331
25,-12.454545454545459,0_2_523 0_5_523 5_3_1089 1_2_523 1_0_523 3_0_1089 0_1_523 4_1_523 2_1_5487 4_2_523 0_0_523 0_4_523 6_1_5282 4_1_4517 0_3_1089 3_3_523 6_1_5782 2_0_108 0_2_2656 0_2_5507 3_1_1089 0_4_1089 0_1_7159 6_2_2733 2_6_1179 3_2_523 2_0_1089 2_0_523 0_3_377 2_1_523 5_6_2053 4_5_523 6_0_108 0_1_340 0_3_2272 0_1_1089 1_3_523 2_5_523 0_0_1089 1_3_6054 0_3_523 4_1_1089 0_2_1089 4_3_2649 0_0_2733 4_3_8582 0_1_7722 0_2_8662 4_6_8656 0_2_2937 2_0_4687 3_6_5487 5_5_4895 0_6_880 0_1_6414,-15.16,-14.896666666666667,-14.358333333333334
26,-12.263580246913579,2_2_523 0_6_523 0_4_523 4_4_523 2_1_1089 0_3_523 6_1_523 6_2_523 0_1_1089 6_1_6323 4_2_523 0_3_1089 4_0_1089 0_0_523 3_3_523 0_1_523 0_5_523 4_6_4037 5_5_523 3_2_1089 2_1_523 1_3_523 0_2_523 6_1_1089 6_3_523 4_1_523 3_1_523 5_2_523 4_1_1089 0_2_1089 4_3_2649 0_0_2733 0_0_5760 2_1_222 0_6_4694 4_2_1357 0_1_9462 0_3_9412 0_3_5746 0_0_5782 2_1_3601 0_2_5465 0_5_7728 0_2_8375 2_2_8503 0_4_5487 3_3_6414 0_2_7875 1_0_8435 3_6_1444 0_0_6282 2_5_7626 0_2_3246 1_1_6229,-15.16,-14.896666666666667,-14.469999999999999
27,-12.445283018867926,5_1_1089 0_6_523 4_5_523 0_3_523 0_1_523 0_0_523 6_1_523 0_4_1089 0_3_2649 4_1_1089 4_0_523 4_2_523 6_2_1089 3_1_1089 5_4_523 2_6_1089 4_0_1089 1_0_523 4_3_2649 0_4_523 5_1_7843 1_1_5994 4_1_523 0_6_6870 2_6_2182 0_5_1089 0_2_1089 2_1_523 6_1_1089 0_2_523 0_3_1089 0_0_2733 0_6_7597 0_1_5354 1_0_3912 5_5_6720 0_1_6741 4_1_4201 0_2_8744 6_6_523 0_3_6175 4_0_2356 0_5_4490 0_1_8492 4_6_592 5_5_4048 4_5_1265 2_1_2102 0_1_7934 0_3_6793 0_4_5668 0_3_8585 0_2_7075,-15.16,-14.896666666666667,-14.36
28,-12.761818181818182,4_2_523 0_1_523 4_1_7934 4_0_523 0_1_1089 5_4_1089 6_0_1089 0_5_902 4_4_1089 2_6_523 6_1_523 1_3_523 1_2_3985 3_2_1089 1_1_1089 0_6_4503 0_5_1089 4_1_523 0_0_523 0_1_5354 0_3_1089 4_1_1089 5_5_1089 0_1_9391 1_1_523 0_6_523 6_0_8715 5_0_523 6_1_3860 4_2_1089 6_0_523 4_5_523 5_3_523 0_2_523 0_3_523 0_2_1089 4_3_2649 0_0_2733 6_2_8624 2_1_664 6_1_2491 0_0_5062 5_0_1646 0_0_9239 0_3_8272 0_1_2638 4_0_9038 3_6_6793 4_0_7922 4_3_6793 0_3_9349 0_2_1211 4_2_4535 0_1_6604 0_0_3709,-15.16,-14.896666666666667,-14.444999999999999
29,-12.775471698113204,0_3_523 4_6_94 4_1_7934 4_0_2733 5_4_523 2_3_523 5_1_523 5_5_3510 0_1_523 0_1_2733 3_0_1089 4_6_1089 4_0_523 0_2_1089 1_2_523 4_1_523 4_6_523 0_1_2638 3_0_1197 0_2_523 0_3_1089 5_3_523 0_1_3709 5_3_1089 0_6_523 0_1_6604 3_5_5152 4_0_9038 4_2_523 0_1_7934 0_2_9379 0_2_1211 4_1_1089 0_0_6252 0_0_678 0_0_523 4_3_2649 0_0_2733 0_2_5521 3_3_9426 0_1_2231 0_0_9349 1_0_3709 0_3_1928 6_0_4923 5_3_7173 0_1_7900 0_2_7934 6_1_6604 0_3_2733 2_1_2282 0_1_6314 0_3_8642,-15.16,-14.913333333333332,-14.458333333333334
30,-12.792592592592595,5_2_1089 4_3_523 0_0_523 4_6_78 0_3_523 5_4_523 0_1_1089 4_0_1089 0_2_1089 4_3_1736 1_2_3213 2_2_8956 0_1_523 4_3_1089 0_6_3709 0_5_2733 2_6_523 0_1_7900 6_1_523 4_2_2733 0_1_6604 6_4_523 3_3_523 0_1_8866 4_4_1089 0_0_2733 6_3_1089 0_2_1211 3_5_523 0_1_7293 0_0_1089 0_2_523 0_3_1089 3_3_1089 5_5_856 5_1_8526 4_1_523 4_1_1089 0_3_2733 4_3_2649 0_0_5344 0_2_6604 0_1_5696 0_3_2638 0_1_9349 0_0_2507 4_1_1304 6_0_9379 5_3_6682 3_4_2944 0_1_5596 0_2_9047 5_4_5990 5_3_2034,-15.16,-14.913333333333332,-14.425
31,-12.614880952380954,6_3_523 0_3_1089 0_3_523 1_1_1089 4_3_2733 0_1_523 0_3_2649 0_1_4704 6_4_9302 5_2_1089 6_2_1587 6_2_1089 0_1_1089 0_0_523 4_0_1089 0_5_4248 2_2_523 0_4_523 5_2_523 4_0_2468 1_4_523 0_5_1089 0_0_1089 3_1_1089 0_1_868 4_1_7900 4_2_1089 5_0_523 3_3_523 0_1_9349 1_3_2544 0_2_523 4_1_523 4_1_1089 0_3_2733 0_2_1089 0_0_2733 0_5_3999 0_0_6604 0_2_6343 0_4_2511 0_6_2733 4_2_1211 6_1_5596 2_1_7900 5_3_3625 6_1_5502 1_5_6604 2_1_9349 4_3_6874 3_1_5696 4_3_1631 3_2_7749 0_0_7965 0_4_2061 5_3_3032,-15.16,-14.913333333333332,-14.440000000000001
32,-12.0630303030303,0_3_2733 0_1_1089 0_6_2733 4_0_1089 4_1_7900 0_0_1089 3_2_523 4_1_1089 2_2_1089 0_1_523 0_2_1089 4_3_2733 5_0_523 0_3_1089 1_3_523 0_3_5888 4_0_523 2_5_523 0_4_1089 0_2_6343 5_1_8840 3_0_1781 6_1_523 3_0_9216 0_1_4704 4_5_1089 4_2_1089 0_5_1089 0_2_523 4_1_523 0_3_523 0_0_523 0_0_2733 0_3_7733 4_2_1967 1_0_6604 0_1_4880 6_3_6969 6_3_3941 4_3_2655 0_4_3358 0_3_4704 3_2_5131 4_6_3816 4_3_6703 0_2_2129 0_3_1819 3_2_7883 0_1_3915 0_1_4555 4_2_783 3_5_5696 4_4_1768 2_2_6555 2_0_2461,-15.16,-14.913333333333332,-14.40666666666667
33,-12.651515151515156,2_2_523 4_1_1089 5_2_2733 0_0_523 4_2_3533 3_1_523 0_5_523 0_6_2733 2_1_523 4_3_2733 0_2_6343 2_2_1089 3_4_1089 0_5_7149 5_0_523 2_0_1089 4_1_7900 0_2_523 2_6_523 0_3_7733 0_1_523 1_2_523 4_5_1089 4_0_70 4_1_523 0_2_3018 6_1_1634 2_1_2733 6_0_1089 3_2_523 3_5_6860 2_4_3111 0_1_4704 2_3_1089 1_2_1089 0_3_1089 0_3_523 0_3_2733 0_2_1089 0_0_2733 0_2_6077 1_1_4555 4_2_7883 4_4_2659 3_1_3941 0_3_4537 2_0_1837 6_6_8840 0_2_4555 3_1_5131 3_2_2118 4_5_4469 0_1_1271 0_1_8840 0_1_1140,-15.293333333333333,-15.02,-14.486666666666668
