gen,mean_score,compound,best_5_score,best_10_score,best_20_score
20,-11.99425287356322,2_3_2990 4_0_3281 0_0_7253 4_3_6906 5_3_2990 4_2_3281 0_0_3281 0_2_2990 4_0_2990 4_3_3281 0_3_6906 0_4_2990 2_4_2990 2_5_3281 6_0_3281 0_6_3281 0_5_7756 0_2_3281 0_1_3281 6_3_2990 0_3_2990 4_2_2990 4_3_6075 0_2_7756 5_1_3281 2_2_5425 4_2_2975 0_0_654 0_0_3261 4_3_6119 5_1_2492 6_3_6906 3_2_8014 3_4_4145 4_3_2217 5_1_3681 0_6_2975 0_0_7588 5_2_2881 0_2_6906 1_2_7756 4_6_7253 3_3_2975 6_5_9364 4_0_2975 6_0_3261 4_3_7577 5_0_6906 3_4_2504 0_0_4532 4_4_2217 4_1_3578 3_1_2975 2_0_9163 1_1_654 5_6_2990 2_2_6229 6_6_3909,-15.406666666666666,-15.213333333333335,-14.565000000000001
21,-12.089880952380952,0_4_2990 4_3_3281 0_1_3281 4_0_2990 0_1_2990 5_2_3281 3_3_2975 0_3_2990 4_4_3281 6_3_6906 0_5_7756 0_2_3281 4_0_2468 5_1_7253 3_0_2990 5_2_2881 4_2_2990 4_3_2217 1_3_355 0_0_2990 6_3_2990 4_2_3281 4_3_6075 0_2_7756 0_0_3281 5_1_3281 4_2_5918 0_0_873 0_5_254 5_4_2726 2_0_7815 0_6_2620 6_1_6906 2_2_6275 5_4_2990 0_1_1452 2_3_7113 0_6_8675 0_2_9121 5_1_9364 4_0_3261 4_1_2627 4_0_2007 2_3_2975 4_0_2217 4_0_7253 4_3_4428 2_5_2990 5_5_9404 4_1_831 6_2_5425 5_3_2492 1_0_7122 3_0_9364 4_6_4902 5_3_8178,-15.406666666666666,-15.213333333333335,-14.513333333333335
22,-12.167796610169493,0_6_8675 5_1_9364 5_2_3281 6_1_3281 0_2_2990 4_2_2217 3_0_3261 5_2_2881 4_3_6075 5_4_2990 0_6_2990 6_0_2990 5_5_3281 0_0_873 4_3_3281 0_4_254 4_4_3281 3_0_2990 0_1_3281 0_2_3281 6_3_2990 0_3_2990 4_2_3281 4_2_2990 0_2_7756 0_0_3281 5_1_3281 3_6_2620 0_0_4769 4_2_1965 1_2_2217 0_4_7756 4_2_1301 5_4_1139 4_2_1024 0_5_6226 5_0_9519 6_0_2217 4_2_4270 5_2_9364 0_1_225 3_6_8840 5_0_9364 4_5_6075 4_6_1068 4_0_9404 0_5_5946 1_3_5918 4_6_2881 0_3_2217 5_2_7722 4_0_2962 6_2_2726 4_6_8044 0_3_873 0_2_5918 5_4_1308 0_2_1035 0_6_2431,-15.666666666666666,-15.376666666666669,-14.645000000000001
23,-12.620000000000001,5_0_9519 4_4_2990 0_1_3281 4_3_2990 0_2_2990 4_3_6075 0_3_3281 5_0_3281 6_0_2990 4_1_3281 6_3_6075 5_4_2990 0_2_3281 0_0_2990 0_3_7756 4_5_3281 0_3_2990 5_2_3281 6_3_2990 0_4_7756 6_1_3281 4_2_3281 4_2_2990 0_2_7756 5_1_4769 6_2_1075 2_2_1035 3_4_9080 4_1_1099 1_1_5918 4_4_3581 5_2_3065 6_2_6214 4_5_2613 5_3_8368 5_4_9325 0_1_6226 0_6_6430 3_2_6754 4_6_5913 1_2_865 1_2_8398 5_2_1035 0_1_7756 6_2_5833 2_2_2217 1_2_4470 5_1_2767 4_2_2726 0_5_2990 4_2_6075 2_1_9364 3_2_6213 5_4_645 1_2_4666,-15.666666666666666,-15.376666666666669,-14.866666666666665
24,-12.745833333333334,6_3_6075 6_2_1075 0_1_3281 1_1_3281 4_3_279 6_2_6214 5_0_2990 1_2_4470 4_4_2990 4_3_6075 0_2_3281 3_3_2990 4_2_3281 0_3_3281 1_2_865 3_2_48 0_1_2990 2_3_2990 5_4_2990 5_4_645 6_1_2990 6_2_3281 3_1_6075 0_4_7756 6_3_2990 0_3_2990 6_1_3281 4_2_2990 0_2_7756 3_2_2322 5_5_3065 4_5_883 0_4_9325 4_5_8368 5_3_2623 0_2_865 1_2_1035 5_4_2573 0_0_3984 4_3_2845 5_4_2217 1_1_6980 6_3_5785 6_3_9355 0_1_6075 5_3_6075 6_2_6075 0_2_2410 3_0_6214 2_2_1075 1_2_6075 0_2_3065 3_2_642 6_1_9325 6_3_8806 5_3_9325,-15.666666666666666,-15.376666666666669,-14.813333333333333
25,-12.155,4_3_279 4_5_6075 1_3_2990 1_2_48 2_3_48 3_6_3281 0_2_2990 5_3_6075 4_4_279 5_3_3281 0_4_2990 1_2_2990 3_2_48 0_6_3281 4_3_2990 6_2_48 0_0_48 0_5_3281 5_4_2990 4_0_6075 4_0_279 3_3_279 0_4_7756 0_1_3281 0_2_3281 6_3_2990 0_3_2990 4_2_3281 6_1_3281 4_2_2990 4_3_6075 0_2_7756 1_3_7956 3_4_6214 6_1_6075 6_5_2875 4_2_5133 1_6_3862 3_1_9229 2_0_720 0_5_8007 1_1_865 1_6_2426 1_3_9325 4_6_8622 4_5_2990 4_1_6075 4_1_2522 2_1_2990 4_2_2735 5_4_6605 0_1_5499 6_4_2990 5_0_1732 1_2_5471 0_2_8929 4_1_3065 1_5_8545 1_4_6075 3_2_6214,-15.666666666666666,-15.376666666666669,-14.703333333333333
26,-12.293452380952383,6_3_2990 4_2_2990 1_5_279 4_5_2990 4_0_279 0_3_2990 0_2_7756 2_4_2990 5_3_279 2_2_3281 6_2_2990 4_5_6075 1_2_2990 6_2_48 4_5_3281 3_2_279 1_3_9325 6_4_2990 4_0_48 1_0_279 2_2_2990 3_5_279 5_2_4433 3_3_279 1_4_6075 0_2_2990 0_2_48 1_3_2990 0_4_7756 0_1_3281 0_2_3281 4_2_3281 6_1_3281 4_3_6075 0_2_4280 3_3_865 0_4_4851 5_1_7156 4_3_9356 1_1_4106 1_5_6446 4_4_7956 1_5_2990 1_5_9257 1_3_9339 0_5_1228 4_3_608 2_4_8003 1_3_865 6_0_2317 4_4_8077 0_1_3405 1_1_7730 0_3_6214 1_4_5632 1_4_1513,-15.666666666666666,-15.376666666666669,-14.488333333333333
27,-12.267261904761906,1_5_279 1_3_6075 5_1_3281 4_2_3281 0_1_279 0_4_48 0_2_2990 6_4_2990 6_1_2990 3_2_279 4_2_2990 5_2_2990 1_5_3281 6_3_2990 0_2_279 0_2_3281 1_0_2990 5_3_279 1_0_279 4_6_3281 5_3_6075 0_4_4851 0_4_7756 0_1_3281 0_3_2990 6_1_3281 4_3_6075 0_2_7756 3_6_4851 2_4_4851 1_4_7077 5_0_7044 1_1_4280 0_2_2034 4_6_4106 0_0_608 0_4_8003 2_1_4280 0_4_5290 4_2_4433 4_6_608 2_2_4714 5_5_7156 0_1_4109 2_3_865 1_4_2990 1_2_4280 4_2_4851 4_4_1676 2_4_4280 1_1_6075 2_3_8075 4_2_7756 6_6_4106 3_4_8077 1_4_4851,-15.666666666666666,-15.376666666666669,-14.723333333333334
28,-12.28809523809524,4_4_3281 1_0_2990 2_5_279 6_4_279 0_1_358 1_4_4851 0_4_2990 0_1_4109 1_1_6075 6_2_3281 0_2_2990 0_2_3281 1_5_2990 5_4_2990 4_2_140 1_3_6075 6_3_2990 4_0_2990 2_2_4714 4_2_279 2_5_2990 0_2_7756 5_2_2990 5_2_3281 4_2_7044 1_3_2990 5_5_7156 4_2_3281 0_4_7756 0_1_3281 0_3_2990 6_1_3281 4_2_2990 4_3_6075 1_3_6555 1_2_7068 2_4_1080 0_3_8919 5_2_4714 2_2_865 1_3_2399 1_3_4851 5_0_2034 0_6_7637 5_3_7044 5_5_1592 4_2_4280 0_4_8496 1_5_4851 1_2_858 0_2_6075 4_2_4109 1_5_9263 1_2_7591 1_2_5982 1_0_3308,-15.666666666666666,-15.376666666666669,-14.680000000000001
29,-12.435087719298245,4_2_3281 0_1_2990 3_1_2990 6_2_2990 5_0_358 1_3_2990 1_1_4280 1_2_2990 2_2_865 0_2_2990 0_2_9 1_2_3281 5_3_2990 1_0_3308 4_2_7044 6_1_3281 5_4_141 1_3_6075 4_1_3281 0_2_3281 0_5_2990 1_5_2990 1_2_5982 0_4_1484 6_4_3281 4_6_279 0_4_7756 0_1_3281 6_3_2990 0_3_2990 4_2_2990 4_3_6075 0_2_7756 6_2_4078 5_2_9380 0_4_7044 2_6_2990 0_0_3308 5_1_6676 4_2_7646 0_2_3171 5_2_9449 4_2_7812 1_2_1943 1_0_9501 2_2_7591 5_2_5870 1_6_2990 2_4_1445 4_4_928 1_0_5552 5_0_9416 1_3_7375 4_1_4109 1_3_4939 6_5_7591 6_3_2960,-15.7,-15.429999999999998,-14.923333333333336
30,-12.110555555555557,3_2_3606 0_2_865 4_4_2990 1_1_6075 6_3_6075 5_2_2990 5_0_9416 2_2_3281 2_2_865 5_0_3281 1_0_9501 4_2_6075 4_2_105 1_2_865 1_3_6075 0_6_2990 0_4_7756 0_2_3281 0_1_3281 0_2_9 6_3_2990 0_3_2990 4_2_3281 6_1_3281 4_2_2990 4_3_6075 1_3_1197 2_5_865 0_1_8184 5_5_9416 3_2_9449 4_5_7646 0_0_865 4_5_1547 6_0_1655 5_0_5662 4_5_3052 5_1_8974 0_2_5982 5_4_2763 0_2_1576 5_3_9449 5_0_7753 1_0_7759 1_2_7375 2_2_3624 0_1_3308 2_2_1283 5_3_5741 0_5_7646 5_1_9416 5_4_6676 1_3_1310 6_0_7556 4_3_4842 5_6_9134 0_5_862 6_0_9416 1_3_9416 4_0_6754,-15.7,-15.429999999999998,-14.471666666666668
31,-11.533908045977011,2_2_865 0_4_7756 6_3_2990 1_1_3281 1_3_6075 5_4_3281 0_1_8184 2_0_3281 6_1_6075 1_0_9501 5_0_9416 4_3_4842 0_2_3281 0_1_3281 0_2_9 0_3_2990 4_2_3281 6_1_3281 4_2_2990 4_3_6075 2_2_8974 1_0_865 4_1_9004 1_1_6676 3_5_7646 6_0_6075 2_0_9416 6_0_9449 6_3_9449 2_3_3624 0_2_748 2_0_4739 4_1_8974 5_2_865 4_2_1576 0_2_5619 1_1_1310 4_0_3836 1_3_6376 6_2_8974 5_4_865 5_2_735 3_4_2990 0_3_2444 5_0_6928 4_2_9449 4_3_1487 0_6_6095 1_6_2463 0_6_8974 4_3_105 5_5_6676 1_5_105 4_6_1576 6_3_1310 3_3_9416 5_1_1886 1_2_5247,-15.7,-15.429999999999998,-14.353333333333333
