gen,mean_score,compound,best_5_score,best_10_score,best_20_score
10,-12.613690476190476,1_3_40 0_3_119 0_1_173 6_0_40 2_2_54 4_2_383 0_4_287 0_3_83 2_6_398 0_3_370 0_1_272 2_4_119 5_0_81 6_2_290 0_1_39 0_3_389 5_2_255 5_1_389 0_0_148 0_5_108 0_4_362 6_2_173 1_1_40 2_3_204 0_1_222 0_2_40 0_1_287 6_2_40 0_5_40 4_3_200 4_5_83 0_3_398 4_3_119 6_1_40 6_3_290 0_5_145 0_6_40 5_1_40 5_2_398 5_1_388 1_0_108 4_0_81 4_1_374 1_1_173 0_3_108 0_3_40 6_3_40 5_3_40 4_2_81 0_1_389 6_2_200 1_2_162 0_5_173 6_4_323 4_2_193 5_2_177,-15.346666666666668,-15.039999999999997,-14.325
11,-11.958333333333334,5_1_119 6_1_323 0_3_40 5_1_342 0_6_180 0_2_81 0_3_81 0_3_173 1_3_181 0_3_332 0_2_398 0_0_75 0_2_123 1_1_40 0_3_255 5_3_40 4_1_383 4_2_119 0_6_173 4_3_389 0_0_109 5_3_325 2_2_119 1_0_173 2_4_40 5_2_140 4_2_272 1_1_39 3_2_40 6_4_40 4_0_40 6_3_40 0_3_398 0_1_40 3_3_255 5_2_40 5_2_383 4_3_38 0_1_398 5_3_389 6_3_246 5_5_40 6_4_323 0_3_108 0_3_119 0_2_40 4_2_81 1_3_40 0_1_389 1_0_94 2_1_39 2_1_388 ERROR_4_2_410 ERROR_0_1_347 1_5_46 6_0_81,-15.346666666666668,-15.039999999999997,-14.386666666666667
12,-12.015204678362574,3_3_40 6_2_24 1_3_108 2_3_81 2_3_179 2_1_125 1_5_108 0_1_383 2_3_108 6_4_40 4_3_389 1_3_248 1_1_40 1_1_0 0_2_108 6_3_40 2_1_136 5_2_40 4_6_66 0_2_396 5_3_342 4_5_332 6_1_398 1_3_40 5_2_81 2_0_99 0_3_108 0_2_35 0_0_330 4_1_255 2_3_383 5_3_245 2_3_40 3_4_94 6_1_323 4_2_235 0_3_255 4_0_81 6_5_323 5_1_40 0_2_55 0_3_40 0_3_119 5_3_40 0_2_40 4_2_81 0_1_389 0_3_398 5_0_133 5_2_342 2_5_255 4_4_81 ERROR_0_6_402 1_0_109 4_6_330 5_6_39 3_2_323,-15.346666666666668,-15.039999999999997,-14.533333333333335
13,-12.326315789473684,5_4_40 5_1_40 0_3_325 5_2_40 0_3_96 1_3_108 2_1_136 2_3_383 6_3_108 0_0_40 1_2_40 0_4_398 5_0_398 0_2_81 6_3_180 0_6_342 5_5_407 1_3_40 4_1_108 4_4_81 5_5_40 5_2_383 4_3_386 2_3_133 4_3_81 4_4_389 0_1_398 4_3_256 4_6_139 2_2_108 1_2_108 0_4_225 6_3_40 0_3_342 2_3_40 4_3_40 0_3_108 6_4_40 2_1_15 4_3_108 0_3_40 0_3_119 5_3_40 0_2_40 4_2_81 0_1_389 0_3_398 5_1_205 0_6_383 5_6_389 6_2_186 4_2_255 5_2_136 1_3_293 4_2_332 ERROR_0_3_354 5_2_150,-15.346666666666668,-15.049999999999997,-14.593333333333334
14,-12.443636363636365,0_2_40 0_3_40 1_4_231 6_5_108 6_3_96 1_6_40 1_3_40 5_0_116 0_4_119 0_4_40 0_2_307 0_3_81 1_4_40 5_3_181 0_1_205 2_3_293 0_6_383 6_3_108 0_2_81 0_2_38 0_3_195 4_0_108 0_3_213 0_1_40 1_4_108 3_3_108 1_3_357 3_3_317 1_1_186 0_6_342 6_2_356 0_3_96 2_3_76 6_3_226 4_4_12 4_3_217 4_3_108 0_2_69 0_4_383 0_1_108 5_3_374 0_3_409 0_3_108 4_1_383 0_2_108 0_3_119 6_3_40 5_3_40 4_2_81 0_1_389 1_2_293 ERROR_4_3_314 1_2_2 2_4_218 1_4_96,-15.413333333333336,-15.113333333333333,-14.63
15,-11.938787878787881,5_3_108 0_1_40 1_2_219 0_5_72 5_5_40 0_4_23 0_3_119 0_2_206 0_2_195 0_2_285 5_3_116 4_3_108 0_4_389 3_3_40 4_2_81 0_3_195 0_1_38 0_2_40 1_3_357 5_3_96 4_0_108 0_3_61 0_3_129 2_3_285 5_1_119 3_3_69 0_0_383 0_3_108 6_3_96 0_2_357 0_1_108 1_0_40 0_6_325 0_2_322 0_1_296 0_2_173 0_4_307 0_3_40 1_1_230 0_3_346 0_3_213 6_3_40 5_3_40 6_3_108 1_3_40 4_2_96 0_0_38 ERROR_6_3_415 1_4_81 1_6_38 0_4_38 2_3_195 4_0_153 0_6_231 4_1_392,-15.413333333333336,-15.113333333333333,-14.438333333333333
16,-12.467251461988305,4_1_153 0_3_81 0_2_322 6_3_195 0_3_237 0_3_40 1_3_357 0_3_119 0_3_108 6_2_96 0_3_225 0_0_30 1_4_108 0_4_285 0_1_40 5_0_108 0_0_383 3_1_392 2_3_40 4_2_119 1_3_260 0_0_108 0_3_131 1_3_108 0_6_119 0_2_96 1_1_383 1_3_224 0_4_263 6_1_108 0_3_220 0_1_114 4_1_108 0_3_285 0_3_153 0_1_230 4_3_81 1_3_322 4_4_119 2_4_81 0_3_213 6_3_40 5_3_40 0_2_40 4_2_81 6_3_108 1_3_40 2_1_285 ERROR_0_2_414 0_0_243 1_2_230 4_3_153 0_4_198 2_3_96 ERROR_0_3_236 1_2_7 1_1_134,-15.413333333333336,-15.113333333333333,-14.526666666666666
17,-12.697530864197532,4_1_322 0_3_119 6_2_127 5_0_119 4_3_40 6_0_108 1_4_108 1_3_40 0_6_127 0_3_225 3_3_285 0_1_81 0_1_312 0_1_108 4_2_230 6_0_117 6_3_108 6_2_352 0_0_213 0_4_108 0_0_198 4_1_21 1_2_119 6_5_169 4_0_151 0_4_119 1_3_108 0_3_108 1_4_277 1_2_40 0_6_96 3_3_287 0_0_81 0_3_40 0_2_96 6_3_40 0_0_131 6_0_40 1_3_270 6_6_213 1_3_334 0_2_131 1_2_322 0_3_213 5_3_40 0_2_40 4_2_81 1_2_383 0_4_170 6_2_230 3_1_114 0_5_114 4_1_327 0_4_187,-15.413333333333336,-15.113333333333333,-14.530000000000001
18,-12.25,0_0_153 0_3_322 6_3_40 1_3_40 4_3_131 0_2_252 0_2_103 1_4_277 6_1_21 0_3_202 5_2_108 0_0_40 0_3_40 6_3_224 0_2_81 2_2_83 6_0_198 0_4_270 4_2_81 6_0_269 6_3_108 0_2_374 0_3_81 6_3_109 1_6_267 4_3_81 4_2_213 0_2_344 4_3_21 6_4_108 0_1_230 1_6_40 3_2_217 0_2_40 0_0_108 4_3_376 0_2_352 2_5_119 3_2_37 5_2_40 0_3_108 0_3_213 0_3_119 5_3_40 3_2_195 ERROR_0_6_413 4_3_288 4_6_127 3_2_383 ERROR_6_4_385 6_2_50 3_1_285 1_3_96 1_0_322,-15.413333333333336,-15.113333333333333,-14.401666666666666
19,-12.413450292397663,0_2_117 0_1_127 0_3_68 6_0_198 0_3_292 5_4_108 4_3_11 0_3_79 0_0_213 0_2_108 4_2_374 5_2_40 3_2_81 3_2_40 0_0_40 3_6_53 0_0_383 4_3_81 3_3_383 6_1_0 4_4_108 0_0_276 5_0_246 6_3_40 0_0_198 2_1_108 6_1_308 0_1_213 0_3_108 5_1_230 0_0_81 6_5_37 0_2_40 0_5_83 0_2_153 4_2_148 4_1_32 6_2_230 5_6_108 0_2_81 0_3_40 0_3_213 0_3_119 5_3_40 4_2_81 6_3_108 1_3_40 4_4_336 1_0_58 1_3_109 3_3_37 5_2_83 1_2_66 3_2_105 3_0_37 3_0_217 ERROR_6_4_338,-15.413333333333336,-15.113333333333333,-14.401666666666667
20,-12.42962962962963,0_0_46 6_3_40 0_2_81 0_3_40 4_3_308 3_2_40 6_1_308 3_0_40 0_3_198 6_4_81 6_2_83 0_3_315 5_1_230 0_3_283 6_3_108 0_2_40 0_3_79 0_2_108 0_0_198 1_3_40 0_3_81 5_0_40 6_2_308 6_2_40 4_3_40 1_1_308 6_5_230 0_4_292 6_0_276 0_0_40 6_0_342 5_3_83 0_0_213 2_6_23 0_2_117 0_2_262 0_6_90 1_0_40 4_2_81 1_0_191 0_3_108 0_3_213 0_3_119 5_3_40 6_0_163 5_2_230 4_3_316 0_1_201 5_4_400 5_1_83 5_2_105 3_0_193 3_2_87 ERROR_3_0_199,-15.413333333333336,-15.113333333333333,-14.385
21,-12.139506172839507,0_2_46 3_0_40 1_3_40 6_1_40 5_3_83 6_2_117 0_5_40 0_1_117 0_1_179 0_2_117 4_3_81 0_2_379 0_0_81 6_3_379 6_0_40 5_2_164 4_2_81 6_2_211 0_4_262 0_2_81 6_3_40 0_4_40 1_3_153 0_2_40 5_1_213 0_1_40 5_1_60 6_3_117 6_3_108 0_3_119 6_5_81 0_3_283 4_3_308 1_3_170 6_4_40 3_4_285 0_2_83 0_5_389 3_2_83 4_0_40 6_2_40 3_3_40 0_1_46 0_0_40 0_3_108 0_3_40 0_3_213 5_3_40 ERROR_0_2_366 ERROR_0_0_113 6_1_300 3_2_242 ERROR_0_3_338 2_4_58,-15.413333333333336,-15.113333333333333,-14.458333333333332
22,-11.719883040935672,6_3_326 6_6_68 0_2_40 0_0_283 0_3_292 6_1_81 0_3_81 6_0_40 0_6_289 2_2_44 5_3_117 3_3_315 0_1_46 2_6_40 0_4_285 3_3_40 3_3_213 0_5_389 6_3_389 0_3_283 4_3_108 3_5_117 1_2_40 5_3_363 6_1_12 0_5_108 6_3_108 4_2_379 6_1_117 0_4_40 1_1_52 0_3_119 0_1_373 1_4_285 5_3_213 6_5_117 4_3_213 0_3_108 0_3_40 0_3_213 6_3_40 5_3_40 4_2_81 1_3_40 ERROR_4_5_381 1_0_306 6_5_372 3_5_142 5_1_92 6_1_372 6_5_104 ERROR_4_1_384 0_2_400 6_2_100 3_6_143 3_1_117 0_5_332,-15.413333333333336,-15.113333333333333,-14.355
23,-12.120000000000003,1_2_283 3_3_292 0_3_108 1_5_213 4_4_213 0_3_373 6_4_81 5_1_119 1_1_52 0_3_119 0_4_11 0_3_63 4_3_108 0_0_69 0_2_119 0_2_40 2_3_40 1_4_373 3_4_213 5_1_92 0_6_191 5_6_108 2_3_373 6_4_192 6_2_108 1_4_285 6_3_98 5_1_117 6_2_221 0_2_54 3_2_170 3_3_119 6_4_257 1_3_40 3_0_108 1_2_40 0_2_379 0_2_81 0_3_213 6_3_9 3_5_108 2_3_213 1_4_92 4_2_117 3_2_117 0_3_40 6_3_40 5_3_40 6_3_108 4_2_81 6_4_285 5_6_178 0_4_44 0_6_283 ERROR_2_3_410,-15.413333333333336,-15.113333333333333,-14.438333333333333
24,-12.405952380952382,4_2_81 1_4_285 3_4_71 0_1_67 0_3_81 5_3_206 0_4_40 4_2_213 1_3_119 4_3_108 4_3_40 0_1_119 6_3_281 0_3_136 3_4_108 6_3_213 0_2_81 5_3_40 4_1_52 0_3_11 5_5_40 4_3_379 4_1_98 2_2_213 5_1_379 0_1_15 0_4_50 0_3_303 4_1_40 0_2_40 4_5_213 0_2_283 3_3_108 3_3_213 2_4_74 0_6_213 3_4_213 5_3_352 0_3_158 5_3_192 6_3_52 5_4_119 0_3_277 1_3_40 5_1_117 0_2_26 0_3_114 0_3_108 0_3_40 0_3_213 0_3_119 6_3_40 6_3_108 ERROR_3_1_113 0_4_318 4_4_285,-15.413333333333336,-15.113333333333333,-14.481666666666666
25,-12.31547619047619,5_3_2 3_4_318 4_4_285 5_2_17 0_4_318 4_3_108 0_3_355 1_1_15 3_3_40 0_3_40 0_6_119 0_3_81 0_2_40 0_3_83 0_5_40 2_3_119 2_3_108 6_3_108 1_3_81 6_3_78 0_3_182 3_4_108 4_2_81 4_1_40 4_4_81 5_3_79 4_3_158 4_0_360 0_6_117 4_3_40 2_2_213 6_2_119 0_3_279 0_3_211 0_1_133 1_3_114 1_3_403 0_3_46 0_4_108 4_3_35 4_5_43 0_3_108 0_3_213 0_3_119 6_3_40 5_3_40 1_3_40 4_2_163 4_1_285 5_6_117 ERROR_6_2_354 5_4_318 4_1_394 0_1_192 4_4_379 3_4_192,-15.413333333333336,-15.113333333333333,-14.430000000000001
26,-12.436842105263157,2_3_40 0_3_279 1_6_362 5_3_403 0_5_81 4_6_40 0_1_276 3_3_40 5_2_40 0_2_40 5_2_17 6_2_213 0_3_84 0_6_40 4_4_28 0_5_1 3_2_40 4_0_81 4_3_40 4_0_299 4_3_108 5_1_108 0_1_108 5_3_27 0_3_249 0_1_81 6_1_108 0_0_40 3_3_377 6_3_373 0_3_182 5_2_119 4_2_40 4_1_367 1_3_279 0_1_83 0_2_81 4_3_81 0_3_213 0_5_403 2_0_24 6_4_108 1_3_403 0_3_40 0_4_108 0_3_108 0_3_119 6_3_40 5_3_40 6_3_108 4_2_81 1_3_40 4_3_277 3_2_243 0_5_35 2_6_133 ERROR_0_3_113,-15.413333333333336,-15.113333333333333,-14.593333333333337
27,-12.661111111111113,5_5_340 0_4_108 4_2_40 6_2_40 3_3_40 0_2_28 6_3_271 6_3_373 0_2_7 0_1_40 2_3_12 3_2_40 2_3_182 2_4_276 0_3_89 0_5_11 2_4_143 4_3_166 5_2_119 4_3_81 2_2_108 0_3_341 4_3_108 6_3_223 4_0_81 0_1_346 5_3_238 3_1_108 0_4_40 4_2_41 3_1_40 4_3_176 1_2_40 0_6_182 0_5_84 1_2_119 5_3_108 5_3_81 4_2_119 0_2_81 4_0_108 4_3_373 2_4_108 1_3_16 0_1_108 5_1_367 0_3_108 0_3_40 0_3_213 0_3_119 6_3_40 5_3_40 0_2_40 6_3_108 4_2_81 1_3_40 ERROR_0_3_347 3_6_83 1_2_182 4_2_121,-15.413333333333336,-15.113333333333333,-14.620000000000001
28,-12.627272727272725,0_3_121 3_3_40 1_1_81 1_5_329 0_2_213 0_3_408 2_3_119 5_2_81 0_3_108 6_6_371 5_0_108 6_3_108 2_3_373 0_2_28 4_1_108 3_2_52 5_3_119 1_3_16 0_5_40 4_3_108 4_6_40 0_2_108 0_3_40 2_2_362 5_1_223 4_6_213 0_5_213 6_3_119 4_2_40 5_1_119 0_2_119 3_2_380 0_3_89 4_2_81 6_3_85 1_3_342 2_2_40 5_2_373 1_2_16 0_2_189 1_3_382 0_4_40 0_3_213 0_4_403 4_3_298 0_3_119 6_3_40 5_3_40 0_2_40 1_3_40 0_4_297 3_0_213 0_4_373 4_3_28 4_6_81,-15.413333333333336,-15.113333333333333,-14.553333333333333
29,-12.347878787878788,4_2_213 0_1_234 0_3_25 0_3_213 0_2_273 0_0_17 6_2_9 0_3_40 5_3_81 4_3_334 1_3_38 5_3_284 0_3_373 6_3_119 6_2_81 1_3_237 1_3_339 0_1_40 4_3_213 5_3_108 0_2_300 0_2_14 6_3_380 0_3_108 3_3_14 5_1_213 5_3_29 0_4_291 4_2_191 0_3_119 4_3_108 5_2_81 6_1_40 0_4_372 1_3_40 0_3_218 0_3_280 6_4_108 6_6_108 0_3_155 6_3_40 5_3_40 0_2_40 6_3_108 4_2_81 0_5_121 6_4_58 1_3_133 1_3_85 4_2_130 1_3_286 ERROR_5_3_354 5_6_373 1_0_85 3_3_180,-15.413333333333336,-15.113333333333333,-14.536666666666667
30,-12.31069182389937,3_5_40 2_3_10 5_3_284 4_2_40 6_0_14 3_3_268 0_3_401 6_4_17 0_3_218 0_5_269 1_2_81 0_3_213 0_5_121 0_5_213 0_3_121 3_3_14 0_3_119 0_3_108 6_3_108 5_1_119 6_1_14 0_3_40 0_2_40 4_3_14 0_3_372 0_6_14 2_3_61 6_1_108 4_5_65 0_2_108 1_5_40 1_3_72 3_3_389 5_3_108 0_4_108 1_3_119 0_3_25 5_2_262 1_3_284 5_3_65 1_3_40 6_3_40 5_3_40 4_2_81 4_4_17 1_5_160 6_6_25 0_1_204 4_1_286 6_4_167 1_6_133 0_5_336 3_3_291,-15.413333333333336,-15.113333333333333,-14.396666666666667
31,-12.312962962962963,6_3_14 4_0_40 0_6_115 0_3_119 0_5_119 0_0_81 0_3_218 3_3_14 0_0_108 0_4_288 1_3_119 5_0_40 0_3_108 0_1_108 4_3_66 3_2_40 0_5_323 5_3_78 1_3_40 5_3_40 4_2_81 0_3_11 6_3_179 1_2_72 0_0_14 4_6_120 0_2_191 0_2_218 0_3_14 0_3_331 0_3_213 2_3_119 1_2_244 0_3_389 1_3_72 0_6_40 6_5_281 1_2_81 2_3_248 6_1_182 0_0_40 4_2_108 0_3_40 6_3_40 0_2_40 6_3_108 1_3_50 2_0_284 6_6_403 6_1_191 1_4_15 1_6_401 4_2_200 0_4_380,-15.413333333333336,-15.113333333333333,-14.285000000000002
32,-12.83641975308642,5_1_78 5_5_40 0_3_40 6_3_40 6_3_41 6_1_319 0_0_40 4_2_119 1_3_40 1_2_398 0_3_213 5_3_108 0_2_213 5_0_213 0_1_40 0_2_81 0_1_182 4_2_40 1_3_173 5_3_78 4_0_164 0_3_144 6_5_11 0_3_302 5_0_108 0_5_218 6_2_96 6_4_11 6_5_119 0_3_323 3_2_40 0_0_108 0_3_108 0_2_115 0_3_142 6_1_64 6_1_40 5_3_40 5_3_106 0_1_22 0_3_66 3_2_11 5_3_43 4_3_323 6_0_108 0_3_389 0_0_323 0_3_119 0_2_40 4_2_81 6_3_108 1_5_323 1_0_373 0_1_218,-15.413333333333336,-15.113333333333333,-14.571666666666667
33,-12.811904761904762,0_4_119 1_4_108 6_1_64 0_3_78 0_4_40 6_2_213 1_3_66 1_2_373 0_0_108 5_0_108 0_2_300 0_3_40 0_2_108 0_3_108 6_5_373 0_4_293 0_3_66 3_2_11 0_3_213 1_1_96 4_0_323 6_3_108 4_3_392 0_2_64 1_3_78 4_3_40 0_0_213 5_1_40 2_0_398 6_0_371 1_3_173 5_1_22 6_3_268 3_3_11 5_2_108 0_0_40 0_3_88 2_2_81 1_5_264 0_1_96 6_0_260 4_1_40 6_1_108 1_3_250 0_3_182 0_3_119 6_3_40 5_3_40 0_2_40 4_2_81 1_3_40 1_2_102 5_3_249 3_2_130 6_0_373 1_1_182,-15.413333333333336,-15.113333333333333,-14.36666666666667
34,-12.502976190476192,6_2_108 5_2_40 6_3_323 0_3_108 4_3_40 0_3_40 4_3_182 4_2_108 4_0_323 1_3_40 0_4_119 6_3_108 1_2_81 0_3_400 0_3_282 5_3_249 5_3_1 0_3_398 5_0_213 1_0_78 2_4_40 5_3_217 4_1_350 0_1_132 3_3_119 3_3_108 1_4_182 5_1_108 0_0_8 2_2_398 0_5_40 6_3_150 6_3_237 2_2_40 0_0_301 0_6_249 2_0_270 5_3_233 6_5_108 0_1_40 4_3_108 0_3_213 0_3_119 6_3_40 5_3_40 0_2_40 4_2_81 0_6_333 3_4_66 2_6_377 1_3_362 3_3_64 6_2_22 4_2_301 3_6_193 1_1_256,-15.413333333333336,-15.113333333333333,-14.481666666666666
35,-12.221604938271607,0_2_403 4_6_40 1_4_119 0_2_108 6_3_108 0_3_2 6_3_196 0_1_81 2_5_40 0_4_142 0_3_370 0_3_40 4_3_108 1_3_81 6_3_409 6_0_78 0_3_119 0_3_165 3_3_40 5_2_40 0_4_182 3_3_119 0_3_108 4_6_108 0_6_108 4_3_390 0_4_129 0_5_145 0_2_229 3_3_108 0_3_400 5_3_40 2_3_108 0_2_40 4_4_81 3_4_64 3_3_64 6_3_281 6_3_150 6_6_78 2_3_256 2_3_213 3_3_14 2_2_108 3_3_182 0_3_213 6_3_40 4_2_81 1_3_40 ERROR_0_4_199 1_2_64 0_6_150 1_1_249 3_4_39,-15.413333333333336,-15.113333333333333,-14.471666666666668
36,-12.11904761904762,0_3_393 1_3_81 2_3_123 6_3_108 0_0_40 5_3_40 2_0_271 0_3_158 3_2_229 0_3_225 1_5_249 3_3_108 3_3_40 0_1_370 4_4_40 3_5_167 3_0_107 3_3_257 0_3_40 0_4_108 0_2_361 0_3_76 2_3_40 6_1_108 0_6_267 0_2_40 4_3_40 1_2_258 0_4_229 0_0_409 1_3_108 3_5_40 3_3_370 6_3_409 2_2_213 0_2_108 6_2_78 0_3_70 3_3_119 0_2_229 0_3_231 1_3_64 3_3_64 0_3_108 0_3_213 0_3_119 6_3_40 4_2_81 1_3_40 1_5_346 ERROR_3_6_415 2_3_296 ERROR_0_0_366 1_1_130 1_0_176 0_3_139,-15.413333333333336,-15.113333333333333,-14.513333333333332
