gen,mean_score,compound,best_5_score,best_10_score,best_20_score
31,-12.295238095238094,6_3_7934 3_2_8972 1_3_8972 0_1_7934 5_3_2170 6_3_2032 0_0_7674 0_6_94 3_3_9426 4_1_7922 4_0_2170 0_1_2231 3_4_8972 0_2_2170 0_4_2170 6_2_4923 5_4_8972 0_5_3510 1_0_2987 0_3_2170 4_0_8972 3_0_1197 0_2_7674 0_3_7674 3_3_8972 0_1_5246 0_1_2170 1_6_8972 6_1_2170 1_4_2032 3_5_5152 0_0_2170 1_4_8972 0_2_8972 4_1_5246 0_2_2032 0_2_5246 0_3_2032 0_5_7660 1_3_9038 0_3_8715 4_1_1928 2_3_8375 3_3_7934 3_6_2170 3_2_7922 3_2_7173 0_3_7934 1_2_2170 4_1_2170 2_6_7843 0_4_9391 6_3_7900 0_2_7922 5_2_5246 2_2_2987,-15.459999999999999,-14.943333333333333,-14.396666666666667
32,-12.423391812865496,6_3_7900 0_1_8972 0_6_5246 6_3_7934 3_3_8972 0_2_2170 6_1_2170 0_2_7674 4_0_2170 2_0_5344 1_3_78 1_1_8972 0_5_2987 4_1_2170 4_3_1736 0_1_5246 4_1_5246 0_3_2170 0_6_2170 0_1_2170 6_3_8972 6_2_7900 0_0_2507 6_3_7674 4_4_8972 1_3_2170 0_1_7934 1_4_8972 1_3_8972 0_2_8972 0_2_2032 1_2_2170 0_2_5246 0_3_2032 5_3_5246 3_1_5246 3_0_9267 3_1_2231 6_3_5246 0_0_9391 3_4_1197 5_1_1928 1_1_5696 1_3_3213 4_3_7900 1_1_8956 5_5_7922 2_2_2170 4_4_9391 3_2_2170 1_1_1197 3_3_7900 1_1_8866 4_5_2987 5_1_2170 4_5_5246 4_1_7293,-15.459999999999999,-14.943333333333333,-14.39
33,-12.309039548022598,3_1_8972 5_1_2170 6_1_6457 0_2_7674 0_1_2170 1_5_2987 6_1_2170 4_3_5750 0_1_8972 5_4_2170 1_6_2511 0_3_2170 0_6_2170 0_1_4704 6_4_9302 6_2_1587 6_1_2987 0_1_5246 2_1_2170 3_3_8972 1_1_8972 1_5_2170 4_1_8972 2_2_8956 3_1_5696 1_4_8972 1_3_8972 0_2_8972 4_1_5246 0_2_2170 0_2_2032 1_2_2170 0_2_5246 0_3_2032 3_2_3175 1_1_8039 3_1_7934 0_1_2507 3_3_3213 5_1_7674 1_2_8866 6_1_2169 4_2_6147 1_3_1829 2_2_5246 0_5_7900 3_1_5776 4_2_2507 0_1_3213 5_2_7674 6_1_3625 1_3_5502 4_0_5246 5_5_4248 2_3_2170 5_2_6874 5_3_8956 1_0_2468 1_4_2170,-15.459999999999999,-14.943333333333333,-14.326666666666668
34,-11.80847457627119,5_3_2170 3_3_8972 0_2_5246 1_3_2544 5_2_3032 1_5_2170 2_2_2032 4_5_5246 1_1_2987 5_2_2196 2_1_5596 3_1_8972 0_1_2987 6_1_2987 1_1_8972 0_2_7674 6_1_6457 1_3_2170 5_0_8972 0_4_8972 6_1_7883 1_4_8972 1_3_8972 0_2_8972 4_1_5246 0_2_2170 0_1_2170 0_2_2032 1_2_2170 0_3_2032 5_5_4704 2_6_2987 6_1_4442 6_3_2061 5_1_6147 0_0_5246 2_2_5858 3_0_2170 0_3_3625 0_1_4802 1_6_6623 4_3_6147 1_3_1736 2_1_2507 1_3_4880 4_2_6969 5_3_3941 4_2_2655 2_4_3358 0_3_5131 5_2_2032 1_1_5750 6_2_5888 4_1_3816 4_2_6703 2_5_2170 4_2_2129 1_3_1819 6_1_3915,-15.459999999999999,-14.943333333333333,-14.148333333333332
35,-11.767857142857142,1_4_22 0_2_5246 5_3_5246 5_1_8972 0_1_5246 4_5_8972 0_1_2170 5_6_6159 1_3_6457 1_2_4150 0_0_2170 1_2_2032 1_1_5596 4_2_3533 0_6_5246 0_4_8972 0_1_3816 2_1_2170 5_4_2659 2_2_2032 0_5_7149 5_2_2196 5_3_4537 2_2_5246 4_2_2655 2_2_1837 6_6_5246 0_2_2032 1_1_8972 1_4_8972 1_3_8972 0_2_8972 4_1_5246 0_2_2170 1_2_2170 0_3_2032 1_1_462 0_0_2987 3_0_5246 0_2_6555 0_5_3941 1_2_2461 5_4_2196 ERROR_1_5_2134 0_3_7887 2_6_5246 1_3_3941 0_2_8821 5_0_2196 0_5_5246 4_1_4442 3_4_5131 3_5_2196 3_1_2170 5_6_2987 2_1_5246,-15.459999999999999,-14.943333333333333,-14.298333333333336
36,-12.293220338983051,4_5_8972 2_4_8972 4_1_4442 4_0_2170 2_2_2032 3_2_5131 1_4_8972 2_1_2170 5_1_9231 1_4_5826 0_5_8972 1_1_2170 0_4_2170 4_3_4537 0_2_3439 5_4_2196 6_0_2987 1_2_2032 5_1_8972 2_1_8972 6_3_1284 3_5_8972 1_3_8972 0_2_8972 4_1_5246 0_2_2170 0_1_2170 0_2_2032 1_2_2170 0_2_5246 0_3_2032 2_2_440 0_0_4908 3_3_2358 3_1_5596 5_5_7414 1_3_8577 2_4_724 3_4_9324 5_0_4569 1_1_4675 0_1_2106 4_2_1837 0_1_5028 2_0_2032 3_6_3533 0_2_495 1_4_5246 0_4_5246 3_0_6516 1_2_751 5_1_5246 4_2_2461 0_4_2962 0_4_3941 2_0_2987 4_2_5246 0_4_2043 1_4_7429,-15.52,-15.003333333333334,-14.229999999999999
37,-12.418079096045199,2_0_2032 2_1_2170 6_2_2170 0_0_5246 1_4_5246 4_3_4537 6_2_2987 3_4_5596 0_5_5246 4_2_8972 0_4_5246 1_0_2032 0_1_2032 0_2_2170 2_2_2987 0_1_5246 5_2_5246 0_1_6892 6_3_4537 2_0_2987 3_1_5246 4_4_4537 5_1_1116 2_4_213 0_3_8972 0_3_5246 1_4_8972 1_3_8972 0_2_8972 4_2_5246 4_1_5246 0_1_2170 0_2_2032 1_2_2170 0_2_5246 2_6_2170 5_4_5246 1_4_751 3_2_7277 3_6_7183 0_1_4722 5_0_3941 2_0_5131 6_4_5246 2_4_2170 5_0_4148 4_1_4359 5_5_5694 1_1_5246 2_0_2170 1_5_751 3_4_5246 0_2_4737 0_1_2831 0_1_533 4_2_1714 5_4_2371 4_6_5596 0_5_2170,-15.52,-15.003333333333334,-14.37
38,-12.152542372881356,2_4_4537 1_4_2032 5_0_3941 5_2_5246 0_4_2032 0_1_2170 0_3_2032 2_0_2170 6_2_8972 3_2_2170 0_6_2170 4_2_8972 0_6_5131 2_3_4537 3_0_5246 6_4_8972 0_4_7349 2_1_5246 0_4_8972 4_2_213 0_6_5246 1_1_5061 6_2_2170 1_4_8972 1_3_8972 0_2_8972 4_2_5246 4_1_5246 0_2_2170 0_2_2032 1_2_2170 0_2_5246 3_2_5246 2_1_5123 5_2_2170 3_0_8764 0_5_5705 0_0_5346 6_5_3934 0_3_461 6_4_2963 6_2_8119 6_1_5246 3_3_9030 2_4_8522 5_5_6722 6_2_6246 1_4_3441 4_4_5246 5_0_8448 5_5_5246 2_3_4722 0_6_2032 2_1_2987 2_1_5696 6_2_7664 6_0_1116 4_6_751 6_3_9558,-15.52,-15.003333333333334,-14.39
39,-12.397619047619047,4_1_3168 0_3_8972 6_2_8972 0_1_5246 1_1_2170 4_2_8972 1_1_7664 1_4_8972 1_2_2170 5_2_434 1_3_5596 0_3_8191 3_1_5246 0_2_2170 6_1_5061 6_2_2170 4_2_6 0_3_2032 2_2_5246 1_2_5061 0_4_8972 0_4_2032 0_3_5246 6_1_5246 4_0_2170 1_4_5061 1_3_8972 0_2_8972 4_2_5246 4_1_5246 0_1_2170 0_2_2032 0_1_5705 0_6_5488 0_2_447 2_5_3061 1_4_1111 6_2_5116 5_2_7105 2_3_6246 2_3_1551 1_0_5246 0_2_5346 1_1_4616 5_2_5705 0_0_2566 6_6_1263 2_3_5696 0_6_8509 5_1_3383 2_0_6338 6_2_4722 0_2_8964 2_3_3462 5_4_4722 3_2_8170,-15.559999999999999,-15.056666666666667,-14.318333333333337
40,-12.191666666666666,5_2_434 0_5_8972 0_5_5061 0_5_2170 6_2_5116 0_3_2032 0_0_2170 6_1_2170 4_1_3168 0_4_2170 0_3_2170 4_3_2170 3_0_1079 5_3_6570 1_3_8972 4_1_3902 1_3_4678 5_1_5061 6_2_2170 0_2_2032 0_1_3613 1_1_2170 0_2_8972 0_2_2170 1_2_5061 5_3_9188 1_2_4066 6_2_8972 1_4_8972 4_2_5246 0_2_5346 4_1_5246 0_1_2170 1_2_2170 4_2_4639 0_3_6369 0_1_447 3_2_5696 5_1_8596 1_3_5696 1_2_8170 2_3_8170 2_2_5116 5_1_2439 1_3_447 0_4_5705 1_5_447 0_5_434 2_3_5246 2_2_8731 4_2_434 4_6_4722 4_2_8170 5_3_4310 6_0_5116 3_5_2170,-15.559999999999999,-15.056666666666667,-14.391666666666666
41,-12.118128654970759,6_2_5061 4_2_8170 1_2_8972 0_1_2032 4_2_8972 6_2_5238 2_2_5246 0_4_8972 0_3_276 5_1_8596 2_4_3878 1_2_4066 0_1_5061 1_2_2170 0_2_2170 1_2_7215 0_3_2032 5_3_2032 1_5_8972 4_2_5246 3_2_7692 1_4_8972 1_3_8972 0_2_8972 0_2_5346 4_1_5246 0_1_2170 0_2_2032 4_1_4066 1_6_1321 2_1_8596 4_6_8596 2_6_8731 0_3_5692 3_5_2032 0_3_7899 5_3_2439 5_3_6212 5_3_5131 1_1_2728 6_6_5116 4_6_8170 1_4_8170 4_2_4073 1_3_6830 5_3_811 1_3_6365 1_3_6172 5_3_434 1_5_9519 1_3_5116 5_3_7854 5_2_1960 0_4_8246 6_2_5246 1_2_1768 6_2_2325,-15.559999999999999,-15.056666666666667,-14.323333333333334
42,-11.992090395480226,6_3_4562 5_3_276 5_3_2032 1_3_2032 1_2_5246 2_2_1111 4_5_5246 1_2_4066 4_1_4066 5_2_1960 0_2_2032 6_2_5061 6_1_8972 1_3_6172 0_2_8246 3_5_2032 1_4_8972 1_3_8972 0_2_8972 4_2_5246 0_2_5346 4_1_5246 0_2_2170 0_1_2170 1_2_2170 1_3_8543 4_4_1960 0_2_1960 1_1_4066 0_2_7899 0_3_5400 5_6_5061 0_1_8596 1_2_7899 5_0_2032 0_0_8416 5_2_6029 3_6_2032 5_1_3491 0_2_1491 1_3_434 1_6_5246 3_5_1768 2_3_4066 3_4_7899 0_2_5692 0_3_2063 1_3_2325 1_2_1553 4_3_4066 4_4_2170 1_3_8842 4_0_2032 1_2_2561 6_2_434 4_4_1412 6_2_4111 0_2_6630 2_2_434,-15.559999999999999,-15.056666666666667,-14.175
43,-12.421637426900583,5_3_5246 1_2_7899 0_2_2170 0_2_2032 3_2_2032 6_3_4562 0_2_7899 0_2_7629 4_2_5246 5_3_2032 3_0_242 1_1_4066 1_5_2032 6_2_2170 0_1_5246 4_1_8972 0_2_9571 5_2_1960 0_2_3271 5_2_2032 5_1_363 2_4_8043 0_1_5061 5_2_6822 1_4_8972 1_3_8972 0_2_8972 0_2_5346 4_1_5246 0_1_2170 1_2_2170 3_5_5246 4_0_4066 4_3_276 3_3_6172 2_4_7899 4_2_5346 1_1_8596 1_1_7899 4_3_2063 3_1_1960 3_0_6945 5_5_6029 4_5_635 1_3_2063 1_2_3188 4_2_2032 1_2_3014 3_2_2561 0_0_8766 5_0_7899 1_1_4619 0_4_2063 3_4_2255 6_2_5562 4_5_6630 1_3_5246,-15.559999999999999,-15.056666666666667,-14.413333333333332
44,-12.293567251461988,0_2_2170 0_1_2032 4_2_2032 4_1_276 4_2_8972 1_3_8972 1_1_8596 1_6_1894 0_2_5346 1_3_2032 6_3_8972 1_2_7899 1_4_1391 0_3_8972 3_2_2032 4_1_8972 1_1_8972 4_0_987 1_2_2032 3_4_2255 6_2_123 0_2_7899 1_2_4066 1_1_7395 5_2_1604 0_1_4265 1_4_8972 0_2_8972 4_2_5246 4_1_5246 0_1_2170 0_2_2032 1_2_2170 4_2_7892 2_4_7338 0_2_6043 4_2_9080 4_0_8766 4_1_792 5_1_5899 0_2_3548 2_2_6899 4_2_3632 1_2_5562 4_6_5246 5_2_7899 1_3_2946 0_1_8766 1_5_8180 2_6_4078 5_2_5346 1_2_2033 4_3_4562 5_2_5562 0_0_7899 4_1_2032 5_0_2782,-15.559999999999999,-15.066666666666666,-14.373333333333331
45,-12.807602339181289,4_2_5246 4_2_8972 1_1_5246 5_3_8972 1_1_8972 2_3_201 1_2_4066 0_4_1846 5_2_8972 5_2_123 0_2_2170 0_2_8766 2_1_5246 5_2_5346 3_2_8972 1_2_8972 3_4_5246 1_2_7899 1_2_7395 0_3_337 4_1_2032 2_4_123 5_2_5562 4_1_8972 1_4_8972 1_3_8972 0_2_8972 0_2_5346 4_1_5246 0_1_2170 0_2_2032 1_6_8766 5_2_6899 6_3_8766 5_4_6191 6_2_2032 5_0_2170 6_2_7098 3_6_5246 1_2_2291 0_2_692 1_0_2782 1_2_779 5_5_2782 0_2_4066 4_1_5492 4_2_6899 4_2_4949 4_2_5562 4_0_4562 1_0_524 0_1_2782 1_2_5563 5_4_2782 1_2_5346 0_0_2032 4_1_8766,-15.633333333333331,-15.153333333333332,-14.568333333333337
46,-12.18135593220339,5_2_5246 0_0_2170 0_2_5246 2_2_8972 1_6_8972 0_2_8766 5_3_6682 1_2_8972 2_3_619 1_0_337 3_2_278 4_2_5246 6_2_2170 1_2_4076 5_1_8972 2_5_3235 4_6_5246 6_4_8972 5_2_2170 5_6_8972 4_2_8972 1_1_2170 3_2_5246 1_4_8972 1_3_8972 5_3_8972 0_2_8972 0_2_5346 4_1_5246 0_2_2170 0_1_2170 4_1_2032 0_2_3325 3_4_4587 0_0_8536 0_2_5562 1_4_8534 1_4_9112 6_2_5346 5_2_4692 4_1_2551 5_6_5756 5_2_4975 5_5_2170 5_0_8766 1_1_5250 1_1_5302 1_2_3674 0_0_697 5_2_4838 1_2_7390 4_1_6899 4_1_4861 1_2_5718 5_2_6746 6_0_8766 6_2_7899 3_6_4066 1_0_7899,-15.633333333333331,-15.153333333333332,-14.59
47,-12.180225988700565,6_2_2170 6_1_2170 5_2_5562 0_2_5246 5_0_2170 1_2_7390 1_2_7899 0_1_1361 3_0_2170 1_0_7899 6_5_278 1_1_7899 0_2_4975 0_2_3563 0_1_5432 4_1_2032 4_6_5246 0_0_5246 5_1_2170 1_4_8972 1_3_8972 5_3_8972 0_2_8972 4_2_5246 0_2_5346 4_1_5246 0_2_2170 0_1_2170 0_2_7395 0_2_4625 0_1_7899 2_1_4692 6_5_5346 0_6_8536 1_4_7899 1_5_6581 5_3_7899 4_1_4241 5_1_8880 1_5_5302 3_0_8536 2_6_2032 1_3_8766 4_3_4151 5_2_712 4_3_984 0_4_5562 3_4_8700 5_2_5302 5_0_4975 6_0_5317 4_2_4692 0_2_2547 6_2_5302 4_2_2641 1_2_4401 4_2_3325 4_5_5562 5_2_3325,-15.633333333333331,-15.153333333333332,-14.301666666666668
48,-12.112222222222222,5_3_7899 5_2_2170 0_0_2170 4_3_8972 3_2_5246 1_5_5302 5_2_5562 0_3_1361 5_2_712 4_3_984 6_2_8972 4_2_2641 0_0_1361 4_0_5246 1_3_8766 4_3_1339 1_4_8972 1_3_8972 5_3_8972 0_2_8972 4_2_5246 0_2_5346 4_1_5246 0_2_2170 0_1_2170 4_1_2032 6_2_779 4_4_3325 3_0_2641 2_4_5703 5_3_7491 6_5_2170 5_1_2903 3_2_4625 2_1_7899 5_0_5246 6_2_2641 4_0_5102 0_2_8536 0_2_2425 4_2_712 4_2_7774 1_4_5432 5_2_2641 6_2_3325 3_3_7168 5_3_5754 0_6_712 0_2_7604 2_1_4165 3_1_4625 0_2_2641 1_2_5302 1_1_4128 1_0_5545 3_0_1706 5_3_7775 3_2_3563 4_6_1361 6_2_1372,-15.633333333333331,-15.153333333333332,-14.213333333333335
49,-12.280225988700566,4_2_8972 3_3_8972 0_2_2641 5_2_60 4_0_5246 4_6_5246 4_2_7774 4_3_319 5_2_7899 4_0_2170 0_2_5346 0_0_1361 0_3_1361 3_2_6975 1_0_5246 6_2_2641 0_2_1273 2_2_8972 2_2_5246 0_2_5246 4_4_8972 5_3_7899 1_5_5302 6_3_712 0_4_5302 5_2_9067 1_4_8972 1_3_8972 5_3_8972 0_2_8972 4_2_5246 4_1_5246 0_2_2170 0_1_2170 4_1_2032 6_2_5701 0_4_8686 1_3_2800 5_1_7642 5_0_2641 0_2_1518 1_3_5302 6_6_2641 3_3_5562 0_5_5346 1_0_5102 4_3_149 0_6_2641 4_2_5545 3_1_4969 5_0_5014 4_3_6955 0_5_8536 5_5_4186 3_2_5102 5_3_984 4_3_2565 4_2_5302 6_0_5102,-15.633333333333331,-15.153333333333332,-14.341666666666669
50,-12.398275862068965,6_3_712 2_1_2170 0_4_5302 5_2_5346 4_2_5246 4_2_5545 6_2_2910 4_3_3214 0_2_5246 6_2_5302 3_2_5102 5_3_6955 6_4_712 0_5_2170 4_2_5302 0_2_8098 5_2_9067 4_0_5246 6_3_3959 4_1_5246 1_4_8972 1_3_8972 5_3_8972 0_2_8972 0_2_5346 0_2_2170 0_1_2170 4_1_2032 4_3_5246 4_3_8812 1_3_8686 0_2_1585 1_5_5246 2_0_2641 5_1_9067 1_5_5562 0_5_5302 6_6_8686 4_2_6308 0_5_6388 4_4_8686 5_0_6500 4_2_1787 0_3_8686 0_2_1088 0_6_5302 3_3_5246 5_5_5302 5_2_5102 2_4_8686 0_2_6624 4_5_2032 4_0_5346 3_4_8686 6_3_5302 1_2_5102 5_3_5701 4_1_6955,-15.633333333333331,-15.153333333333332,-14.566666666666666
51,-12.363793103448277,1_5_5246 0_6_5832 4_2_5302 1_2_5346 4_4_8972 4_5_6388 0_3_8686 6_2_2910 5_2_1565 6_3_5302 5_2_167 0_2_8972 4_4_5246 6_3_712 0_2_8009 4_1_5919 0_2_1088 4_3_6955 0_5_6388 0_1_2170 1_6_8972 0_2_8098 2_2_5246 1_4_8972 1_3_8972 5_3_8972 4_2_5246 0_2_5346 4_1_5246 0_2_2170 4_1_2032 5_3_431 5_3_5102 5_3_5302 0_6_5102 4_5_8098 4_3_6308 0_2_5545 1_1_6955 1_5_8994 4_2_5102 4_2_8380 0_3_9468 0_3_8098 5_3_2552 6_4_5102 2_3_5302 0_2_5102 1_1_3041 0_2_2910 1_2_2910 4_6_2170 1_3_5927 4_0_1578 6_4_2170 1_0_5346 0_3_5701 0_3_8730,-15.633333333333331,-15.153333333333332,-14.291666666666663
52,-12.26779661016949,1_6_8972 2_1_5246 0_3_5346 0_3_8098 0_2_5102 0_2_8730 3_2_1492 4_1_2032 0_2_2910 4_2_1578 5_2_5302 1_2_5102 6_2_8972 5_4_8321 2_1_2170 1_2_5346 0_1_1088 0_2_6955 4_2_9544 5_2_1565 1_3_2294 6_3_9335 2_5_2170 4_0_1578 2_2_4346 1_4_8972 1_3_8972 5_3_8972 0_2_8972 4_2_5246 0_2_5346 4_1_5246 0_2_2170 0_1_2170 3_4_5102 1_4_1966 0_5_7907 1_4_3943 1_1_7280 1_6_712 0_2_9305 1_0_844 6_4_7541 4_2_2910 6_1_2390 1_6_2910 6_0_5346 0_4_8098 0_4_6388 0_6_1088 0_3_712 1_6_8098 4_3_8098 1_4_6388 2_1_2910 0_0_7502 6_4_5346 5_4_5302 0_2_1493,-15.633333333333331,-15.153333333333332,-14.231666666666666
53,-11.97758620689655,6_2_2032 1_2_5102 2_2_5246 1_3_8972 0_5_5346 0_6_3377 6_2_8972 0_1_5246 5_2_5302 4_5_2032 6_1_2390 6_2_5346 1_4_1966 0_2_2032 6_0_5346 0_2_8972 4_2_1578 4_2_8972 0_1_2317 0_0_6245 1_0_2638 1_4_8972 5_3_8972 4_2_5246 0_2_5346 4_1_5246 0_2_2170 0_1_2170 4_1_2032 3_3_4346 6_3_2390 0_0_6388 6_2_5102 4_4_5259 4_1_9544 1_2_1966 4_0_140 6_1_2032 6_2_8730 4_2_6388 0_0_1578 6_5_7990 0_3_6004 6_4_6388 3_0_6388 1_4_124 2_4_5025 1_0_8098 3_3_1493 6_4_782 1_4_1390 0_5_7541 6_1_9335 5_2_7634 0_0_1641 3_4_9335 6_1_5453 4_5_2390,-15.633333333333331,-15.153333333333332,-14.319999999999999
54,-11.98,4_0_5246 1_4_2170 3_3_8972 6_1_9335 0_2_8972 6_2_5246 6_2_5102 0_5_6388 1_6_5590 2_5_202 6_2_8237 5_3_8972 4_3_2857 4_2_6388 4_1_5246 3_2_5246 2_0_7844 0_2_5246 6_4_6388 1_1_1485 3_0_6388 6_3_5302 4_6_8972 6_0_8972 0_1_2170 1_5_3580 3_5_8972 4_4_5328 4_2_5246 5_2_2032 1_4_8972 1_3_8972 0_2_5346 0_2_2170 4_1_2032 0_4_6004 6_4_2032 6_0_1966 1_4_8092 5_1_5302 4_2_1966 6_0_6388 2_3_5453 3_5_4346 3_4_1966 6_0_6004 4_4_2032 3_2_1493 0_0_8571 6_0_600 1_2_1986 5_0_2390 6_5_7541 1_5_1795 1_3_748,-15.633333333333331,-15.153333333333332,-14.256666666666664
55,-12.285057471264368,6_2_5346 6_1_2170 5_0_5246 4_4_5246 5_3_8849 5_3_1541 3_0_8972 3_0_141 0_2_8972 0_4_2032 4_4_8972 3_2_8972 3_0_5246 6_2_2170 6_1_2032 3_2_1493 2_2_2170 4_1_5246 0_0_5246 4_5_2390 1_3_6015 6_2_2032 4_0_5246 4_4_5457 1_4_8972 1_3_8972 5_3_8972 4_2_5246 0_2_5346 0_2_2170 0_1_2170 4_1_2032 1_4_8237 4_0_8727 3_4_7109 5_2_8001 4_1_6659 1_0_7272 4_0_2390 5_2_8237 4_4_1970 3_1_5328 4_1_5328 5_2_544 5_0_5666 5_0_1986 6_1_5102 0_2_1966 6_1_5302 1_5_1966 1_3_2857 4_1_2439 3_5_6388 6_6_8237 4_3_8237 4_1_6388 2_0_1046 0_2_8237,-15.633333333333331,-15.153333333333332,-14.403333333333332
56,-12.176608187134503,1_3_8972 5_2_5246 6_1_2032 0_3_8972 0_1_2439 5_2_8020 0_2_1966 5_2_2170 0_5_8184 2_1_795 3_3_8972 1_2_1966 6_2_5246 3_6_1355 4_3_8972 4_1_5246 4_1_2032 1_6_187 5_0_5666 1_4_8237 2_2_2170 1_4_8972 5_3_8972 0_2_8972 4_2_5246 0_2_5346 0_2_2170 0_1_2170 1_1_1966 6_3_5102 4_3_6659 5_5_1966 4_6_4063 4_1_744 4_2_544 0_2_3654 1_3_6659 3_0_2693 1_4_5713 1_2_3034 2_4_6659 0_1_5120 4_5_4748 1_1_2548 5_5_6659 4_1_8001 6_2_5328 3_1_2032 0_1_6388 0_2_8001 0_5_4867 5_3_1493 3_4_6659 5_3_689 3_0_2857 1_5_7628 1_4_2857,-15.633333333333331,-15.153333333333332,-14.349999999999998
57,-11.989080459770115,1_6_5246 4_1_5246 4_3_1302 3_3_60 4_3_2170 2_2_8972 0_4_7236 1_1_241 3_1_2170 4_1_2032 1_2_5246 6_1_5246 5_3_2032 0_0_5834 6_1_7745 2_2_2170 5_4_7210 4_4_2032 3_3_1332 2_1_5246 1_4_8972 1_3_8972 5_3_8972 0_2_8972 4_2_5246 0_2_5346 0_2_2170 0_1_2170 3_5_3068 5_1_1966 2_2_6659 4_3_8635 4_1_1966 5_4_2032 0_3_1966 6_1_5666 0_4_6659 1_4_4225 5_1_8203 4_1_3457 6_1_5709 6_3_689 5_2_1002 2_6_1905 5_3_8604 2_3_2032 5_2_2354 2_5_5102 5_3_7165 5_3_9108 0_4_4867 1_5_8237 5_1_244 5_4_9368 0_5_1966 1_2_8001 4_1_5350 6_1_689,-15.633333333333331,-15.153333333333332,-14.201666666666663
58,-11.705172413793104,6_1_2032 4_3_5246 1_1_5246 5_2_1002 0_3_8972 3_2_5246 1_2_9368 4_0_5246 0_3_5346 4_4_2032 3_3_2032 4_1_5246 4_2_5246 6_1_5709 4_1_1966 4_0_2032 6_2_2170 1_4_8972 1_3_8972 5_3_8972 0_2_8972 0_2_5346 0_2_2170 0_1_2170 4_1_2032 0_4_3433 3_4_4225 0_0_1988 5_2_6035 3_4_1332 1_1_689 1_4_9108 3_4_1431 1_3_3719 3_4_2170 4_1_8827 1_3_1043 2_5_8549 4_3_4225 2_2_8635 6_1_2423 3_3_1966 5_3_8509 6_1_2318 5_5_7007 2_1_3737 5_5_6785 1_2_7886 4_3_3674 4_3_2129 3_2_5346 6_4_3465 4_5_5350 2_6_60 1_0_4225 2_1_4836 4_2_4222 0_5_5709,-15.633333333333331,-15.153333333333332,-14.409999999999997
59,-11.96206896551724,4_3_8972 3_4_1332 4_1_8449 1_1_5246 1_0_4225 1_2_7886 0_2_5246 2_2_5994 0_2_2032 3_5_5246 6_6_1710 2_5_8549 3_3_1966 5_1_8148 3_2_9010 5_0_5246 0_6_5246 2_2_8635 1_4_8972 5_3_8972 1_3_8972 0_2_8972 4_2_5246 0_2_5346 4_1_5246 0_2_2170 0_1_2170 4_1_2032 4_2_6974 6_3_1043 6_1_3737 0_0_879 2_6_8635 3_1_1731 2_2_4511 5_1_2423 6_3_4523 0_6_3433 4_1_8176 2_4_8635 4_2_8635 1_2_4836 4_1_2123 4_2_8509 6_3_2423 2_1_4111 6_1_1332 2_2_4089 1_5_4225 1_4_2423 0_0_4225 3_2_3433 2_4_2212 1_2_8549 3_2_6582 0_1_5346 3_3_1326 1_1_2318,-15.633333333333331,-15.153333333333332,-14.233333333333334
60,-11.879310344827585,2_2_2032 0_2_4225 2_1_5246 6_3_8972 0_2_8509 0_6_2032 1_1_5246 5_3_8972 2_1_4111 6_1_2032 0_3_8972 3_6_5246 1_2_2032 0_6_325 1_2_909 0_4_8972 0_2_8972 5_0_419 0_2_8008 0_0_4225 1_2_7886 1_4_8972 1_3_8972 4_2_5246 0_2_5346 4_1_5246 0_2_2170 0_1_2170 4_1_2032 5_0_9283 0_2_8528 2_5_8635 4_2_8549 4_0_2423 2_2_6198 2_3_5994 6_3_8176 0_2_3433 0_6_7432 6_5_1043 0_3_4523 1_2_6596 1_2_2566 0_2_8549 4_0_2676 0_2_3775 1_2_5811 3_0_2423 2_2_4271 0_1_8509 2_2_1966 1_6_8176 0_3_1678 4_1_8509 0_2_7886 0_2_3737 5_2_9010 1_1_8685,-15.633333333333331,-15.153333333333332,-14.153333333333332
61,-12.076785714285714,1_1_8155 0_2_4225 1_2_2566 0_1_5246 1_2_8549 0_1_2032 5_3_8972 6_3_8972 3_4_8972 0_2_8972 0_2_5346 6_3_8176 0_2_8528 6_2_5246 0_2_8549 2_2_246 0_6_8972 0_2_1941 2_3_136 1_4_1897 0_2_8398 4_2_5246 6_2_7266 1_4_8972 1_3_8972 4_1_5246 0_2_2170 0_1_2170 4_1_2032 0_4_3524 4_6_343 6_2_7064 5_2_8892 0_2_2566 2_1_8008 5_2_4815 0_4_1087 6_5_7886 0_2_4484 2_1_7975 0_1_1173 1_2_7106 4_4_7002 0_4_3737 4_2_7886 2_1_2032 1_0_8008 6_3_8008 5_2_8528 0_2_8206 6_4_7731 2_2_8528 1_2_3687 2_2_8008 5_0_6135 6_2_8549,-15.633333333333331,-15.153333333333332,-14.190000000000001
