gen,mean_score,compound,best_5_score,best_10_score,best_20_score
10,-11.882456140350877,1_3_9330 2_3_4297 6_2_7293 4_3_3773 2_0_3773 5_1_3515 2_2_4895 1_0_3773 0_0_1026 3_1_7674 2_0_7293 2_2_840 2_2_5912 2_3_7293 1_2_7293 3_4_139 1_1_7324 4_4_9329 5_0_4316 5_0_3515 2_5_3773 3_1_7293 0_0_3773 6_3_7293 6_3_4976 0_4_5956 0_2_7696 0_3_7293 0_2_1026 0_2_4996 4_0_7293 1_2_4297 0_3_1026 0_2_7293 4_1_1026 2_2_3515 5_3_2599 1_0_5971 0_4_1026 4_6_2054 2_0_2762 1_1_3773 3_4_7674 4_0_8352 2_4_7293 0_5_7293 1_3_1642 1_2_3515 2_5_4297 4_1_6812 2_1_2762 4_2_2054 4_0_4895 4_2_2762 0_5_6825 1_3_4895 4_2_4895,-14.013333333333332,-13.829999999999998,-13.336666666666668
11,-11.682183908045976,4_2_4895 6_4_7293 0_3_2012 1_1_7293 2_3_3107 4_1_4895 2_2_7293 6_5_7293 4_2_1262 1_1_3773 0_0_4297 2_2_4895 0_0_6123 6_4_7674 3_3_7293 4_4_7293 3_1_7674 2_6_1642 1_1_7324 4_2_2762 5_3_2599 0_3_4540 0_2_1026 4_1_3942 0_2_4297 0_0_1026 4_6_2103 0_3_7293 0_2_4996 0_0_3773 4_0_7293 6_2_7293 1_2_4297 0_3_1026 0_2_7293 6_5_4895 6_2_7784 3_3_2054 3_0_4316 3_0_1736 1_3_5971 3_3_2599 5_0_8424 6_4_5007 4_0_6138 0_6_4316 6_3_7226 5_2_2054 2_2_6945 6_2_6825 4_4_2054 6_2_2599 2_1_4895 3_2_840 5_3_4895 3_2_4895 4_3_3121 4_3_502,-14.180000000000001,-13.926666666666666,-13.535
12,-11.927777777777777,1_0_4297 4_1_3410 5_0_8281 0_4_7674 2_2_8329 6_5_4297 0_6_1642 6_3_4540 3_5_4297 0_0_7293 2_6_1642 3_4_7293 0_2_7822 0_3_4297 6_1_5448 0_4_4668 6_2_2599 0_4_7293 1_2_4895 0_1_4540 1_4_3773 5_5_6383 2_2_1642 5_3_1324 3_3_2054 0_5_4297 4_4_1026 0_2_7293 6_2_7226 2_3_3107 6_4_2054 0_2_9057 5_2_1026 0_2_4297 0_3_7293 0_2_1026 0_2_4996 0_0_3773 0_0_1026 4_0_7293 6_2_7293 0_3_2012 1_2_4297 6_2_6138 6_4_4540 6_3_6825 3_3_4316 0_3_3558 0_1_3773 6_3_4316 6_3_2054 1_2_4204 1_3_3942 1_6_7324 0_6_1026 4_1_6138 0_0_1663 3_0_7340 2_1_7674 1_0_771,-14.186666666666667,-13.943333333333337,-13.546666666666667
13,-11.948275862068966,5_2_7026 4_1_1026 0_2_4297 1_1_7674 0_4_7674 0_4_7293 0_2_4540 6_3_4316 3_3_2012 0_2_9057 0_2_6138 1_3_8537 2_2_1642 1_2_4895 0_5_9247 1_0_7293 0_2_7081 0_1_668 4_1_3410 0_5_2012 2_2_4297 5_3_1026 0_3_7293 5_4_4592 2_3_3107 0_2_1026 0_2_4996 0_1_3773 0_0_3773 0_0_1026 4_0_7293 6_2_7293 0_3_2012 1_2_5735 1_0_6537 0_4_4433 1_1_6073 6_5_4053 3_1_3410 2_3_3773 2_6_6418 1_2_3277 3_2_1026 0_4_7193 2_3_2012 4_3_4316 6_6_1026 3_4_4297 4_4_864 0_4_9202 1_4_4540 0_2_2599 6_0_4316 4_6_8861 0_5_4316 0_0_9057 6_3_2012 1_0_1929,-14.186666666666667,-13.943333333333337,-13.408333333333331
14,-12.052380952380954,0_2_3191 0_6_1026 0_0_3773 1_2_3277 0_2_5735 1_3_1026 0_4_4433 0_6_7066 0_1_625 2_4_4996 0_5_5317 3_2_2428 0_3_1026 0_2_1642 6_0_7293 0_0_1026 5_1_3680 0_2_3773 4_0_7293 3_2_3773 1_2_1026 6_4_4811 4_2_1026 0_2_9202 1_3_8537 0_2_1026 2_1_3773 2_0_655 1_0_7293 4_1_1026 4_1_2220 0_3_6303 0_2_4297 0_3_7293 0_2_4996 0_1_3773 6_2_7293 0_3_2012 0_5_2599 1_3_4996 4_0_1929 0_4_1784 1_3_4592 3_3_8537 0_3_6537 1_1_1929 5_2_7098 6_5_2599 0_6_7081 6_3_1020 5_3_1669 0_3_4316 5_3_1107 1_1_3489 1_5_3130 0_4_2599,-14.186666666666667,-13.950000000000003,-13.586666666666668
15,-12.093452380952382,4_2_1642 0_5_1567 4_1_2533 0_1_1642 0_1_3773 0_2_9202 2_0_1026 3_2_5015 0_0_6303 1_3_7293 0_6_1026 0_2_1026 0_4_8537 3_2_7081 6_5_882 0_3_1026 2_3_7293 5_2_7098 0_2_6303 0_0_9528 0_2_1642 1_0_7293 2_3_3773 3_2_6928 4_2_7760 6_0_1026 1_2_7293 0_0_3773 0_3_7293 0_2_4297 0_2_4996 0_0_1026 4_0_7293 0_2_3773 6_2_7293 0_3_5735 0_0_4316 4_2_1929 0_3_8537 0_0_5247 6_3_1026 0_4_4996 0_3_3773 3_3_1669 6_0_3773 1_6_9239 0_5_1605 3_5_6448 4_0_6303 4_6_1929 0_0_6339 2_1_8537 0_6_3773 5_6_1107 0_0_8537 0_2_1669,-14.186666666666667,-13.950000000000003,-13.628333333333334
16,-12.127586206896549,0_2_3773 0_2_7081 2_4_1026 3_5_6788 6_0_1026 4_1_3773 0_1_4652 0_2_27 0_6_2052 1_2_3773 0_4_3773 4_1_2533 1_4_8537 1_2_8553 0_2_5263 0_0_4003 4_2_3077 0_2_1669 0_1_3773 0_4_4379 4_0_49 3_2_3341 4_2_4297 0_3_3773 0_1_8537 4_2_7293 1_3_1026 0_4_4297 2_3_3773 4_3_1331 1_0_3773 1_0_1026 0_2_4297 0_3_7293 0_2_1026 0_2_4996 0_0_3773 0_0_1026 4_0_7293 6_2_7293 6_4_1642 0_4_7935 3_3_3773 4_2_506 2_1_3530 4_0_9202 0_0_4964 5_4_4996 0_2_8771 5_0_7070 0_1_6519 1_3_1929 5_2_7760 0_4_8397 1_0_4588 6_0_5279 2_0_5926 2_0_7366,-14.186666666666667,-13.950000000000003,-13.553333333333336
17,-12.184848484848485,6_2_7293 0_2_4282 0_4_8850 0_0_4297 0_2_7293 0_4_1026 1_1_9060 0_2_27 6_0_6470 4_3_7293 0_1_27 4_2_2533 0_0_3773 3_2_1669 1_4_1060 6_0_1642 4_1_2533 6_4_7293 6_2_27 5_2_4996 0_2_9035 0_2_4297 0_1_4652 1_4_7293 0_4_4379 0_1_3773 1_2_8553 0_1_5692 2_5_1026 0_2_3773 0_3_3773 6_1_7293 3_0_3773 0_2_9368 0_3_6204 4_6_4832 0_3_7293 0_2_1026 0_2_4996 0_0_1026 4_0_7293 1_6_1284 5_5_27 0_4_5263 0_0_4652 6_0_5522 4_0_4964 4_2_5263 1_0_6464 0_6_7293 0_0_8257 5_1_4652 5_0_8771 5_4_1026 5_2_2533,-14.186666666666667,-13.960000000000003,-13.64333333333333
18,-12.101818181818182,4_2_7293 2_0_3773 6_0_3773 0_4_3773 0_3_4047 1_3_3164 0_4_4955 0_4_1026 5_0_1026 0_5_5116 0_2_4297 4_5_7293 4_4_3657 0_0_6898 6_2_4240 0_2_3773 4_3_3774 0_2_2987 0_3_3560 0_4_6204 0_4_4996 0_2_1026 6_2_3773 3_1_4297 6_0_7293 2_3_27 4_0_7293 0_3_3654 3_0_27 6_1_7293 6_4_7293 0_1_4652 0_2_4996 4_2_3652 0_1_6879 6_3_3773 1_2_5693 0_0_7293 0_3_7293 0_1_3773 0_0_3773 0_2_9035 0_0_1026 6_2_6204 5_1_9060 5_0_6738 4_0_3773 5_1_8257 1_4_9060 0_4_7087 0_0_9537 5_2_3773 5_1_5263 6_4_4297 4_6_3773,-14.186666666666667,-13.960000000000003,-13.523333333333335
19,-12.0140350877193,0_3_7293 0_0_1026 6_4_7293 6_4_4996 6_1_8257 0_1_4652 0_6_27 3_2_3773 4_2_5693 1_3_27 0_4_9035 5_0_8123 4_4_7293 0_1_5531 0_4_4297 0_0_6245 3_2_3012 5_1_27 4_2_7509 0_0_4047 4_4_1026 6_4_8555 0_4_4996 5_2_4240 2_4_4955 3_3_5693 2_3_27 0_5_1026 5_1_5263 6_5_4293 0_6_3773 0_2_9035 6_6_5115 5_1_4374 1_2_3346 3_0_3773 0_2_4297 0_2_1026 0_2_4996 0_1_3773 0_0_3773 4_0_7293 0_2_3773 1_0_9537 4_1_5263 1_0_4240 0_1_5263 0_0_5627 0_0_4870 0_2_9537 5_3_2831 5_2_5263 6_4_1026 4_2_3560 0_2_5693 1_2_3821 1_3_2218,-14.193333333333333,-13.973333333333334,-13.459999999999999
