gen,mean_score,compound,best_5_score,best_10_score,best_20_score
17,-12.428395061728395,5_3_2040 0_1_2040 4_2_2040 6_1_2040 1_1_1381 4_5_2040 3_0_2040 4_4_2040 0_1_3162 0_0_4490 6_6_2040 0_4_2040 0_2_2040 6_4_2040 3_2_5883 5_0_2040 0_3_1034 0_0_2843 6_5_2040 1_2_2040 0_1_740 2_3_6214 0_5_2040 5_5_6065 3_4_2040 6_0_2040 0_3_2040 6_2_2040 5_1_2040 6_3_8003 0_0_2040 2_2_2040 3_3_2040 1_1_2040 6_2_6959 0_0_7719 1_2_3307 6_2_7606 3_1_7718 4_1_7216 3_6_9481 0_2_1363 3_1_7216 0_2_3288 1_6_3307 0_2_7730 2_1_6214 3_0_6729 5_3_6205 0_4_6462 1_2_5617 3_1_8769 3_1_2979 6_6_7216,-15.866666666666669,-15.436666666666671,-14.515
18,-11.909696969696974,2_0_2040 3_0_6729 0_1_2040 0_2_2040 5_3_2040 1_0_5617 0_3_1034 2_5_2040 5_5_2040 6_6_7216 3_4_5883 6_1_7216 3_3_2040 3_0_2040 1_1_2040 4_2_2040 3_2_7450 3_2_1034 0_6_2040 0_1_1363 0_4_7127 1_0_2040 0_2_5883 6_5_2040 4_5_373 6_2_2040 0_0_2040 2_2_2040 5_1_2040 5_0_2040 3_1_8517 3_1_9037 4_2_1962 3_2_9439 4_4_3918 0_2_740 0_5_3666 0_2_945 4_0_9588 3_0_1363 1_0_6170 6_2_766 4_0_2173 6_2_2565 4_2_6205 5_3_4525 0_1_3833 5_5_6205 1_5_4138 2_6_2843 1_5_2843 3_2_5467 4_6_7216 3_6_6008 3_2_1559,-15.866666666666669,-15.436666666666671,-14.201666666666672
19,-12.295679012345682,2_0_2040 0_1_2040 4_4_373 3_0_1363 3_0_2040 0_3_1034 5_1_2040 0_2_1363 3_2_5467 0_4_5883 0_5_523 0_3_2040 3_3_2040 5_0_2040 0_5_3666 0_2_2040 4_0_2040 4_2_2040 0_1_7127 0_3_2493 1_6_2040 2_4_6896 4_3_2040 3_6_2040 6_2_2040 0_0_2040 2_2_2040 1_1_2040 3_3_1034 5_1_7910 0_3_7476 4_1_1962 3_0_9359 2_1_1363 5_2_8727 3_2_2565 0_3_1542 0_4_1363 1_0_9588 0_1_4644 4_1_9388 1_1_6873 3_6_6729 4_0_373 3_1_4622 5_3_8986 0_0_3833 0_3_1363 2_5_4315 2_5_1363 2_1_4198 3_2_408 1_2_3682 2_5_7216,-15.866666666666669,-15.436666666666671,-14.454999999999998
20,-12.30297619047619,5_1_2040 2_3_523 4_1_2040 3_4_8975 5_0_2040 0_1_686 0_3_2040 2_1_1363 0_1_9388 1_0_2040 0_2_2565 4_6_2040 0_1_2040 4_0_373 5_5_523 4_4_9311 3_1_2040 2_1_4198 5_5_2040 3_1_4622 3_6_2040 4_3_2040 6_0_2040 0_1_4644 5_4_373 4_3_4083 3_3_2040 0_2_2040 6_2_2040 0_0_2040 2_2_2040 3_0_2040 1_1_2040 0_3_2181 2_3_6039 6_3_1363 4_3_4198 1_5_2565 4_1_5278 5_1_8845 6_3_5584 0_5_2350 3_5_1740 0_0_1039 2_3_8211 2_4_1363 6_1_4767 0_1_2565 2_4_4198 4_4_1363 1_2_5790 3_3_892 6_0_9388 0_3_8101 0_2_8976 2_3_2409,-15.866666666666669,-15.436666666666671,-14.39166666666667
21,-12.51845238095238,6_1_4745 2_0_2040 4_1_2040 2_0_523 5_5_523 4_3_8101 4_3_373 5_0_2040 6_3_2040 5_3_2040 0_1_2040 1_6_2040 0_2_6485 2_3_8140 3_3_2040 0_2_523 0_2_2040 0_3_8492 1_2_2040 4_0_9311 0_3_7662 2_1_2040 4_0_2390 2_3_2409 5_2_2040 6_3_1363 6_0_2040 6_2_2040 0_0_2040 2_2_2040 3_0_2040 5_1_2040 1_1_2040 1_5_3473 0_0_2181 3_1_1363 1_0_9286 0_3_9388 1_1_3844 5_4_6116 5_0_6067 0_5_9214 5_3_1363 4_1_7258 5_4_513 0_5_4198 0_0_8101 3_0_373 0_1_7180 4_1_2565 6_5_1363 4_5_3781 6_0_4083 5_5_3961 2_2_2409 5_5_4962,-15.913333333333336,-15.533333333333335,-14.715
22,-12.35679012345679,2_2_2040 1_0_9286 1_1_2040 4_2_9311 5_4_2040 0_0_2040 6_1_8684 3_0_2040 5_1_2491 0_1_2040 0_3_7180 5_0_2040 5_3_2040 0_0_409 0_2_9212 6_2_523 4_0_2912 3_1_2040 2_0_2040 4_0_1180 2_6_2040 5_5_523 0_4_2040 3_3_2040 1_0_523 5_2_2040 5_2_523 0_3_523 0_2_2040 6_2_2040 0_2_523 5_1_2040 6_3_8101 0_2_2409 4_2_5428 4_0_7136 4_2_3473 4_2_2409 5_5_7859 5_2_9285 5_0_1063 5_3_8101 0_1_6067 5_2_6204 2_1_4745 2_0_3473 5_6_8906 0_0_750 1_1_7454 1_3_9286 2_3_9286 0_2_8101 1_6_2649 3_6_3853,-15.913333333333336,-15.543333333333333,-14.746666666666666
23,-12.352727272727272,6_0_2040 3_0_2040 5_0_2040 4_0_2040 6_2_8684 3_0_523 1_2_523 4_2_2040 0_2_2409 4_4_2040 5_0_1063 4_2_5428 0_1_2040 2_1_2040 6_1_8684 1_1_523 2_2_2040 4_2_7543 1_0_9286 3_2_2040 3_3_2040 1_0_2040 5_1_2040 5_2_2040 0_2_2040 6_2_2040 0_0_2040 0_2_523 0_3_523 4_5_9286 1_4_9286 5_3_2409 0_0_1968 6_1_5123 5_3_7180 2_5_7924 0_0_1380 0_3_2266 6_5_3473 5_5_2020 5_1_4750 1_0_9579 3_0_4326 1_0_8232 0_5_750 2_2_317 5_0_3618 1_6_4727 3_1_4659 2_0_8101 6_0_8567 5_2_9286 6_1_9286 0_6_7619 5_0_827,-15.913333333333336,-15.543333333333333,-14.795000000000005
24,-12.779012345679014,1_1_523 5_5_2040 2_2_2040 0_6_2040 1_1_2040 3_3_2040 5_1_1063 0_2_2040 5_3_2040 0_0_2040 3_1_2040 6_3_5382 5_0_2040 2_0_2040 0_3_1380 0_0_523 6_1_2040 4_0_523 0_2_2409 0_2_4326 4_2_2040 5_2_2040 0_1_2040 1_0_2040 5_1_2040 5_4_2040 6_2_2040 0_2_523 3_0_2040 0_3_523 5_1_3482 1_4_2743 0_2_6806 3_3_7543 3_0_6234 2_3_827 6_2_6405 3_2_4326 0_1_2644 0_3_4326 5_1_9560 5_1_5123 3_2_5571 0_1_561 5_0_7411 1_6_5095 0_2_4244 1_0_744 5_1_8157 5_3_1575 4_3_8684 1_5_4750 6_4_7543 6_2_7543,-15.913333333333336,-15.543333333333333,-14.79666666666667
25,-12.236969696969696,5_5_2040 0_2_2409 0_0_2040 0_3_4326 6_2_1801 0_5_2530 0_2_523 3_0_5913 5_2_2040 0_1_938 3_3_2040 5_2_324 1_1_858 0_2_2040 0_6_2040 3_6_2040 1_0_2040 4_1_2040 4_5_2040 5_2_5123 4_2_2040 0_1_2040 6_2_2040 2_2_2040 3_0_2040 5_1_2040 0_3_523 1_1_5123 0_6_4244 3_3_4677 1_2_860 5_4_7801 0_2_744 1_0_3554 4_2_7540 2_5_4326 0_3_8565 5_0_5123 5_3_5364 4_2_8633 0_5_2409 3_5_561 0_3_4560 0_2_6474 4_0_5167 0_0_5747 4_0_6234 0_2_1558 3_2_6910 3_1_3877 5_0_7195 5_3_3531 5_1_2409 0_2_7947 5_4_6727,-15.913333333333336,-15.573333333333332,-14.541666666666666
26,-12.068518518518518,0_3_2040 4_1_2040 0_2_523 3_1_2239 4_4_2040 0_2_2040 3_2_3636 5_2_2040 0_5_2409 4_0_157 0_6_3609 0_3_523 0_2_289 3_0_2040 3_3_2040 5_1_2040 5_3_2040 6_2_1801 3_1_2040 5_0_523 0_6_2691 0_0_6288 5_2_1758 0_2_2409 0_0_2040 6_1_7554 6_2_2040 0_1_2040 2_2_2040 0_2_6474 5_5_5123 3_5_5017 5_1_7179 5_1_5734 6_5_1801 5_1_8262 0_5_8602 0_0_8047 0_2_8984 2_2_8633 3_2_8590 3_1_1774 1_0_6716 6_0_938 5_2_7195 0_2_5760 0_2_8100 4_1_5899 4_2_1558 5_2_3531 3_0_3877 6_3_5123 6_2_3877 3_6_5123,-15.913333333333336,-15.573333333333332,-14.63833333333333
27,-12.5230303030303,0_3_9589 5_3_2040 4_1_2040 3_3_2040 0_3_2040 0_2_6474 2_1_2409 0_4_523 1_3_43 6_2_2040 3_0_2040 1_3_2040 5_1_7179 6_3_5760 1_0_2040 0_2_447 4_0_2040 0_5_2040 3_3_0 0_2_2953 4_1_1928 0_2_2040 0_1_523 0_2_7353 2_6_2040 0_4_4573 0_0_2040 0_2_523 0_1_2040 2_2_2040 5_1_2040 0_1_7179 2_2_5760 0_4_2409 6_3_6288 3_3_6796 0_1_8475 4_5_5899 0_0_8337 3_2_2239 3_6_2409 1_6_2621 5_1_3719 3_6_8590 3_3_3609 5_3_6474 0_3_5123 3_2_5760 0_1_8262 2_2_2239 3_1_2409 5_1_7453 0_3_8590 0_2_3133 5_3_596,-15.913333333333336,-15.579999999999998,-14.691666666666668
28,-12.064197530864199,0_2_2040 0_2_447 5_3_2040 4_2_3133 1_2_2040 4_3_5123 3_2_2040 0_2_6474 0_2_5760 0_4_319 3_0_2040 0_3_2040 1_3_523 0_1_2040 6_1_2040 3_3_2040 1_1_90 4_4_2040 0_3_1849 6_0_2040 6_2_2040 0_5_2040 4_3_1784 3_2_6796 0_4_2040 1_3_2040 3_3_523 0_2_9375 3_2_1688 5_2_2040 0_0_2040 0_2_523 2_2_2040 0_1_523 4_4_6941 0_1_8337 3_3_8311 0_0_5123 0_1_8590 0_0_7778 0_3_5189 5_5_596 0_2_7615 0_0_4026 6_2_4300 3_4_6796 1_0_596 3_5_8262 5_3_8475 2_3_2033 0_2_7837 5_6_3133 5_4_2345 0_6_955,-15.913333333333336,-15.579999999999998,-14.695000000000002
29,-12.22923976608187,0_2_2040 0_0_2040 1_0_1327 5_3_8475 6_0_2040 0_2_3133 4_3_5123 0_5_523 5_2_7279 6_2_2040 0_2_248 1_2_2040 1_0_596 3_5_2131 4_3_1784 0_3_5123 6_2_4300 0_5_2040 3_2_2040 0_1_90 4_2_3133 6_1_2040 5_1_6233 3_1_6976 6_1_6381 1_0_2040 6_3_2040 0_2_523 0_1_2040 2_2_2040 0_2_6474 3_3_2040 3_0_2040 0_1_523 4_3_8475 5_5_7837 0_2_6784 1_2_1688 4_0_596 0_0_1688 1_2_1784 6_0_5123 6_3_4300 3_6_4853 0_1_6653 0_4_4292 5_4_1105 3_5_1688 4_2_5436 6_2_7837 3_2_1678 2_2_1688 1_0_8475 3_3_8475 3_2_9457 6_0_9375 5_0_8475,-15.913333333333336,-15.579999999999998,-14.558333333333337
30,-12.54404761904762,0_3_523 3_1_90 2_2_2040 0_0_5626 6_0_5123 0_3_2040 5_0_2040 0_0_523 6_2_7837 3_2_2040 5_5_523 4_4_2040 3_2_8496 0_2_5436 1_2_2040 1_0_2040 1_2_9457 5_3_2040 3_0_2040 0_3_2618 0_3_4616 6_0_3946 0_0_1688 0_2_523 0_2_2040 6_4_2040 0_4_2040 2_4_2040 6_4_7591 6_2_2040 0_0_2040 0_1_2040 0_2_6474 3_3_2040 0_1_523 2_2_5123 1_1_6381 4_2_21 1_2_6885 6_0_5685 3_2_6593 4_2_6474 0_2_516 5_2_9457 2_3_1678 2_1_1585 2_2_643 6_0_6233 2_1_6976 2_0_2647 5_2_5607 3_1_5123 5_1_8404 4_0_3688 5_5_3404 5_1_7681,-15.913333333333336,-15.579999999999998,-14.89
31,-12.685802469135805,0_1_2551 5_0_2040 0_2_2040 3_3_2040 2_0_2040 0_3_9035 6_4_358 2_2_2866 4_4_2040 1_6_523 2_1_7301 2_5_2040 5_2_9457 6_2_2040 0_0_2040 3_2_2040 2_2_643 4_2_2040 5_2_2040 1_3_6940 1_1_523 1_3_2040 0_1_2040 2_3_21 6_4_2040 1_3_523 1_2_523 2_2_2040 3_2_90 6_3_2040 6_0_523 4_0_2040 0_2_523 0_2_6474 3_0_2040 0_1_523 5_0_5607 2_3_4156 4_0_902 0_5_516 0_2_5607 5_3_1678 2_2_5436 3_3_4896 1_0_3946 3_0_3354 1_3_443 6_6_2020 0_2_8982 6_1_1039 2_2_594 0_4_5436 6_3_7556 6_3_2422,-15.913333333333336,-15.579999999999998,-14.876666666666669
32,-12.805555555555557,0_1_523 5_5_2040 3_6_90 6_6_2040 3_4_2235 0_6_2040 4_1_523 4_4_2040 5_0_2040 1_2_3946 6_1_2040 0_0_2040 3_0_523 6_2_2866 2_3_2040 0_1_2040 1_3_2040 0_2_2040 0_3_2040 3_2_258 0_2_90 2_2_2040 4_3_2040 3_5_2040 1_4_2040 0_0_523 0_3_642 5_1_2866 4_0_2040 3_0_2040 1_1_90 0_4_2040 3_2_90 1_2_2040 6_2_2040 0_2_523 0_2_6474 3_3_2040 2_6_3718 2_2_3513 3_3_6194 5_0_9494 2_4_4568 5_0_643 2_2_8982 4_3_6940 4_2_5607 2_0_774 5_2_9154 0_1_3001 6_4_7457 0_0_993 0_1_5803 4_0_4960,-15.913333333333336,-15.579999999999998,-14.911666666666665
