gen,mean_score,compound,best_5_score,best_10_score,best_20_score
10,-12.373333333333337,0_2_469 5_2_284 6_1_7816 0_0_4502 0_0_5477 0_6_1915 4_2_7236 0_2_486 0_2_4269 5_3_7500 5_2_7500 0_2_7502 5_3_1915 1_3_1915 0_2_1915 0_2_6717 2_2_469 0_1_469 1_4_9301 1_2_469 0_5_4758 0_0_1915 0_2_1360 6_2_6193 0_0_7458 5_1_1915 0_2_6769 0_5_165 0_1_8172 0_2_5293 2_4_469 1_2_2589 0_0_4758 0_3_1915 0_2_7236 0_3_2185 0_3_4564 4_1_1915 0_4_4758 5_2_9301 2_4_6328 0_4_1915 2_2_1379 1_4_8474 4_1_1359 0_0_469 0_3_4409 0_1_9556 0_6_1211 0_3_419 0_5_1379 0_2_7500 3_2_4758 1_1_9301 4_0_7881,-14.319999999999999,-13.963333333333333,-13.55
11,-12.252046783625731,0_2_8456 0_4_469 5_3_1915 6_2_6193 2_2_1915 4_2_469 0_0_469 5_0_1915 0_0_1915 0_1_1915 0_2_1915 5_2_469 0_0_8211 0_3_3291 0_2_1858 0_5_469 1_3_1915 0_3_419 0_2_469 0_4_1915 5_2_7500 5_0_7458 0_0_1720 0_3_1915 0_2_7236 0_3_2185 4_2_7236 0_3_4564 1_2_469 4_1_1915 3_1_2912 0_4_7500 1_4_1915 5_3_8172 6_2_4567 0_3_1360 6_2_6717 2_1_6769 4_0_6913 3_3_9301 5_3_5477 0_1_7500 0_6_3160 6_5_3737 0_0_8172 5_1_9213 6_0_1915 4_0_7236 5_1_7236 1_2_2433 0_1_5477 0_2_9301 1_5_5522 5_2_6193 0_2_3905 5_5_1513 5_0_3524,-14.319999999999999,-13.963333333333333,-13.554999999999998
12,-12.251149425287357,4_0_6913 5_2_469 0_3_469 5_3_469 0_4_469 0_4_5631 1_0_1915 2_2_1915 0_0_8211 0_0_1915 4_1_7236 1_3_1915 5_2_6193 5_3_1915 0_4_8130 5_1_1915 0_1_1915 0_2_4564 0_3_1915 0_2_7236 0_2_469 0_3_2185 4_2_7236 0_3_4564 1_2_469 4_1_1915 5_2_1915 3_1_7329 1_5_2433 6_3_6247 0_4_848 0_0_961 0_0_9220 1_6_1915 0_4_8170 3_0_6193 1_3_4266 0_2_8418 1_5_1782 0_2_4567 1_1_6193 2_1_7500 2_4_7500 4_3_6102 0_3_5075 0_5_3114 3_0_6659 0_0_7500 6_1_4564 5_2_7236 4_0_469 5_2_635 2_2_5477 0_5_3120 6_5_4567 4_3_1915 6_1_1915 4_2_1501,-14.506666666666666,-14.079999999999998,-13.563333333333333
13,-12.464971751412428,4_0_469 6_1_1915 0_1_469 0_3_469 0_4_1915 0_4_469 3_2_1915 5_2_7236 5_2_469 0_1_1983 0_1_1915 0_0_1915 0_2_8418 0_0_246 0_5_5181 0_2_4567 5_2_635 0_1_2824 0_3_1915 3_0_857 1_4_469 1_0_469 0_3_4356 5_2_4564 0_1_4564 5_2_8130 0_0_7500 4_2_1915 4_3_1915 5_3_1915 1_3_1915 0_2_7236 0_2_469 0_3_2185 4_2_7236 0_3_4564 1_2_469 1_3_863 6_3_6082 5_2_8326 1_0_9071 6_5_1915 4_2_1580 2_0_9220 4_6_5199 5_2_6659 2_2_4564 2_1_1915 0_0_6953 6_2_635 2_2_4671 5_3_7236 0_2_6659 0_2_6193 1_0_9220 1_0_8211 1_3_6247 3_1_1915 3_3_6247,-14.526666666666666,-14.153333333333332,-13.751666666666669
14,-12.085964912280701,2_1_469 0_4_1915 5_2_469 0_2_4813 0_2_635 2_3_7236 0_1_1915 6_1_4564 2_1_1915 0_1_2824 3_2_6400 0_0_4564 5_2_4564 5_3_1915 0_4_5706 5_3_7061 0_3_7500 1_2_469 0_2_1915 0_1_469 6_2_635 5_2_4345 1_3_1915 2_2_114 0_0_1915 1_3_9220 1_2_4564 3_3_4564 2_2_2185 0_1_6953 2_2_1915 3_2_1915 0_3_1915 4_3_1915 0_2_7236 5_2_8130 0_2_469 0_3_2185 4_2_7236 1_0_3508 6_2_1580 0_3_7236 6_1_7067 1_6_4472 0_2_4671 6_1_2824 1_1_250 5_5_6082 1_4_7487 6_3_7236 2_4_4564 1_3_8211 0_3_5188 1_1_6247 1_0_7500 2_6_469 5_5_4300,-14.526666666666666,-14.153333333333332,-13.694999999999999
15,-11.869540229885054,1_1_4600 4_1_469 4_4_4813 1_2_469 4_3_8232 0_5_114 5_2_4564 6_2_5188 2_3_469 6_1_1915 0_3_1915 0_3_2185 5_3_8211 1_3_2840 0_4_114 1_1_4564 3_5_2118 1_1_6964 6_1_4564 0_1_635 5_6_8088 3_4_6677 2_3_7236 0_3_5188 4_0_7236 4_3_1915 5_3_1915 1_3_1915 0_1_2824 0_2_7236 5_2_8130 0_2_469 4_2_7236 2_0_6264 3_3_7061 2_0_5195 1_2_7061 0_2_7146 3_4_9097 4_1_4730 6_0_7236 2_1_2824 6_2_1915 2_4_1936 5_3_5188 1_6_3877 0_1_7236 3_2_4813 4_2_4813 1_1_9220 3_5_1915 6_1_635 2_3_492 1_3_2415 1_3_6561 1_3_7236 0_2_2824 1_2_8841,-14.526666666666666,-14.176666666666666,-13.581666666666669
16,-11.657627118644069,2_2_469 2_0_7236 1_0_1915 3_2_114 2_3_4089 0_1_635 1_3_469 0_3_2316 2_1_469 6_3_469 4_1_4730 6_0_469 4_3_1915 0_3_7236 5_3_4564 6_2_5188 0_5_114 2_1_3488 4_2_469 0_2_985 0_3_1915 5_3_1915 1_3_1915 0_1_2824 0_2_7236 0_2_2824 5_2_8130 0_2_469 0_3_2185 1_2_7331 2_4_2840 2_0_469 1_1_6615 4_3_4757 2_2_6264 1_3_4564 2_0_8841 6_1_8872 6_6_2840 2_2_9220 4_6_1915 1_0_5195 4_2_3269 1_3_2254 1_3_7530 0_5_8304 5_3_4543 4_4_5188 1_1_8841 1_2_4361 6_3_6412 1_5_2840 5_2_9220 2_0_7146 4_0_3519 0_3_8771 2_5_469 6_1_2415 1_4_2415,-14.526666666666666,-14.176666666666666,-13.575
17,-11.397175141242938,1_3_7236 0_2_469 1_3_469 0_1_698 6_3_6412 5_2_4564 0_0_9014 4_3_4757 5_3_8130 5_2_1423 1_2_8769 0_1_2245 0_6_2650 6_3_469 6_2_8130 6_1_1915 4_3_469 0_3_1915 4_3_1915 5_3_1915 1_3_1915 0_1_2824 0_2_7236 0_2_2824 5_2_8130 0_3_2185 2_6_2415 6_1_7146 5_5_1915 1_3_7146 1_1_2407 0_1_7881 2_1_4429 3_4_985 2_4_7297 5_0_7146 1_5_635 5_2_9170 6_3_9316 6_0_6166 0_1_5172 2_1_545 2_5_2591 0_1_5854 0_1_2316 3_5_8685 6_3_5463 1_3_4014 4_2_8304 1_2_6615 4_2_985 2_4_5407 2_3_4543 4_3_8062 6_3_5195 2_2_7236 3_3_6363 2_1_7647 1_4_3644,-14.526666666666666,-14.176666666666666,-13.456666666666663
18,-11.613450292397662,6_4_5185 2_1_4429 2_1_7647 4_2_9170 2_5_8130 2_2_4540 0_3_1915 6_3_6412 2_1_1915 1_3_1915 0_3_469 5_0_7146 0_2_635 4_3_8062 0_3_5844 3_1_7486 1_2_3919 1_2_6615 1_2_5816 5_2_3903 5_2_1423 5_3_4564 0_1_3481 0_1_2824 4_3_1915 5_3_1915 0_2_7236 0_2_2824 5_2_8130 0_2_469 0_3_2185 5_5_635 3_5_6283 1_3_4757 3_3_8364 3_1_8576 0_5_8992 0_1_789 0_5_3202 5_2_8808 1_5_1915 4_3_7612 1_3_9482 3_0_2824 2_2_6615 5_3_5463 5_2_421 4_1_7881 4_4_635 0_3_5172 4_0_8062 5_2_6412 2_2_4429 1_1_3252 0_0_3506 2_2_3201 5_1_2824,-14.526666666666666,-14.176666666666666,-13.563333333333336
19,-12.04060606060606,1_3_1915 2_2_469 0_3_469 1_2_5816 0_3_3679 3_5_1915 3_3_7469 4_3_8062 5_3_1915 4_2_469 0_1_2824 1_0_7458 4_1_789 3_1_1017 2_1_8130 6_1_1915 0_3_2824 6_2_1607 0_6_469 0_4_635 0_3_7647 2_1_4540 1_0_469 6_1_2824 2_3_4429 0_3_2185 0_3_1915 5_1_1915 4_3_1915 0_2_7236 0_2_2824 5_2_8130 0_2_469 0_2_1829 6_1_7507 2_3_1915 4_4_1587 1_2_7779 5_2_3919 4_4_7881 5_2_7146 4_6_469 0_0_789 1_0_7146 1_1_9102 4_1_8062 1_3_4080 5_2_4362 0_2_1867 2_6_3919 4_1_9234 4_0_789 5_0_635 5_1_3481 6_0_421,-14.526666666666666,-14.176666666666666,-13.588333333333335
20,-11.971264367816092,5_1_3481 1_2_469 4_1_8062 2_2_2185 0_3_7647 0_4_1915 4_1_469 5_2_3919 2_1_6409 4_0_789 0_3_2824 4_3_1915 0_3_3679 6_2_8130 4_1_789 0_3_8130 5_3_1915 1_3_7647 0_1_7384 2_5_469 0_0_7236 0_0_469 5_5_2824 3_1_8130 5_1_2824 0_3_1915 1_3_1915 0_1_2824 0_2_7236 0_2_2824 5_2_8130 0_2_469 0_3_2185 6_1_9102 2_6_7881 0_2_7131 5_1_789 5_1_2453 5_3_2824 1_3_3898 0_2_789 0_3_7335 0_5_1915 0_4_9526 3_1_9076 2_1_7733 5_1_9102 6_4_1392 1_3_5685 5_3_5068 1_1_3481 1_0_5788 1_0_4287 0_0_5027 0_3_6621 1_4_1829 1_5_3279 1_2_3481,-14.526666666666666,-14.180000000000001,-13.721666666666664
21,-11.84858757062147,0_6_1915 2_3_4323 5_5_1915 0_3_376 1_2_1915 0_0_1915 3_0_2070 4_2_1915 5_3_8130 2_3_2824 1_0_469 0_0_469 4_0_1451 6_6_697 0_2_8483 0_3_6895 0_3_1915 0_2_1915 3_2_8130 4_2_8130 0_2_8612 4_1_7335 1_0_5788 6_4_1392 4_2_5154 0_2_2185 4_1_789 2_4_6854 0_6_6103 4_3_1915 5_3_1915 1_3_1915 0_1_2824 0_2_7236 0_2_2824 5_2_8130 0_2_469 5_1_2453 4_1_4287 5_1_777 5_5_6581 0_1_8062 6_3_1659 6_2_7131 1_6_2185 4_1_8403 1_3_2824 1_1_4287 5_1_2579 5_5_789 0_3_2333 5_1_7273 4_2_1923 4_3_2393 0_1_8852 5_3_7184 4_0_2185 0_3_2592 4_4_3481,-14.526666666666666,-14.180000000000001,-13.611666666666668
22,-11.798245614035089,0_1_8852 1_6_2333 0_5_2333 1_2_1915 0_2_7236 0_1_777 4_0_2185 2_3_2824 4_1_7923 4_1_7335 0_6_1915 0_2_1915 2_2_63 5_3_1915 0_2_2070 0_2_6895 0_3_4038 5_2_8130 0_0_1915 4_4_3481 3_0_8130 0_4_1915 6_4_1392 0_3_1915 4_3_1915 1_3_1915 0_1_2824 0_2_2824 0_2_469 5_1_2453 1_0_812 4_4_1915 0_0_6580 6_2_2393 5_6_2453 0_3_2579 0_3_4287 0_0_9339 5_2_8391 6_4_469 4_3_3481 3_2_7131 1_2_7236 2_6_6854 5_0_8541 0_6_8852 0_1_2333 3_1_9368 5_3_2453 4_4_2579 4_6_4828 1_4_2185 1_5_469 0_2_976 1_3_3603 4_1_8852 0_0_8852,-14.526666666666666,-14.189999999999998,-13.636666666666667
23,-12.160818713450292,0_2_7236 0_1_8852 2_2_2185 3_5_1915 4_2_4178 5_6_8130 0_2_7131 0_0_1915 5_3_1915 0_3_1708 1_5_2604 0_2_2579 0_3_4287 5_3_2824 0_5_1915 4_0_469 4_1_8852 4_0_2185 5_1_1915 0_2_7923 5_2_8130 0_3_2579 2_3_1915 5_2_1915 1_4_1915 0_3_2453 1_4_2185 0_2_8130 4_2_7923 5_4_469 0_3_1915 4_3_1915 1_3_1915 0_1_2824 0_2_2824 0_2_6895 0_2_469 6_4_5510 1_4_5744 1_5_906 3_2_2579 0_0_2824 0_2_3949 6_5_4779 5_4_8391 2_4_2824 1_1_7236 2_1_7322 4_2_8785 3_1_5603 0_2_6900 3_3_469 2_1_7335 5_2_7844 2_3_4287 1_2_6259 4_0_3603,-14.753333333333334,-14.376666666666669,-13.780000000000001
24,-11.990909090909089,0_3_469 0_0_7236 2_3_8130 0_1_7236 4_0_7236 1_3_1915 2_2_8317 5_1_1915 0_2_1915 0_2_2824 5_3_1915 0_3_7236 0_5_7688 2_1_7335 5_3_8130 3_4_7236 2_0_3864 5_2_1915 0_3_2453 0_2_3436 0_2_8130 0_2_4178 3_2_4413 5_4_2773 4_0_469 6_4_1915 0_0_2461 5_2_469 0_3_1915 4_3_1915 0_1_2824 0_2_7236 5_2_8130 2_4_8406 1_1_3188 1_0_1474 1_2_7131 5_4_1915 3_2_2824 4_5_2185 0_6_2824 0_5_4355 4_0_1226 3_4_3144 1_4_5849 0_6_4287 0_4_7131 5_6_2824 6_1_2185 0_2_5697 2_6_7236 3_3_5228 5_4_9233 3_2_7815 0_0_4465,-14.753333333333334,-14.4,-13.701666666666668
25,-12.082738095238094,1_2_7688 0_3_1915 2_0_7050 4_2_8130 4_2_4434 4_3_1915 5_1_469 0_3_2453 6_3_7236 0_2_225 4_2_469 5_3_1915 0_4_1915 4_3_7236 1_0_1915 3_2_7131 0_2_7515 3_1_3564 0_5_7688 0_4_7236 0_3_469 5_1_1915 0_3_133 1_0_1474 0_2_469 6_3_1915 6_1_2185 4_0_7236 4_4_1915 0_6_7236 3_4_7236 2_2_5282 0_2_8130 1_3_1915 4_0_1226 0_1_2824 0_2_7236 0_2_2824 0_5_7236 0_1_8233 3_3_1915 5_2_3801 1_1_1915 0_6_3125 5_4_2728 5_3_8836 2_5_1915 0_5_3736 4_3_538 3_2_1833 4_1_687 0_5_8096 0_0_5697 5_0_9478 0_5_1278 4_0_8399,-14.753333333333334,-14.4,-13.689999999999998
26,-12.07202380952381,4_2_7236 6_3_1915 0_3_4403 0_3_2824 3_6_564 1_3_1615 3_3_2185 6_3_2041 0_2_7494 0_3_1915 2_1_4866 6_3_469 1_3_133 0_1_8233 4_3_1915 0_0_1915 3_3_1915 0_2_1915 4_4_1915 6_3_7236 5_0_8130 1_4_1915 1_3_1474 6_2_7515 1_3_1915 5_1_2797 0_6_1915 0_2_469 2_3_133 6_3_342 0_2_8130 4_0_8130 0_2_1474 0_4_1915 4_1_8757 0_3_2453 5_3_1915 4_0_1226 0_1_2824 0_2_7236 0_2_2824 4_3_241 6_2_1406 4_5_5507 4_6_4012 4_3_5173 6_3_7032 0_5_2824 6_2_7688 6_4_1247 0_3_7332 5_4_5835 2_3_67 5_2_7123 5_1_3750 1_0_7515,-14.753333333333334,-14.41,-13.85333333333333
27,-12.419883040935673,1_3_2725 3_3_1915 6_1_4508 0_2_1915 1_3_1915 0_3_4794 0_2_8595 0_0_1915 6_2_1074 4_3_7236 5_3_1915 6_5_1915 4_4_1915 5_1_1915 2_3_1915 5_0_8130 6_3_1915 0_3_1915 0_0_3652 5_2_7705 0_2_3034 5_2_1915 0_2_2824 3_5_1915 1_1_8704 4_2_3483 0_1_1915 1_3_6377 0_6_7247 0_3_1743 0_3_2453 4_3_1915 0_2_8130 4_0_1226 0_1_2824 0_2_7494 0_2_7236 0_1_7929 4_0_652 3_3_2453 5_2_1264 4_3_4585 0_3_3750 3_3_5813 6_5_7688 3_1_6047 2_1_7515 3_3_9047 3_0_3553 6_2_2824 6_4_6765 0_3_3195 1_6_2797 5_1_7332 6_3_6351 1_3_4773 4_4_2185,-14.793333333333333,-14.479999999999999,-13.983333333333334
28,-12.186549707602339,5_1_8704 4_3_1915 0_3_7236 5_2_1915 0_2_1915 5_1_7332 4_2_7236 0_0_3652 6_0_3652 4_3_3195 4_4_1915 5_1_8130 4_0_1226 4_2_3533 5_1_1915 4_2_3483 3_3_1915 0_3_1915 6_2_1915 1_5_2509 0_3_7746 5_2_1264 5_0_1915 6_4_9298 0_1_1872 5_1_4073 6_4_1915 6_2_7 3_2_1437 0_2_2824 0_3_2453 1_3_2725 0_2_8130 5_3_1915 1_3_1915 0_1_2824 0_3_1743 3_1_2824 0_0_3483 2_4_5575 4_2_3750 6_5_3750 5_2_4475 1_0_1743 5_1_1264 6_3_2453 1_6_2725 4_2_6214 0_1_3987 0_2_4704 4_1_7332 1_0_3652 5_3_4770 5_0_9271 0_6_1264 1_3_2453 3_0_3483,-14.793333333333333,-14.479999999999999,-13.864999999999998
29,-12.097701149425289,2_2_1915 0_0_3483 6_6_6279 5_1_4523 5_1_8641 6_1_1915 0_2_2824 0_3_2824 5_1_1915 1_1_7431 1_3_1915 1_4_2725 0_2_4704 0_3_7236 0_0_801 5_1_7332 6_2_7 6_4_7521 5_1_1150 6_2_1915 2_0_3675 6_1_4906 3_2_8130 4_3_1915 3_0_1915 5_5_4704 0_3_1915 0_3_2453 1_3_2725 0_2_8130 5_3_1915 4_0_1226 0_1_2824 0_3_1743 4_1_6149 3_3_3483 0_3_3342 5_5_7332 4_3_3652 5_6_7 1_0_9172 5_1_5091 3_1_4014 4_0_3195 4_0_1915 4_3_9174 1_0_3483 6_3_5049 5_1_2786 2_0_3483 4_4_3391 4_1_2824 4_2_2824 6_1_1264 1_6_5080 1_0_5976 4_0_2858 5_0_3794,-14.793333333333333,-14.493333333333334,-13.831666666666667
30,-12.010734463276837,4_2_3652 6_1_1264 6_2_2824 5_1_1915 0_3_249 1_2_7431 5_1_7332 3_3_2453 5_2_1915 5_1_3848 3_3_1915 0_2_7332 0_1_4641 5_0_1915 5_1_1264 0_3_2780 4_0_9172 4_3_7874 5_1_5091 6_2_8130 0_3_1915 6_2_1915 5_1_1150 1_0_9172 4_3_3483 5_1_2786 4_1_2824 3_0_3483 0_3_2453 4_3_1915 1_3_2725 0_2_8130 5_3_1915 1_3_1915 1_0_3483 4_0_1226 0_1_2824 1_0_4832 4_1_5091 2_0_3506 6_1_3342 6_6_1751 4_1_1264 3_3_8943 1_0_6906 6_2_5091 6_5_3220 3_3_2824 4_5_2824 6_1_7332 2_3_8455 5_0_2858 0_0_8414 1_3_1264 6_1_6149 4_1_8598 1_2_2824 5_2_7332 1_1_1264,-14.793333333333333,-14.493333333333334,-13.776666666666667
31,-11.98448275862069,6_3_6149 0_3_1915 4_1_1915 5_1_1915 4_1_1264 0_4_1096 1_2_6637 1_3_2824 6_2_3483 5_3_1915 0_3_7332 3_3_3483 5_1_1150 6_1_1915 1_4_8904 6_1_2824 3_3_921 3_6_571 3_3_2824 2_3_1915 3_2_7332 0_2_2824 4_0_8521 6_0_1915 3_0_3483 2_2_1915 1_2_7431 5_1_5091 4_3_128 6_1_7332 0_3_2453 4_3_1915 1_3_2725 0_2_8130 1_3_1915 1_0_3483 4_0_1226 0_1_2824 0_2_6491 5_3_8474 6_2_5354 5_3_9296 6_0_6906 6_3_5344 1_3_3483 6_1_5091 5_4_3848 0_3_6298 4_5_1264 5_2_2824 6_2_1264 2_6_8130 3_1_8230 0_2_3939 4_1_3469 2_3_8985 0_3_7910 6_3_6530,-14.793333333333333,-14.493333333333334,-13.818333333333333
