gen,mean_score,compound,best_5_score,best_10_score,best_20_score
10,-12.422424242424245,4_2_9181 0_2_3682 5_2_3647 6_2_3647 3_1_7036 0_2_3647 4_4_9181 0_3_9181 0_5_9181 0_1_3647 0_2_9181 0_1_9181 4_2_7269 6_3_5008 0_0_3647 0_1_4827 0_3_4111 0_4_9181 0_2_631 4_1_9181 4_1_3647 0_1_631 4_2_631 0_0_5477 0_6_9181 2_3_6328 0_1_2179 2_1_7036 5_2_486 0_0_9181 0_3_7502 1_3_8474 4_3_3647 1_3_9181 4_2_1359 0_2_6717 4_0_7269 0_0_4409 0_0_9556 0_3_1211 0_2_419 0_5_2179 1_2_2179 0_2_1360 6_2_6193 3_3_6007 5_1_9181 3_2_6769 6_5_9181 0_2_8172 0_2_5293 0_0_7036 4_2_7881 1_2_2589 1_6_9181,-14.446666666666667,-14.326666666666664,-13.90666666666667
11,-12.648538011695907,0_0_9181 4_2_9181 0_4_3647 4_4_9181 0_3_9181 0_2_1360 0_3_3647 1_2_2179 4_4_631 6_5_3647 0_0_3647 0_0_7036 2_1_9181 0_2_419 1_5_9181 1_0_3647 0_2_3647 3_1_7036 0_1_3647 0_1_9181 0_2_631 4_1_9181 4_1_3647 0_2_9181 0_1_631 0_2_3682 4_2_631 6_0_4573 3_1_9181 6_5_5874 2_2_2610 6_6_3647 0_0_4361 0_2_1875 0_2_7881 1_1_1530 6_2_6167 0_2_3204 3_1_3647 6_3_3446 6_2_5293 3_1_9386 0_5_5910 0_3_4844 0_2_6482 0_3_6717 5_2_9136 5_2_2179 1_2_631 6_2_7283 0_0_4481 0_1_1984 5_2_9181 0_2_753 0_2_4049 0_2_6829 4_2_5293,-14.459999999999999,-14.353333333333333,-14.044999999999998
12,-12.463636363636361,0_3_9181 0_0_9181 1_3_2569 0_0_3647 3_1_7036 0_2_7881 0_2_9181 0_1_3647 0_2_3682 3_1_6324 5_2_2179 0_2_3647 0_6_9181 5_2_3647 4_4_631 6_1_9181 1_2_631 0_2_631 4_1_9181 4_1_3647 0_2_4049 0_1_631 1_4_5293 2_4_3682 0_3_647 3_3_9181 0_0_753 5_2_6482 1_1_5293 6_1_4049 4_1_2701 6_1_6973 3_3_631 3_0_9181 4_4_2974 0_2_8559 4_2_2179 4_3_5579 0_3_8103 0_5_6482 0_2_8130 4_2_3647 4_1_2179 0_1_635 2_1_631 0_1_3120 5_2_1501 0_2_1683 0_1_3656 1_3_7773 0_2_4844 6_5_4310 0_2_6398 3_2_4844 5_4_2179,-14.493333333333334,-14.393333333333334,-13.926666666666666
13,-12.675151515151516,0_2_6398 0_0_3647 0_2_3647 2_1_9181 0_1_631 0_2_631 0_2_246 0_0_9181 0_1_635 0_2_3682 1_2_2179 6_1_3647 0_2_4844 1_2_9181 0_2_2179 1_2_631 0_2_9181 3_2_631 0_2_7881 4_2_9181 4_3_3647 0_2_4049 5_2_1501 0_2_8130 0_1_3647 4_1_9181 4_1_3647 0_3_9181 0_1_4049 5_4_1501 3_2_7036 5_2_6973 5_1_4049 0_2_1983 1_1_635 5_2_4049 4_5_5181 1_1_3647 2_2_7881 0_1_2824 3_0_857 0_1_6953 1_2_8130 2_1_4671 0_3_4356 3_3_7036 0_1_6973 3_3_2179 3_0_4844 0_1_5036 0_5_1486 6_1_2179 3_1_1501 3_2_8824 4_1_3125,-14.520000000000001,-14.430000000000001,-14.123333333333331
14,-12.596363636363638,0_2_8130 0_0_631 6_1_2179 0_2_9181 0_1_250 0_1_631 1_1_9181 0_1_5036 3_2_3647 2_2_114 0_0_9181 2_2_7881 3_1_3647 0_2_4049 0_1_9181 3_2_1983 1_1_635 0_2_631 3_2_9181 1_1_3647 1_2_8130 0_1_4049 0_1_3647 4_1_9181 4_1_3647 0_3_9181 3_2_8960 2_2_2276 0_2_7036 4_5_9181 0_1_5706 6_1_631 0_3_7061 5_3_4049 5_0_4049 0_5_7036 6_4_7487 6_1_7881 5_2_4345 6_3_5036 0_4_635 2_4_8130 1_2_7036 0_2_5188 0_1_6398 2_2_4049 1_2_4049 2_6_9181 3_0_4049 0_5_4300 3_1_4049 0_2_2486 5_5_7036 1_1_300 0_0_6398,-14.520000000000001,-14.440000000000003,-14.033333333333335
15,-11.967272727272727,0_3_9181 0_2_4049 0_0_9181 0_1_4049 0_2_631 5_3_4049 6_1_4049 1_1_635 0_4_3647 0_4_635 0_0_631 1_2_9181 0_3_7061 1_1_9181 0_2_5706 4_2_9181 6_2_9181 0_2_9181 1_2_4049 0_2_8130 0_1_3647 4_1_9181 4_1_3647 0_2_7036 1_2_635 3_0_8130 6_2_4384 5_3_1448 0_1_8187 3_1_6050 5_0_8130 0_6_4049 0_2_6359 0_5_8960 2_2_366 5_1_631 3_1_2840 0_4_7061 3_5_635 6_1_5706 3_5_2118 2_2_492 1_1_2415 1_1_6964 3_2_6561 5_6_8088 3_4_6677 2_2_8841 0_1_3565 2_1_5365 3_3_4049 6_2_8484 5_2_1959 3_2_2033 1_2_6769,-14.520000000000001,-14.440000000000003,-13.754999999999999
16,-11.745238095238095,0_1_3647 4_1_9181 0_0_7036 0_2_9181 0_3_7061 0_2_8130 0_0_9181 0_0_5706 1_1_9181 0_2_985 2_1_367 1_2_635 1_6_9181 5_0_229 5_1_631 3_4_9181 0_3_631 0_1_4049 0_2_631 4_1_3647 0_2_4049 0_2_7036 0_3_9181 0_0_8130 5_1_3647 0_2_8717 0_2_3892 0_2_4096 0_3_6627 0_1_3105 2_6_3025 6_1_1308 3_2_5552 3_2_5203 6_3_9181 1_2_6465 2_0_9181 4_0_3519 5_1_8771 0_5_8130 0_1_3488 0_2_8960 6_6_2034 0_0_7061 3_3_6398 1_6_7036 1_6_631 0_2_7061 3_2_635 1_2_1056 0_0_1678 6_2_631 2_3_4429 4_4_7297 4_2_9170 0_3_9316,-14.520000000000001,-14.440000000000003,-13.866666666666665
17,-11.873809523809525,0_1_3105 4_3_9181 0_1_3647 4_1_9181 6_3_9181 0_2_9181 6_2_9181 6_1_9181 5_2_9181 0_3_7061 6_4_9181 1_1_635 4_1_3647 1_2_9181 5_1_4049 0_2_4540 0_2_8130 0_1_4049 0_2_631 0_2_4049 0_2_7036 0_3_9181 6_3_5854 1_0_6465 3_5_8685 5_0_1423 6_2_5463 0_2_8769 6_2_2245 1_1_4014 4_2_1308 0_2_5407 0_3_4049 0_6_2650 0_3_8062 3_0_6363 0_1_7647 0_4_3644 4_1_985 1_4_6465 2_2_5203 6_1_3105 0_6_7854 3_6_1206 3_1_1308 2_2_3879 0_2_5627 0_1_8130 1_2_4284 6_3_1308 1_1_2828 3_3_1678 0_2_5203 0_2_537 4_0_635 1_0_9181,-14.520000000000001,-14.440000000000003,-13.879999999999999
18,-12.457142857142857,0_2_631 5_3_4049 5_2_3647 1_1_105 3_2_9181 0_2_9181 5_1_4049 1_2_4049 0_2_8130 0_2_8769 0_0_631 0_3_4049 0_1_7647 0_3_7061 4_3_9181 0_1_9181 3_1_3647 0_2_7036 0_2_5203 0_4_631 0_1_4049 0_1_3647 4_1_9181 4_1_3647 0_2_4049 0_3_9181 2_5_4049 4_1_7647 1_3_3252 4_3_3506 0_3_7647 0_2_1308 4_1_5844 3_1_7486 1_2_3919 0_1_3201 0_2_5816 5_2_3903 0_1_5627 0_1_3481 5_1_7647 5_2_1270 0_4_6465 1_2_1678 2_3_7647 5_3_3679 3_1_7469 4_1_1829 6_2_7507 5_2_5627 0_2_1587 4_2_4049 0_2_7779 5_2_7647 0_0_7458 4_3_4049,-14.520000000000001,-14.440000000000003,-13.993333333333334
19,-12.330994152046785,0_1_4049 5_2_9181 3_1_7647 5_2_4049 0_2_7036 4_2_631 1_1_5627 2_2_9181 0_2_4049 1_2_631 3_1_3647 3_2_7647 5_3_5627 5_1_4049 0_2_3647 4_3_4049 4_0_631 1_1_9181 3_2_9181 0_0_631 4_0_9181 5_2_3903 0_2_8130 0_1_3647 0_2_631 4_1_9181 4_1_3647 0_2_9181 0_3_9181 5_3_7061 1_2_8050 4_4_5836 2_6_3647 1_1_7458 0_1_8438 5_2_7282 0_3_1759 0_5_4049 0_2_2768 5_0_9181 1_2_5816 4_3_5627 5_6_1406 5_1_7061 3_5_7779 0_1_4640 0_2_1721 6_3_4311 0_6_7458 5_2_510 4_2_7036 3_5_3647 0_2_9131 5_3_3898 1_2_6409 0_1_7335 0_5_7647,-14.633333333333335,-14.513333333333335,-14.193333333333337
20,-12.22559523809524,4_1_3647 0_2_9229 0_0_9181 1_2_631 1_2_6409 0_2_9131 0_2_631 3_2_3647 0_3_4049 1_2_8050 5_2_3647 0_2_7934 0_2_2768 4_0_376 1_2_3647 0_0_631 3_5_6581 4_2_3647 5_1_4049 2_2_9181 4_2_631 0_2_4049 4_3_4049 6_1_9181 1_6_9181 0_1_4049 0_2_8130 0_1_3647 4_1_9181 0_2_7036 0_2_9181 1_1_8050 3_5_2981 2_5_1846 4_1_8130 4_0_8688 0_5_7105 1_1_2391 6_1_8663 3_2_5304 4_2_2768 5_2_3262 2_4_803 0_2_1466 1_1_5403 4_2_3903 5_4_5215 2_2_720 2_3_4323 0_2_6409 5_2_777 3_0_2070 6_0_1659 4_0_1451 6_6_697 0_2_8483,-14.633333333333335,-14.513333333333335,-14.016666666666666
21,-12.485632183908047,5_1_4049 4_1_631 3_1_4049 3_1_9181 0_2_3647 4_1_9181 2_2_9181 3_2_5304 1_2_9181 0_2_9131 0_1_2592 5_2_777 0_3_4049 4_2_9181 4_6_631 1_2_3647 0_1_9181 4_2_631 5_2_3903 5_2_3647 4_2_266 0_1_631 5_2_631 0_1_4049 0_2_8130 0_1_3647 0_2_631 4_1_3647 0_2_4049 0_2_7036 0_2_9181 3_2_2391 5_1_8050 4_1_2393 6_1_8852 2_2_3647 4_2_5154 0_3_9131 5_2_7184 2_4_6854 0_4_2768 0_6_6103 6_2_5365 0_2_5628 0_2_1241 0_2_2350 6_2_7125 4_0_5578 2_1_2340 6_0_9181 0_0_9131 4_6_8857 6_0_1671 0_6_7036 0_1_684 5_2_8050 2_1_2391 0_5_4105,-14.633333333333335,-14.513333333333335,-14.121666666666664
22,-12.449707602339181,0_2_631 3_1_631 0_2_9181 0_2_9131 2_2_631 4_2_5154 1_1_9181 5_2_3647 5_1_4049 3_2_9181 0_0_631 2_2_9181 6_1_3647 2_4_9181 0_5_4049 0_3_9131 0_2_8050 0_2_5628 5_2_3903 0_0_7036 0_3_9181 2_4_631 5_1_3647 0_3_4049 5_1_631 0_1_4049 0_2_8130 0_1_3647 4_1_9181 4_1_3647 0_2_4049 0_2_7036 0_2_4353 6_5_7125 0_5_8050 2_3_3484 0_5_9036 5_1_5918 0_2_5578 4_2_2393 0_4_8408 0_5_7855 6_2_2508 5_6_9181 0_2_2592 6_2_6319 2_2_9131 0_1_2287 4_5_4779 0_3_1708 1_5_2604 0_2_2393 0_1_9131 2_5_2391 4_0_5304 2_3_7322 4_3_8785,-14.633333333333335,-14.513333333333335,-14.035
23,-12.754088050314467,4_2_631 1_6_1353 6_1_9181 0_2_3647 4_1_3647 0_2_9131 0_1_9131 3_2_631 0_3_4049 0_3_3647 6_2_9181 0_1_2287 0_2_631 0_5_4049 0_2_8130 4_2_7036 3_2_9181 0_0_9181 0_6_9181 5_2_9181 0_1_631 0_1_4049 5_2_8050 0_6_3647 0_2_4049 0_2_7036 5_1_631 6_1_4049 0_1_3647 4_1_9181 0_2_9181 0_1_8050 0_2_884 0_4_4353 0_4_858 0_0_6463 4_4_7013 2_3_4049 0_4_9131 5_3_631 0_2_2870 1_3_7322 0_4_4049 2_2_8317 2_1_2592 0_5_9131 5_5_4355 0_2_1226 0_4_3144 0_5_7688 0_2_5849 2_0_3864 0_2_3436,-14.633333333333335,-14.513333333333335,-14.198333333333334
24,-12.595833333333333,0_1_3647 0_2_4049 0_2_631 0_1_4049 0_4_9131 0_0_6516 0_1_9131 4_3_3647 3_2_631 0_1_631 0_2_225 0_2_3647 2_5_631 0_2_7515 3_2_3564 4_2_3647 4_2_631 0_2_3436 0_3_133 0_6_3647 0_2_9131 0_2_8130 4_1_9181 4_1_3647 0_2_7036 0_2_9181 2_1_7602 1_4_3144 4_2_9131 3_2_9131 0_2_6402 3_6_650 4_1_9131 4_1_8050 3_1_8050 6_6_4392 0_4_7050 4_2_8233 4_2_4434 4_2_8130 0_2_3801 5_2_1226 1_2_3436 0_4_3125 6_2_9131 4_2_2728 0_2_8836 2_5_8050 5_3_3736 3_2_4049 0_1_538 0_3_1833 4_2_687 0_4_7036 0_2_3144 4_4_3647,-14.633333333333335,-14.513333333333335,-14.164999999999997
25,-12.269005847953217,0_2_631 5_2_329 0_2_1833 4_2_631 4_2_4049 0_2_225 0_2_241 3_3_631 4_1_7494 0_3_1833 1_3_631 5_2_1226 0_0_3647 3_3_133 0_1_631 4_1_8050 0_1_3647 0_2_7036 0_2_9131 0_1_4049 0_2_8130 4_1_9181 4_1_3647 0_2_4049 0_2_9181 3_5_6402 6_5_631 4_1_7902 0_0_8332 1_2_784 5_2_8130 0_3_4403 1_2_1406 3_6_564 0_2_1615 3_3_8130 6_3_2041 3_5_5507 2_1_4866 6_3_7036 0_3_8130 6_2_6516 1_4_8130 0_6_4012 0_2_5173 0_3_7032 0_5_631 6_1_9131 6_4_631 5_2_2797 4_4_7050 6_2_1247 0_2_7332 0_6_9131 2_2_8130 5_0_631 3_2_8130,-14.633333333333335,-14.513333333333335,-14.094999999999999
26,-12.565497076023393,5_1_3647 5_2_2797 0_1_4049 0_2_7332 0_2_4049 2_0_631 3_2_8130 1_2_225 0_3_3647 0_2_1226 0_2_1074 5_2_8130 0_5_631 4_1_631 2_2_225 6_1_4049 0_2_631 1_6_631 6_2_1247 0_0_3652 1_4_225 0_1_3034 2_2_1247 3_5_3647 5_2_4773 4_4_3647 0_2_9131 0_2_8130 0_1_3647 4_1_9181 4_1_3647 0_2_7036 0_2_9181 5_2_8757 0_2_8449 4_4_1615 1_1_1996 6_2_5536 3_2_6934 5_5_1156 1_1_1406 2_2_9460 5_3_1226 3_2_8805 1_0_5561 6_1_1247 5_5_4309 0_2_1247 0_1_6047 3_5_9047 0_0_3553 0_3_6765 0_3_1615 0_2_3195 2_3_8130 5_2_7705 5_1_6351,-14.633333333333335,-14.526666666666667,-14.145000000000001
27,-12.279761904761907,2_3_4049 0_5_3647 0_0_1615 0_1_4049 1_2_8130 3_2_6934 3_3_9181 3_1_3647 0_1_631 1_1_1996 4_2_225 5_1_2797 4_3_9181 6_1_4049 0_2_631 6_2_1247 0_2_1247 6_5_3647 0_1_3647 4_2_9181 3_2_8130 0_3_1615 0_6_4049 0_2_9131 0_2_8130 4_1_9181 4_1_3647 0_2_4049 0_2_7036 1_3_3647 0_6_631 4_2_9355 4_0_1247 0_2_2753 4_0_3652 4_2_8449 0_5_9127 3_2_4475 0_1_1996 0_3_4773 6_3_1615 0_2_3533 0_6_1247 4_1_6214 5_1_8130 3_2_1226 0_0_3987 4_1_4704 1_5_2509 0_3_7746 5_1_1074 1_0_1996 6_4_9298 5_2_4770 4_1_9271 0_1_1872,-14.633333333333335,-14.526666666666667,-14.04666666666667
28,-12.279761904761907,4_3_9181 4_0_3652 0_1_3647 1_4_1247 0_1_1996 0_1_4049 3_2_6934 6_3_1615 6_1_4049 0_3_1615 4_1_631 0_6_9181 1_3_631 1_1_4014 6_2_1247 2_2_8130 1_1_3647 0_2_631 1_1_1996 6_5_3647 3_2_3647 0_2_9131 0_2_8130 4_1_9181 4_1_3647 0_2_4049 0_2_7036 0_0_6129 0_5_1247 6_1_7502 1_3_1996 0_4_1229 0_1_4773 3_6_8130 6_3_1996 5_2_6934 0_2_8641 5_2_1074 3_1_1226 0_1_7431 6_5_2753 0_0_9172 6_3_5091 4_3_4704 0_2_9174 1_3_1615 0_2_5049 0_1_2786 0_4_3391 6_5_801 6_4_7521 0_1_1074 3_2_1150 2_0_3675 6_3_4906 0_6_5080,-14.633333333333335,-14.526666666666667,-13.915000000000001
29,-12.631073446327681,0_1_4049 5_2_1074 4_2_3647 1_2_631 1_3_3647 0_1_1074 1_3_1615 4_1_8130 3_1_4049 0_1_8130 4_3_3647 3_1_3647 5_2_3647 0_1_9181 2_2_3647 0_1_631 0_2_8641 4_3_9181 1_1_3647 1_2_3647 0_2_9131 0_2_8130 0_1_3647 3_2_6934 0_2_631 4_1_9181 4_1_3647 0_2_4049 0_2_7036 3_2_5952 1_2_6934 0_1_2813 0_1_9172 6_0_7431 6_2_5844 0_0_4772 0_2_6934 0_4_8791 4_2_2804 5_6_1751 3_2_8943 0_0_6906 1_3_3848 3_5_3220 0_0_4049 0_1_4641 3_3_9172 0_0_7431 5_5_1074 0_3_2780 5_1_1996 4_2_8455 0_4_1247 5_0_8414 4_3_7874 1_1_1074 6_2_6934 0_1_8598 5_3_1615,-14.746666666666666,-14.596666666666668,-14.3
30,-12.601190476190478,0_4_9181 0_3_9181 1_3_8474 2_2_3647 4_2_9181 0_2_9131 0_2_6934 0_1_9181 3_2_6934 4_1_631 6_2_9181 0_1_8130 5_3_1615 3_1_3647 5_2_4049 0_5_631 5_2_6934 0_1_4049 5_1_1074 2_1_9181 3_1_4049 0_1_2813 0_2_8130 0_1_3647 0_2_631 4_1_9181 4_1_3647 0_2_4049 0_5_2813 2_2_6934 0_2_2438 5_2_6491 0_4_6934 1_1_5354 5_2_9296 0_4_1096 1_2_6637 1_1_9172 5_3_5344 5_3_1074 6_2_1615 1_4_8904 3_3_921 3_6_571 2_2_1074 3_3_6934 3_4_1247 0_0_6298 4_0_8521 5_2_1996 2_6_4049 3_2_8230 6_3_3939 0_2_3469 0_1_128 0_1_6934,-14.773333333333335,-14.623333333333335,-14.288333333333336
31,-12.656140350877193,5_2_3647 1_1_3647 3_5_3647 0_1_6934 0_1_9172 3_3_6934 6_3_9181 0_2_6934 5_2_162 0_2_9181 2_2_6934 5_2_9181 4_1_3647 0_1_128 3_0_9181 5_1_1074 5_3_232 0_3_9181 0_2_8130 0_4_9181 1_1_9181 6_1_3647 0_2_9131 3_2_8230 0_1_4049 0_1_3647 3_2_6934 0_2_631 4_1_9181 6_1_9172 5_1_2813 0_4_8230 0_1_5972 4_3_1459 6_3_6934 3_2_1074 3_4_865 3_4_4049 0_3_3253 4_1_2838 6_1_8917 6_1_7816 2_1_8111 1_1_6023 4_2_2384 0_3_8230 4_1_5959 6_2_8531 4_1_2277 3_5_6934 3_3_8230 0_3_6934 0_1_6134 4_2_6934 4_1_7188 0_1_895 4_2_8851,-14.793333333333333,-14.646666666666667,-14.289999999999997
32,-12.486309523809524,4_1_3647 4_2_8851 5_2_6934 0_3_9131 0_3_6134 4_2_9181 0_3_6934 0_1_3647 5_1_2813 3_0_3647 4_3_9181 6_1_9131 2_2_6934 4_3_3647 1_1_3647 3_2_6934 0_2_631 0_5_9131 0_1_9181 0_1_6934 3_5_9181 1_6_232 0_0_9090 0_2_6934 0_2_9131 3_2_8230 4_2_6934 0_2_8130 0_1_4049 4_1_9181 4_4_8851 3_4_7289 0_6_6934 6_2_7157 3_2_895 3_3_3647 0_3_2665 3_5_8230 3_3_8123 0_2_597 0_4_4986 6_6_9172 4_1_9248 2_6_8851 0_2_2279 6_4_4335 0_2_6764 0_2_625 1_1_6934 4_1_6525 1_2_9172 3_4_8230 6_3_3647 1_1_8688 0_2_2329 0_2_3605,-14.793333333333333,-14.646666666666667,-14.27
