gen,mean_score,compound,best_5_score,best_10_score,best_20_score
47,-12.322549019607845,1_5_40 2_1_40 3_3_40 4_5_40 0_3_40 1_3_40 6_3_139 0_3_212 6_4_12 0_0_241 5_3_405 4_1_208 0_3_300 0_2_397 1_2_386 0_1_403 3_1_29 0_5_40 0_3_301 5_0_206 3_3_280 4_3_40 1_4_264 2_3_40 3_3_282 0_3_309 5_3_208 0_3_333 0_2_40 0_6_39 0_0_139 1_2_40 0_4_273 1_3_219,-14.680000000000001,-14.016666666666666,-13.266666666666666
48,-11.855,3_3_40 0_3_40 1_3_40 2_0_40 1_4_12 2_2_40 1_3_324 0_4_1 3_3_278 6_3_40 0_3_264 2_3_24 6_3_139 0_5_62 1_2_112 0_1_40 0_5_141 0_3_125 3_5_40 4_3_39 6_0_277 1_2_26 0_5_40 1_4_40 6_4_40 2_3_40 1_3_261 3_4_40 0_0_109 0_1_293 0_4_40 1_3_12 4_3_403 1_5_224 0_3_139 0_3_340 4_3_76 5_3_259 1_1_154 6_3_333,-14.853333333333335,-14.183333333333334,-13.348333333333333
49,-12.036507936507936,2_3_260 3_4_40 5_3_108 0_3_49 0_3_40 0_6_40 0_2_39 5_4_248 2_2_40 0_0_40 5_1_259 6_3_256 6_5_40 0_0_129 0_4_229 0_3_350 4_3_40 2_3_49 0_4_122 0_2_40 6_2_139 0_3_257 6_3_40 0_3_392 0_3_16 1_3_283 2_3_40 0_1_247 3_3_198 6_3_106 4_2_62 0_3_125 0_0_17 0_1_40 0_5_62 6_2_40 4_3_264 5_4_1 2_5_62 ERROR_1_4_314 0_0_18 4_3_139,-14.959999999999999,-14.470000000000002,-13.59
50,-10.868181818181817,3_5_40 0_3_40 0_2_408 4_3_40 0_0_317 3_3_403 5_2_139 6_4_40 0_3_350 0_0_76 1_3_104 0_3_83 0_2_397 0_3_348 0_3_141 0_2_40 5_0_390 0_3_208 3_2_40 0_1_40 0_1_16 1_3_40 3_3_40 1_3_165 3_4_249 6_2_57 3_5_293 6_3_164 0_2_62 5_5_37 0_6_40 0_3_108 1_3_246 0_3_392 0_2_39 2_0_172 4_4_18 ERROR_0_2_320 1_3_63 ERROR_3_5_381 3_5_247 ERROR_2_3_385 ERROR_5_0_236 4_1_276,-15.146666666666667,-14.39,-13.579999999999998
51,-11.707936507936509,0_3_411 5_3_400 0_1_40 0_0_172 2_1_40 0_3_40 1_3_390 0_1_276 2_3_108 4_3_40 0_3_115 0_5_40 1_4_295 6_3_164 2_2_40 2_3_40 0_3_83 0_5_249 0_3_228 5_2_315 2_0_172 3_2_40 2_6_40 4_0_9 4_6_40 0_3_108 1_2_289 3_3_200 6_3_377 6_3_84 6_2_40 4_1_276 6_3_40 1_3_316 0_5_139 4_4_359 ERROR_5_2_199 6_5_284 4_1_301 4_3_93 5_0_172 3_0_206,-15.093333333333334,-14.296666666666667,-13.351666666666665
52,-11.779674796747969,5_3_40 6_0_40 0_3_108 4_3_40 0_6_289 6_6_40 0_2_40 0_3_295 3_3_40 2_3_108 6_1_164 0_5_40 6_3_40 1_3_40 0_3_40 1_1_390 2_3_232 0_4_159 6_3_164 4_5_350 0_4_40 2_1_77 1_3_226 5_1_40 1_2_40 5_4_40 4_2_40 5_3_215 6_3_291 4_2_172 0_6_108 0_4_96 0_0_172 0_2_289 6_1_301 1_1_128 0_5_171 5_0_50 5_0_77 3_1_306 3_2_144,-15.4,-14.853333333333335,-13.938333333333336
53,-11.504761904761907,0_5_295 0_3_138 2_3_40 3_3_40 0_3_108 3_2_40 0_3_40 0_0_172 0_3_242 3_3_108 1_1_164 5_3_40 1_3_40 0_3_4 2_3_301 4_3_390 0_1_77 6_5_40 2_3_316 0_3_127 4_0_272 0_3_395 6_2_54 1_3_322 ERROR_0_3_354 6_5_232 0_1_40 0_3_141 5_3_51 6_3_239 6_3_295 6_4_40 2_2_108 0_6_40 0_3_393 5_6_40 6_4_135 0_4_186 3_0_360 ERROR_6_3_314 4_3_353 3_3_321,-15.153333333333332,-14.293333333333333,-13.434999999999999
54,-12.039007092198583,2_3_386 0_3_10 5_3_51 5_2_40 0_3_383 6_1_326 0_3_40 0_1_40 5_3_406 0_0_40 4_4_84 4_3_270 0_3_34 3_3_395 5_4_40 3_3_40 0_1_188 1_3_40 5_3_40 0_2_141 1_3_226 2_6_108 5_3_108 3_1_164 3_2_15 3_3_108 4_0_40 0_3_74 2_3_177 1_0_40 0_3_51 1_3_393 3_3_189 5_3_304 6_3_40 3_3_84 5_5_380 2_3_40 1_5_318 0_3_108 3_1_277 2_3_141 5_6_393 3_2_54 5_5_330 5_1_319 5_3_141,-15.246666666666666,-14.716666666666669,-13.783333333333331
55,-11.811627906976746,0_2_40 3_3_40 0_1_74 1_3_40 0_4_108 0_3_40 6_1_326 2_1_40 4_6_8 5_2_40 1_3_108 0_1_41 5_3_108 0_3_219 5_5_40 3_2_40 1_3_358 2_3_21 3_6_40 5_3_40 2_3_197 0_2_367 0_3_270 5_4_316 0_3_388 0_3_247 6_3_74 1_5_226 0_0_359 6_4_108 0_0_411 3_4_54 1_0_40 4_5_40 5_1_409 5_3_360 2_2_40 0_3_108 ERROR_6_3_375 3_3_116 1_0_252 0_1_227 3_3_141,-15.226666666666665,-14.743333333333334,-13.858333333333334
56,-12.352845528455285,1_2_373 0_5_125 5_4_108 5_3_74 6_3_367 2_4_108 0_2_127 0_3_40 0_3_34 6_3_40 0_0_208 1_3_358 0_3_108 0_1_156 4_4_40 3_1_147 0_4_40 6_3_98 0_3_266 0_1_108 6_6_40 0_3_367 0_4_108 6_3_116 1_0_161 0_5_40 0_2_73 4_3_345 0_3_28 0_5_323 3_3_121 0_2_40 4_0_40 2_3_108 3_3_270 1_0_41 0_4_41 3_5_311 6_6_411 1_0_226 1_1_41,-15.166666666666666,-14.433333333333334,-13.690000000000001
57,-12.289629629629628,0_3_358 3_4_108 0_3_2 0_2_40 0_3_108 0_3_40 1_3_251 4_4_108 2_0_373 0_5_108 4_0_108 0_2_108 6_3_108 0_4_108 3_0_156 0_1_108 2_2_393 1_3_21 5_3_40 2_1_120 0_3_387 1_3_358 4_4_40 5_3_238 0_2_151 6_0_108 0_3_303 3_0_239 0_1_127 2_3_40 5_3_108 1_4_40 2_0_361 0_3_27 4_3_40 6_5_108 0_3_24 2_0_270 0_3_311 0_3_41 6_3_286 5_3_373 0_1_40 ERROR_5_4_381 1_1_156,-15.23333333333333,-14.803333333333336,-13.898333333333335
58,-12.413492063492063,2_6_40 0_3_40 0_3_339 0_6_108 6_0_40 0_3_267 0_3_387 3_1_358 2_3_108 1_2_108 0_3_151 6_3_40 5_3_125 3_5_315 3_5_3 0_3_108 0_3_27 4_3_267 0_2_99 2_3_298 5_3_40 4_3_40 0_2_40 6_6_208 1_4_398 2_4_108 3_5_2 0_0_40 0_1_108 5_3_108 0_2_27 0_0_233 4_0_27 0_1_251 0_1_2 3_3_40 6_3_270 0_3_56 3_1_405 0_4_104 3_1_203 0_2_192,-15.293333333333333,-14.776666666666667,-13.878333333333334
59,-11.604273504273504,0_3_95 3_0_109 0_4_398 5_3_40 0_3_110 0_3_108 0_3_84 2_3_298 5_5_40 4_3_108 1_3_151 2_3_108 2_3_27 0_3_267 0_3_27 0_0_155 0_3_273 3_5_95 0_3_2 0_1_45 3_3_108 1_5_108 2_0_40 0_3_114 5_3_405 0_3_244 0_0_151 5_4_397 0_3_279 0_3_252 0_3_339 0_3_324 0_3_270 5_2_40 6_3_398 5_2_20 ERROR_6_3_343 6_0_298 1_3_210,-14.866666666666669,-14.29666666666667,-13.521666666666667
60,-11.768939393939394,6_1_298 2_6_108 3_2_108 0_3_108 0_3_329 0_3_405 4_3_108 0_3_151 0_5_341 4_3_18 2_3_40 0_3_27 3_3_204 0_4_108 4_3_102 0_3_411 3_4_398 3_3_361 6_2_155 0_3_230 0_4_398 2_3_286 2_4_193 2_4_45 4_0_241 4_0_40 6_2_232 0_3_47 6_3_405 5_3_40 5_3_27 5_3_172 0_6_318 0_1_191 6_3_58 5_3_108 0_3_219 0_3_358 0_4_279 0_6_155 0_3_162 ERROR_1_3_384 2_0_45 3_0_155,-14.793333333333333,-14.316666666666668,-13.553333333333331
61,-12.300813008130081,0_3_108 2_3_40 2_5_108 4_3_329 2_3_117 6_0_298 6_2_41 2_5_286 0_3_180 0_3_358 3_3_10 0_3_411 0_3_263 4_3_261 0_1_219 2_2_397 0_4_398 5_0_40 2_3_108 0_6_298 0_3_18 0_3_145 2_2_88 0_3_53 6_3_40 2_1_40 6_3_298 6_2_232 5_4_398 4_3_18 3_3_292 4_3_108 2_0_40 0_4_108 2_4_319 0_3_47 4_3_405 4_4_45 0_0_358 0_4_245 4_3_327,-14.893333333333334,-14.423333333333336,-13.558333333333332
62,-11.56212121212121,6_4_53 1_1_40 0_3_302 1_3_108 0_2_41 1_3_360 0_1_108 0_3_263 0_0_258 0_3_323 0_3_108 5_1_108 4_3_252 0_2_108 0_3_298 0_3_362 0_3_281 0_5_41 0_3_9 0_3_145 5_5_40 4_3_58 6_3_40 4_3_108 4_2_18 1_5_108 0_6_263 0_5_108 2_2_182 0_2_99 0_0_195 4_3_78 5_1_353 0_3_68 0_3_114 5_0_98 0_5_358 1_2_232 4_2_36 3_0_18 5_0_382 ERROR_6_3_366 ERROR_0_2_113 2_4_41,-14.8,-14.366666666666669,-13.571666666666664
63,-12.140476190476189,2_2_108 6_3_108 0_3_108 0_4_184 0_3_114 0_5_32 0_5_108 4_3_263 4_3_108 1_6_40 4_3_323 0_2_93 4_2_108 6_1_40 1_3_108 0_3_60 5_1_108 0_2_232 3_3_232 5_3_108 0_4_108 4_6_42 0_3_40 0_3_263 0_1_108 0_5_230 6_3_310 0_2_108 0_4_76 0_5_358 6_6_79 3_3_108 0_4_168 0_5_128 1_6_357 ERROR_4_5_385 0_5_29 0_0_92 1_1_53 6_5_362 0_6_345 5_0_9,-15.106666666666666,-14.65,-13.861666666666668
64,-12.028947368421052,0_6_9 0_3_108 0_2_155 0_3_67 5_3_108 0_5_108 0_2_108 6_3_254 3_3_232 3_5_379 5_5_232 1_3_108 1_0_92 0_6_108 0_1_10 6_1_310 0_1_122 5_2_248 6_3_108 0_1_328 0_1_411 0_2_93 6_5_49 6_3_5 5_4_125 0_4_232 6_1_108 0_2_232 0_0_108 0_2_161 4_3_108 0_3_323 3_3_53 5_1_260 0_5_93 4_4_9 1_4_111 ERROR_1_2_320,-14.866666666666669,-14.493333333333334,-13.736666666666668
65,-11.965,0_3_254 0_1_108 6_3_92 0_3_67 0_0_108 3_2_108 0_2_248 0_3_288 0_3_108 0_3_150 2_3_5 6_3_25 0_2_223 0_3_12 0_4_232 6_3_58 0_3_333 0_3_120 2_3_122 1_0_74 4_6_79 0_4_108 0_6_271 2_2_108 0_1_85 0_1_248 0_2_108 2_5_108 0_1_5 0_2_255 6_3_327 6_1_108 4_6_108 0_3_173 2_4_156 2_3_374 ERROR_0_5_199 3_1_254 3_1_395 6_0_92,-14.419999999999998,-13.923333333333332,-13.376666666666665
66,-12.09918699186992,0_3_58 0_3_108 4_3_108 0_3_378 6_2_109 5_3_108 0_3_327 3_4_108 1_3_173 0_4_108 4_1_25 2_3_108 0_2_58 0_2_11 0_1_108 3_3_108 2_3_327 0_2_108 0_1_104 6_4_180 0_2_259 0_1_55 3_1_108 0_3_358 6_2_242 6_3_108 6_1_108 3_3_395 0_4_232 0_1_18 0_3_173 0_1_254 0_1_396 6_5_108 4_1_108 0_6_108 0_3_282 3_3_172 6_5_181 3_3_42 ERROR_0_4_384,-14.793333333333333,-14.366666666666665,-13.688333333333336
67,-11.606976744186047,0_3_383 0_1_108 4_4_108 0_4_108 0_3_395 2_3_42 0_1_194 0_4_290 0_5_303 0_5_78 0_4_362 0_3_42 4_3_396 0_3_254 5_3_8 6_1_108 1_5_108 0_3_174 0_3_108 0_1_55 2_2_58 5_2_327 6_3_108 2_3_108 2_6_253 0_4_162 0_1_191 3_3_11 0_1_254 3_5_337 0_3_295 0_4_117 0_1_256 5_5_108 4_0_173 0_4_305 6_4_111 4_0_316 0_5_154 2_2_42 ERROR_5_0_375 6_0_400 4_3_348,-14.866666666666665,-14.24,-13.455000000000002
68,-11.7025,4_0_42 6_3_108 0_2_155 0_5_405 2_3_238 0_3_174 5_3_8 0_3_33 6_3_60 0_3_108 1_1_108 0_4_149 4_1_108 4_3_6 0_6_108 0_2_194 0_2_321 0_0_411 0_4_108 0_1_256 5_5_108 2_3_108 1_3_42 3_3_329 2_3_42 3_3_8 5_3_234 2_0_386 3_3_108 4_4_76 0_3_198 6_6_332 1_3_108 3_4_108 4_4_156 0_4_256 2_5_348 6_1_407 3_1_194 5_4_25,-14.646666666666667,-13.760000000000002,-13.035
69,-11.820325203252033,2_5_108 1_3_407 0_3_108 2_6_42 1_3_108 6_3_268 6_3_271 0_0_282 0_2_108 5_3_108 0_0_2 4_1_108 4_5_108 4_3_76 5_5_295 6_3_108 5_1_108 0_6_153 0_3_379 6_3_220 1_3_42 0_4_260 3_4_108 6_1_60 2_3_390 2_2_386 2_3_202 1_1_48 6_1_35 0_4_6 1_0_147 2_3_33 1_2_108 0_5_108 5_3_250 2_3_198 2_6_194 0_5_331 3_3_405 1_2_235 1_1_135,-14.8,-13.953333333333333,-13.043333333333333
70,-12.192682926829267,0_3_108 5_3_202 4_3_108 0_3_292 0_4_260 0_1_198 1_3_108 5_5_108 0_3_42 4_3_282 1_5_108 1_3_272 5_3_108 0_4_250 5_4_264 2_3_202 1_3_48 0_5_108 2_3_386 0_0_108 2_0_108 0_5_260 6_4_108 6_1_108 1_3_42 0_3_134 0_3_371 0_3_56 0_3_231 5_3_250 0_6_202 3_2_108 2_3_198 2_2_108 4_0_101 6_4_165 4_3_352 1_1_95 1_6_82 1_4_261 6_0_15,-14.593333333333334,-13.89,-13.251666666666665
71,-11.814912280701753,3_3_232 0_3_74 2_3_386 0_3_108 0_2_42 2_3_134 6_3_298 0_3_360 0_3_223 1_6_108 4_3_153 0_0_56 6_3_365 5_3_202 2_3_108 6_3_134 2_3_19 0_3_42 0_3_34 3_3_198 0_0_108 5_5_108 0_3_250 0_2_108 1_3_198 4_1_108 0_3_386 5_3_56 6_6_109 5_0_108 0_3_111 5_5_168 2_2_264 3_2_333 5_0_286 5_4_0 5_0_210 4_2_15,-14.440000000000001,-13.76,-13.16
72,-11.423015873015872,1_3_108 0_3_34 0_3_378 0_3_173 2_3_108 0_6_108 3_2_15 1_5_108 4_5_108 0_0_108 0_3_108 0_3_172 5_3_34 5_3_232 2_3_386 6_3_108 4_1_108 5_3_15 0_3_293 0_3_229 0_2_386 5_3_56 5_2_157 3_2_387 0_3_0 5_5_108 0_0_153 0_3_300 6_5_339 0_0_264 4_0_34 5_3_250 4_2_179 6_3_365 3_3_26 6_5_108 ERROR_0_4_415 5_5_20 2_5_91 6_2_365 ERROR_3_2_385 4_0_286,-14.560000000000002,-13.830000000000002,-13.156666666666666
73,-11.394308943089431,3_1_108 0_1_232 4_3_15 6_3_26 0_3_221 0_3_378 0_6_108 0_1_108 5_0_15 5_6_104 0_5_108 0_2_108 0_3_108 0_3_17 0_3_308 4_5_108 0_3_40 0_3_229 0_1_26 3_3_206 3_3_108 5_3_152 4_3_78 6_1_108 0_3_232 5_3_364 0_6_34 5_5_108 0_2_229 0_3_250 1_6_108 4_0_48 3_4_15 3_4_26 2_6_340 ERROR_5_3_413 5_1_20 2_0_26 ERROR_2_3_338 5_5_15 5_6_15,-15.0,-14.290000000000001,-13.488333333333333
74,-12.323076923076924,4_1_68 0_3_26 5_2_247 3_1_108 5_3_229 2_3_108 0_3_108 0_3_229 0_3_221 4_3_15 0_4_287 0_3_327 0_1_108 0_4_20 5_3_336 0_2_269 0_3_40 3_3_108 2_0_108 4_0_232 4_1_20 6_1_82 0_3_188 6_3_108 0_3_246 3_3_229 1_3_221 0_3_333 2_3_250 0_3_8 5_3_108 0_3_4 0_3_232 5_4_49 0_3_47 0_2_107 1_0_350 0_2_101 ERROR_0_3_413,-15.086666666666668,-14.503333333333334,-13.708333333333334
75,-11.22162162162162,0_3_108 0_3_26 0_3_40 4_3_15 0_1_20 5_2_71 3_3_49 4_3_108 0_4_108 6_4_261 0_3_8 0_5_207 0_3_55 0_5_108 1_1_108 5_4_287 0_3_67 0_1_108 5_3_40 5_6_245 2_1_108 0_2_4 2_3_188 6_3_108 0_5_193 0_2_40 0_3_327 6_3_8 0_3_151 4_3_281 ERROR_2_3_113 ERROR_3_1_385 0_4_227 ERROR_0_3_412 0_4_247 5_4_148 4_4_287,-15.23333333333333,-14.563333333333336,-13.54666666666667
76,-11.77027027027027,0_3_142 0_3_108 0_1_108 4_2_108 2_0_174 4_3_108 3_2_108 5_2_40 0_3_328 6_1_108 0_3_188 6_3_108 0_3_26 0_3_151 0_4_108 2_3_309 2_3_108 1_4_108 0_6_108 0_3_198 0_5_238 2_1_197 1_3_327 0_3_5 1_3_108 0_3_38 1_0_108 3_3_372 4_5_407 0_6_287 6_5_108 0_3_145 0_3_210 3_2_77 0_1_376 ERROR_0_3_368 4_1_281,-14.706666666666667,-14.253333333333336,-13.536666666666667
77,-11.512280701754387,0_2_108 0_6_108 5_3_108 3_3_372 4_3_198 4_3_328 4_5_281 3_2_108 6_5_326 0_1_108 0_3_108 6_4_108 4_2_108 6_0_327 6_3_108 1_3_108 3_3_26 6_3_409 0_6_13 4_3_108 5_1_108 2_3_181 0_3_11 0_3_282 0_3_188 1_3_372 5_1_40 0_5_279 1_0_108 0_3_176 5_0_108 2_3_328 0_0_53 1_1_227 ERROR_1_0_385 ERROR_0_3_343 1_4_5 2_4_372,-14.8,-14.313333333333333,-13.543333333333333
78,-12.425925925925927,0_3_202 5_1_108 0_3_108 1_3_108 0_6_108 0_3_319 6_2_108 5_4_108 4_3_108 5_0_40 0_4_108 0_1_108 1_4_108 0_2_108 3_1_40 3_2_108 0_0_108 0_1_260 0_3_142 6_3_108 0_6_97 5_1_40 5_3_108 1_6_108 2_3_108 0_5_108 0_3_328 5_3_1 5_1_209 3_3_108 1_3_388 2_1_328 5_3_306 5_3_4 4_0_374 6_4_328,-14.8,-14.440000000000001,-13.79666666666667
79,-10.82685185185185,4_3_108 4_5_184 0_2_108 3_5_108 0_0_108 0_3_68 0_3_108 0_4_108 6_4_303 6_2_222 1_3_108 0_6_108 6_3_108 4_3_5 5_3_108 0_3_189 2_3_108 ERROR_0_3_410 0_5_108 5_6_108 1_5_108 4_2_108 6_1_260 6_3_13 0_0_5 5_1_108 0_3_78 5_0_204 1_3_56 5_1_41 6_4_87 0_3_118 ERROR_0_3_414 0_5_211 5_2_155 ERROR_0_5_414,-14.8,-14.35,-13.351666666666668
80,-12.124074074074073,0_2_291 3_3_372 5_6_135 0_2_108 1_3_74 1_3_56 0_3_303 0_3_148 0_4_108 0_1_108 4_3_108 6_3_108 6_4_108 6_1_108 1_3_108 0_6_108 5_3_108 0_3_108 6_2_108 4_1_108 4_2_108 6_3_222 6_3_213 2_3_108 4_5_108 3_5_108 5_0_108 5_2_108 5_3_101 0_5_41 1_3_13 0_5_213 0_5_153 3_0_137 6_3_194 ERROR_5_2_368,-14.8,-14.446666666666667,-13.668333333333331
81,-11.845736434108527,5_4_359 0_3_303 0_3_108 5_1_111 0_3_197 6_0_197 4_3_53 0_3_315 1_3_74 3_5_108 1_6_108 1_4_108 6_1_315 5_3_108 2_1_108 0_1_108 0_2_250 5_4_108 6_4_108 4_3_108 0_6_108 6_3_257 0_2_13 6_3_108 5_5_21 0_4_38 4_5_108 1_0_108 4_1_108 1_2_108 3_1_108 5_4_215 4_5_213 2_3_108 0_3_181 0_2_291 5_2_108 2_4_335 5_3_28 1_3_346 5_2_56 3_5_303 6_4_227,-14.746666666666666,-14.083333333333334,-13.371666666666666
82,-10.83939393939394,0_3_341 2_3_257 0_3_108 6_0_197 6_1_108 5_2_247 6_3_108 1_3_108 0_3_44 ERROR_6_3_343 3_1_308 0_3_195 5_2_272 3_3_328 0_5_108 0_0_78 0_3_250 1_3_11 3_5_275 0_0_108 1_3_146 6_3_257 2_3_228 1_4_12 0_1_16 5_4_250 0_2_228 0_4_108 2_2_297 2_3_22 2_3_108 4_6_108 3_1_318 0_2_108 3_0_315 5_0_40 0_6_108 1_6_53 ERROR_5_3_338 3_3_38 5_3_235 2_4_210 4_4_47 6_4_159,-14.753333333333334,-14.153333333333332,-13.165000000000001
83,-11.706349206349206,6_0_76 5_1_247 1_0_108 1_3_108 0_6_407 0_1_78 4_2_108 1_3_11 5_0_40 0_3_108 6_2_108 1_3_265 6_3_40 0_2_108 0_1_341 2_5_58 6_0_12 5_2_272 2_3_376 1_4_285 1_0_15 1_6_53 0_0_108 1_3_140 4_6_108 3_5_246 1_3_56 5_0_93 4_3_102 6_1_108 0_0_217 0_1_61 6_3_299 6_3_108 0_3_262 0_3_17 3_3_250 3_3_108 0_6_91 ERROR_1_3_366 5_1_277 2_0_315,-14.893333333333334,-14.276666666666666,-13.446666666666667
84,-11.943650793650793,1_0_108 1_0_91 1_3_53 5_2_256 0_5_217 6_0_4 0_6_76 6_0_108 3_3_251 6_3_12 6_3_206 0_6_108 2_0_108 1_3_108 5_3_285 0_4_269 3_6_243 1_4_161 1_3_323 0_3_108 0_1_108 3_3_108 3_6_108 5_2_108 0_0_217 0_0_188 0_3_76 1_6_108 4_3_108 1_3_233 0_0_108 0_5_285 0_1_78 4_2_108 0_2_140 0_6_61 6_2_406 1_5_88 6_6_315 6_2_217 1_6_205 6_3_315,-14.9,-14.16,-13.355
85,-12.13968253968254,0_2_108 0_3_108 1_3_283 5_3_108 0_3_215 6_1_108 0_5_258 0_1_233 0_5_188 0_6_269 2_3_108 6_3_315 6_3_379 4_3_53 0_0_285 0_5_108 0_2_285 1_4_161 1_3_108 6_3_248 5_2_108 0_3_261 1_3_134 0_5_355 6_3_19 6_5_108 0_0_4 6_3_108 4_1_272 1_5_88 0_4_269 4_6_108 0_4_407 6_2_260 0_0_74 0_5_285 0_3_285 5_4_108 0_0_86 4_3_265 1_5_233 6_4_50,-14.973333333333334,-14.463333333333333,-13.65333333333333
86,-11.522857142857143,0_3_108 1_3_108 0_2_108 1_1_53 0_0_108 5_3_283 4_3_71 5_3_108 0_4_108 1_3_342 5_0_108 2_3_108 0_1_108 5_1_315 0_6_285 0_5_108 0_4_272 0_2_279 0_3_149 0_3_83 0_3_307 1_5_108 1_0_283 0_3_87 3_2_108 3_3_108 0_3_191 3_3_317 1_1_272 1_1_70 3_6_283 ERROR_0_4_381 3_1_283 6_2_183 0_2_171,-14.719999999999999,-14.176666666666666,-13.313333333333336
87,-11.606666666666666,0_3_108 3_3_224 0_3_28 0_3_342 0_3_87 0_2_108 5_3_108 0_3_330 0_5_108 3_1_283 0_5_377 3_3_380 3_3_87 1_1_272 ERROR_0_3_410 5_2_108 0_3_3 0_4_108 4_1_108 1_3_388 1_3_108 0_5_353 1_1_264 3_3_108 0_6_108 1_0_283 0_3_126 6_0_327 5_2_142 3_2_222 0_4_376 1_4_87 4_3_185 5_3_37 3_1_192,-14.646666666666667,-13.839999999999998,-13.031666666666666
88,-12.113978494623655,5_5_344 1_0_108 0_3_107 6_2_387 5_3_108 0_3_24 0_3_108 0_1_245 0_1_108 0_3_126 2_3_108 1_4_127 0_2_108 6_3_13 0_0_108 0_3_302 0_0_272 1_3_108 3_3_108 5_1_108 0_6_318 2_2_108 4_4_22 0_1_388 4_3_108 6_2_108 4_2_245 1_3_198 1_4_209 3_3_241 0_1_55,-14.719999999999999,-14.26,-13.306666666666667
89,-12.52,0_3_15 0_3_49 2_3_108 0_3_108 3_3_108 0_4_108 2_2_108 2_3_82 0_3_222 5_0_108 6_1_108 1_3_108 0_6_108 0_3_221 0_3_364 6_3_108 0_1_108 2_5_108 0_5_108 0_3_349 5_2_108 2_3_16 0_2_163 0_3_141 0_1_243 0_0_108 0_3_307 0_5_71 0_1_4 0_2_28 6_0_391 0_3_245 0_3_233 0_6_288 0_1_184,-14.646666666666667,-14.033333333333335,-13.365
90,-11.424561403508774,0_3_108 2_2_108 2_3_108 0_1_387 0_5_108 0_4_185 ERROR_0_0_113 5_3_108 0_4_108 2_3_271 6_4_108 0_3_121 0_5_295 2_5_108 4_0_108 6_3_108 0_3_24 0_5_397 4_1_4 3_3_108 0_3_335 2_1_207 6_3_404 2_1_108 1_3_108 3_3_221 6_3_331 1_0_108 6_0_252 0_3_309 2_0_108 2_2_300 0_4_153 0_3_65 3_1_74 1_1_45 ERROR_0_3_314 5_0_281,-14.780000000000001,-14.120000000000001,-13.188333333333333
91,-11.725000000000001,3_3_108 1_0_108 5_3_108 0_0_65 0_3_24 1_1_108 0_3_108 4_3_108 4_2_81 6_0_232 0_3_309 2_2_377 0_5_76 2_4_153 0_3_252 0_3_86 3_6_263 0_0_387 3_3_83 6_3_108 2_2_108 1_1_83 0_5_108 2_3_108 0_3_298 1_3_23 0_3_109 3_1_316 6_0_108 6_6_108 2_0_108 3_3_188 0_3_408 4_1_108 6_2_108 3_4_108 0_4_85 5_3_43 0_1_387 6_2_104 3_4_181 4_0_108 2_5_1 1_3_313,-14.84,-14.243333333333336,-13.501666666666669
92,-11.936752136752137,3_3_65 3_3_124 1_3_108 0_3_108 0_3_251 5_3_65 1_1_83 3_4_108 5_6_108 6_6_108 0_3_24 3_3_108 2_3_182 2_0_108 3_3_83 0_2_81 6_3_108 5_0_65 3_0_108 0_6_108 6_3_140 0_0_83 3_1_247 5_3_107 0_6_64 0_2_108 6_3_139 6_4_108 0_3_228 0_3_83 0_0_108 0_4_108 3_1_73 4_3_108 2_3_23 0_5_85 2_2_65 5_0_282 3_2_252,-14.806666666666667,-14.136666666666667,-13.221666666666668
93,-12.234234234234236,2_5_108 5_5_279 6_3_108 0_3_127 0_3_83 0_3_259 1_2_81 0_3_108 5_0_108 0_3_278 0_3_392 0_3_97 5_2_108 4_3_108 0_0_139 0_3_95 6_0_108 0_3_37 4_3_83 0_3_226 3_1_108 0_0_83 0_1_108 0_1_230 1_3_282 1_3_108 0_3_24 0_3_119 6_3_245 3_3_108 6_3_139 0_4_108 0_0_108 4_1_388 0_6_242 ERROR_0_0_412 6_3_228,-14.906666666666666,-14.473333333333334,-13.678333333333331
94,-11.81891891891892,0_3_37 6_3_37 0_0_269 0_5_108 0_5_95 0_3_99 0_3_404 0_3_119 4_2_273 2_3_278 6_3_108 1_1_134 1_2_108 0_3_108 0_2_108 4_5_108 3_3_367 4_6_108 0_4_37 0_3_396 1_3_95 0_3_231 4_1_279 5_3_108 0_1_108 5_3_310 0_0_108 1_1_83 6_2_108 3_1_108 0_3_308 0_3_372 0_3_290 0_3_392 0_0_377 ERROR_0_3_381 ERROR_6_5_314,-14.966666666666665,-14.27,-13.503333333333336
95,-12.316091954022989,0_3_108 0_1_108 0_3_348 6_3_245 3_4_108 0_3_372 0_3_119 6_6_108 5_3_289 5_1_108 0_5_108 0_5_141 1_3_108 1_2_108 1_1_134 6_3_108 0_3_232 0_3_298 1_4_108 1_0_37 6_5_108 1_1_108 5_3_108 4_2_37 0_2_5 0_0_296 0_5_37 4_5_266 0_4_95,-14.986666666666668,-14.4,-13.478333333333333
96,-11.738235294117647,0_3_108 5_3_296 0_3_289 3_1_108 0_3_200 0_6_108 5_3_108 1_0_108 0_1_108 0_4_108 6_0_108 0_3_377 5_3_228 4_3_108 3_3_194 0_6_119 5_1_108 1_3_168 0_3_240 1_1_376 6_6_108 6_3_108 1_2_403 5_5_142 0_3_300 4_2_108 0_3_259 0_3_225 6_2_108 0_0_119 4_6_108 1_3_7 ERROR_3_3_236 5_5_245,-14.680000000000001,-14.280000000000001,-13.544999999999998
